question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"In the ChoiceNet framework, what transform is used for sampling the weights of a neural network to model correlated outputs, and what type of distributions are leveraged to handle inconsistencies in a dataset?",1805.06431v4.txt,multihop,llama4-maverick,1,0,1,1,1,1.0,374,179,2848.1,0.000163,"According to the context, the Cholesky transform is used in the ChoiceNet framework, specifically in the Cholesky Block. The context doesn't directly mention us",,1,1,1,1,1,1.0,442,70,1168.2,0.000108,"The Cholesky transform is used in the ChoiceNet framework. The context passage mentions that ""the Cholesky Block estimates the mixture of the target distributio",,1,1,1,1,1,1.0,593,124,1966.7,0.000163,"To the best of the information provided in the text context, the transform used is the ""Cholesky transform"" as mentioned in the sentence: ""The Cholesky Block es",,1,1,1,1,1,1.0,665,118,14751.3,0.000171,"The Cholesky transform is used in the ChoiceNet framework, specifically within the Cholesky Block (as mentioned in Figure 2), to estimate a mixture of the targe",
"In the comparison of RPCA methods on the changedetection.net baseline category, which method achieved the highest F1 score, and what was its run time per frame?",1809.03550v3.txt,multihop,llama4-maverick,1,0,1,1,1,1.0,486,97,1927.3,0.000131,"The text doesn't directly provide the F1 score and run time per frame for the best RPCA method. However, it is mentioned that the F1 score across 6 categories i",,0,0,1,1,1,1.0,569,369,5624.4,0.000307,"To answer this question, we need to look at the provided context and knowledge-graph facts.  The context passage mentions a comparison of RPCA approaches on the",,1,1,1,1,1,1.0,720,114,2262.6,0.000176,You don't know the exact F1 score and run time per frame of the best RPCA method because the relevant table (Table~\ref{relatedwork}) is mentioned in the text b,,0,0,0,1,1,1.0,807,237,4119.6,0.000263,"Unfortunately, the provided text context and knowledge-graph facts do not directly answer the question about the F1 score and run time per frame of the RPCA met",
"What is the computational complexity per word for the Sent2Vec model, and which training objective does it extend?",1703.02507v3.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,441,128,2779.3,0.000143,"The text does not directly state the computational complexity per word for the Sent2Vec model. However, it does mention that the model has ""training and inferen",,1,1,1,1,1,1.0,512,119,1834.2,0.000148,"According to the provided context, the computational complexity per word for the Sent2Vec model is ""exactly as low as in averaging methods"" (as mentioned in the",,1,1,1,1,1,1.0,624,71,1187.1,0.000136,"The text does not directly state the computational complexity per word for the Sent2Vec model. However, it mentions that the model has ""training and inference c",,1,1,1,1,1,1.0,699,106,1732.6,0.000168,"According to the text context, the Sent2Vec model has training and inference complexity exactly as low as in averaging methods. The model is conceptually interp",
"In the Robertson-Webb query model, what is the lower bound for envy-free cake cutting, and what is the upper bound for the same problem?",1705.02946v3.txt,multihop,llama4-maverick,0,1,1,1,1,1.0,441,55,1171.7,9.9e-05,"I don't know. The text does not provide the specific lower and upper bounds for envy-free cake cutting in the Robertson-Webb query model, but it does reference ",,0,1,1,1,1,1.0,532,69,1354.3,0.000121,"According to the knowledge-graph facts, the lower bound is Ω(log(1/ε)) and the upper bound is O(log(1/ε)).   Therefore, the lower and upper bounds for envy-free",,0,0,0,1,1,1.0,580,258,4725.0,0.000242,"To answer this question, we need to look at the provided text and images. The relevant information is likely to be in the text or in the image descriptions.  Th",,0,1,1,1,1,1.0,675,122,2379.9,0.000174,"According to the knowledge-graph facts, the lower bound is Ω(log(1/ε)) and the upper bound is O(log(1/ε)) for connected ε-envy-free (or ε-equitable) allocation.",
"What limitation of the Stanford NLI Corpus does the Multi-Genre NLI Corpus address, and how many sentence pairs does the new corpus contain?",1704.05426v4.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,383,74,1803.2,0.000102,The limitation of the Stanford NLI (SNLI) Corpus that the Multi-Genre NLI Corpus (MultiNLI) addresses is that SNLI is not sufficiently demanding to serve as an ,,1,1,1,1,1,1.0,466,63,1334.8,0.000108,"The Stanford NLI Corpus is not sufficiently demanding to serve as an effective benchmark for NLU, as the best current model performance is within a few percenta",,1,1,1,1,1,1.0,570,69,1494.0,0.000127,"The Stanford NLI Corpus (SNLI) is not sufficiently demanding to serve as an effective benchmark for NLU, as the best current model performance is within a few p",,1,1,1,1,1,1.0,657,65,1326.2,0.000138,"The Stanford NLI Corpus is not sufficiently demanding to serve as an effective benchmark for NLU, as the best current model performance is within a few percenta",
"What limitation do the methods in references [25] and [36] share, and how does the proposed concept-learning proxy task differ from the reconstruction-based proxy task in reference [28]?",1803.06506v3.txt,multihop,llama4-maverick,0,0,0,1,1,1.0,398,5,287.7,6.3e-05,I don't know.,,0,0,1,1,1,1.0,473,193,3412.5,0.000187,"Unfortunately, the provided context and knowledge-graph facts do not contain information about references [25] and [36]. However, based on the given context, we",,0,0,0,1,1,1.0,616,220,3839.5,0.000224,"To answer the question, we need to examine the provided text context and image descriptions.  The text context mentions reference [28] using ""reconstruction of ",,0,1,1,1,1,1.0,695,120,3019.9,0.000176,"The text does not directly mention references [25] and [36], but according to the knowledge-graph facts, a ""limitation is evident in other methods."" The propose",
"What is the dimensionality of the Grassmann manifold Gr(q,D), and what is the scale factor by which the projection metric approximates the true geodesic distance?",1611.05742v3.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,451,37,1090.9,9e-05,"The dimensionality of the Grassmann manifold Gr(q,D) is $q(D-q)$, and the projection metric approximates the true geodesic distance up to a scale of $\sqrt{2}$.",,1,1,1,1,1,1.0,533,50,1090.4,0.00011,"The dimensionality of the Grassmann manifold Gr(q,D) is $q(D-q)$, as it is a $q(D-q)$ dimensional compact Riemannian manifold. The projection metric approximate",,1,1,1,1,1,1.0,685,38,658.2,0.000126,"The dimensionality of the Grassmann manifold $Gr(q,D)$ is $q(D-q)$. The projection metric can approximate the true geodesic distance up to a scale of $\sqrt{2}$",,1,1,1,1,1,1.0,771,51,1054.9,0.000146,"The dimensionality of the Grassmann manifold $Gr(q,D)$ is $q(D-q)$, as it is a $q(D-q)$ dimensional compact Riemannian manifold. The projection metric approxima",
"In the compressed-domain matrix factorization approach described for recovering sparse factors, what is the role of the matrix P, and what assumption is made about the underlying factors to enable recovery?",1706.08146v3.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,449,86,2352.5,0.000119,The matrix P is part of the factorization of the compressed matrix M~~𝑀\tilde{M} as M~=(P​W)​H~𝑀𝑃𝑊𝐻\tilde{M}=(PW)H. The assumption made is that the factors have,,1,1,1,1,1,1.0,511,80,1697.2,0.000125,The role of the matrix P is part of the factorization of the compressed matrix M~~𝑀\tilde{M} as M~=(P​W)​H~𝑀𝑃𝑊𝐻\tilde{M}=(PW)H. The assumption made about the un,,1,1,1,1,1,1.0,623,117,1874.9,0.000164,"According to the text, the matrix P is part of the factorization of the compressed matrix M~~𝑀\tilde{M} as M~=(P​W)​H~𝑀𝑃𝑊𝐻\tilde{M}=(PW)H. The assumption made i",,1,1,1,1,1,1.0,689,69,1186.2,0.000145,"The role of the matrix P is part of the factorization of the compressed matrix $M$, where $M = (PW)H$. The assumption made about the underlying factors is that ",
"In the zero-shot deep domain adaptation (ZDDA) approach, which two datasets provide the task-irrelevant gray-RGB training pairs used to train digit classifiers for MNIST and MNIST-M?",1707.01922v5.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,468,57,981.0,0.000104,"Fashion-MNIST and Fashion-MNIST-M datasets are used to train digit classifiers for MNIST and MNIST-M images. Specifically, the gray scale images from Fashion-MN",,1,1,1,1,1,1.0,561,109,2331.3,0.00015,The two datasets used to provide task-irrelevant gray-RGB training pairs for training digit classifiers for MNIST and MNIST-M in the ZDDA approach are Fashion-M,,1,1,1,1,1,1.0,687,57,944.3,0.000137,The two datasets used to provide task-irrelevant gray-RGB training pairs for training digit classifiers for MNIST and MNIST-M in the ZDDA approach are the Fashi,,1,1,1,1,1,1.0,784,44,1264.4,0.000144,The two datasets used to provide task-irrelevant gray-RGB training pairs for training digit classifiers for MNIST and MNIST-M in the ZDDA approach are Fashion-M,
"In the RippleNet paper, which two commercial knowledge graphs are mentioned alongside the academic ones NELL and DBpedia?",1803.03467v4.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,438,9,534.7,7.1e-05,Google Knowledge Graph and Microsoft Satori.,,1,1,1,1,1,1.0,527,49,1121.9,0.000108,"According to the context passage, the two commercial knowledge graphs mentioned alongside the academic ones NELL and DBpedia are:  1. Google Knowledge Graph 2. ",,1,1,1,1,1,1.0,621,30,618.4,0.000111,The two commercial knowledge graphs mentioned in the RippleNet paper alongside the academic ones NELL and DBpedia are Google Knowledge Graph and Microsoft Sator,,1,1,1,1,1,1.0,714,30,953.2,0.000125,The two commercial knowledge graphs mentioned in the RippleNet paper alongside the academic ones NELL and DBpedia are Google Knowledge Graph and Microsoft Sator,
"In the Reinforced Mnemonic Reader, what two sampling strategies are used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach?",1705.02798v6.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,490,13,735.6,8.1e-05,The two sampling strategies used are random inference and greedy inference.,,1,1,1,1,1,1.0,559,13,660.7,9.2e-05,The two sampling strategies used are random inference and greedy inference.,,1,1,1,1,1,1.0,662,53,1381.2,0.000131,The two sampling strategies used in the Reinforced Mnemonic Reader to dynamically decide the reward and baseline are:   1. Random inference 2. Greedy inference ,,1,1,1,1,1,1.0,735,27,1767.4,0.000126,The two sampling strategies used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach are random inference and ,
"On Quora, what proportion of questions receive at most one answer, and what does setting the tunable parameter α to 1 reduce the expert-finding problem to?",1611.04363v2.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,450,45,1077.4,9.5e-05,"According to the context, more than half of the questions on Quora have one or no answers. Setting α = 1 reduces the problem to the traditional expert finding p",,1,1,1,1,1,1.0,526,83,1655.6,0.000129,"According to the provided context, more than half of the questions on Quora have one or no answers. Setting α = 1 reduces the problem to the traditional expert ",,1,1,1,1,1,1.0,620,45,1665.7,0.00012,"According to the text, more than half of the questions on Quora have one or no answers. Setting α = 1 reduces the problem to the traditional expert finding prob",,1,1,1,1,1,1.0,700,88,1991.0,0.000158,"According to the text context, more than half of the questions on Quora only have one or do not have any answer. Setting α = 1 would reduce the problem to the t",
"What term do Wilson and Sperber use for the reconstruction of warrants, and how many annotated arguments for stance are provided in the dataset?",1708.01425v4.txt,multihop,llama4-maverick,0,0,1,1,1,1.0,451,37,805.2,9e-05,"The term used by Wilson and Sperber is not mentioned in the provided context. However, it is mentioned that 2,884 user-generated arguments annotated for their s",,0,0,1,1,1,1.0,538,74,1719.6,0.000125,"The provided context does not mention Wilson and Sperber's term for the reconstruction of warrants. However, it does state that the dataset contains 2,884 user-",,0,0,1,1,1,1.0,679,108,1843.1,0.000167,"According to the text, the term used by Wilson and Sperber is not mentioned; however, it is mentioned that the paper provides 2,884 user-generated arguments ann",,0,1,1,1,1,1.0,770,41,1671.1,0.00014,"The text does not mention the term used by Wilson and Sperber for the reconstruction of warrants. However, it is stated that the dataset provides 2,884 user-gen",
"What component did FALCON introduce the first privacy-preserving protocol for, and what transform does its approach rely on?",1811.08257v1.txt,multihop,llama4-maverick,0,1,1,1,1,1.0,354,30,549.5,7.1e-05,FALCON introduced the first efficient and privacy-preserving protocol for evaluating convolutional neural networks (CNN models). Its approach relies on the fast,,1,1,1,1,1,1.0,432,26,670.2,8e-05,FALCON introduced the first efficient and privacy-preserving protocol for the softmax function. Its approach relies on the fast Fourier Transform.,,0,1,1,1,1,1.0,565,31,533.5,0.000103,"FALCON introduced the first efficient and privacy-preserving protocol for evaluating convolutional neural networks (CNN models), and its approach relies on the ",,1,1,1,1,1,1.0,647,27,653.5,0.000113,FALCON introduced the first efficient and privacy-preserving protocol for the softmax function. Its approach is based on the fast Fourier Transform.,
"For the query 'political news', which feature is prioritized over word matching, and what is the lower-priority feature for 'friends season 1 online watch'?",1804.05936v2.txt,multihop,llama4-maverick,0,1,1,1,1,1.0,387,36,842.0,8e-05,"For the query 'political news', the feature prioritized over word matching is freshness. For 'friends season 1 online watch', the lower-priority feature is fres",,0,1,1,1,1,1.0,463,36,1900.1,9.1e-05,"For the query 'political news', the feature prioritized over word matching is freshness. For 'friends season 1 online watch', the lower-priority feature is fres",,0,1,1,1,1,1.0,587,36,1028.2,0.00011,"For the query 'political news', the feature prioritized over word matching is freshness. For 'friends season 1 online watch', the lower-priority feature is fres",,0,1,1,1,1,1.0,667,36,988.9,0.000122,"For the query 'political news', the feature prioritized over word matching is freshness. For 'friends season 1 online watch', the lower-priority feature is fres",
"What is the primary challenge for collecting physical demonstrations from wheelchair-bound users, and what environment is proposed to overcome it?",1603.03833v4.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,362,50,1175.9,8.4e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and the environment can be fragile, and",,1,1,1,1,1,1.0,423,49,910.4,9.3e-05,The primary challenge for collecting physical demonstrations from wheelchair-bound users is that they might have difficulty recovering from a failed manipulatio,,1,1,1,1,1,1.0,552,49,990.2,0.000112,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and environment can be fragile, and the",,1,1,1,1,1,1.0,617,54,867.0,0.000125,The primary challenge for collecting physical demonstrations from wheelchair-bound users is that they might have difficulty recovering from a failed manipulatio,
"How many video clips does BDD100K contain, and what is the total number of tasks in its benchmarks?",1805.04687v2.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,393,23,926.8,7.3e-05,"BDD100K contains over 100K diverse video clips, and its benchmarks are comprised of ten tasks.",,1,1,1,1,1,1.0,458,63,1805.5,0.000107,"According to the provided context, BDD100K contains ""over 100K diverse video clips."" Additionally, it is stated that ""Our benchmarks are comprised of ten tasks.",,1,1,1,1,1,1.0,622,29,795.7,0.000111,"According to the text context, BDD100K contains over 100K diverse video clips, and its benchmarks are comprised of ten tasks.",,1,1,1,1,1,1.0,691,22,703.5,0.000117,BDD100K contains over 100K diverse video clips. The benchmarks are comprised of ten tasks.,
"What method is the first to find all higher-order interactions of continuous features while controlling the FWER, and what statistic does it use to estimate joint occurrence probabilities?",1702.08694v3.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,392,29,489.1,7.6e-05,"The method is called C-Tarone, and it uses rank order statistics to directly estimate the probability of joint occurrence of each feature combination.",,1,1,1,1,1,1.0,465,32,676.9,8.9e-05,"The method is called C-Tarone, and it uses rank order statistics to directly estimate the probability of joint occurrence of each feature combination from conti",,1,1,1,1,1,1.0,716,32,843.8,0.000127,"The method is called C-Tarone, and it uses rank order statistics to directly estimate the probability of joint occurrence of each feature combination from conti",,1,1,1,1,1,1.0,793,32,906.2,0.000138,"The method is called C-Tarone, and it uses rank order statistics to directly estimate the probability of joint occurrence of each feature combination from conti",
"What is the weight of a loss in the adaptive weighted sum, and what does this normalize?",1708.06832v3.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,399,31,501.6,7.8e-05,The weight of a loss is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to have the same scale.,,1,1,1,1,1,1.0,448,95,1374.6,0.000124,"According to the context passage, the weight of a loss is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses t",,1,1,1,1,1,1.0,633,36,1364.0,0.000117,The weight of a loss in the adaptive weighted sum is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to hav,,1,1,1,1,1,1.0,686,115,1891.0,0.000172,"According to the text context, the weight of a loss is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to h",
"What is the balance factor condition that biases the F-measure toward recall, and what loss do most CNN-based SOD solutions optimize?",1805.07567v2.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,443,42,1160.8,9.2e-05,The balance factor condition that biases the F-measure toward recall is when β^2 > 1. Most CNN-based SOD solutions mainly rely on the optimization of cross-entr,,1,1,1,1,1,1.0,520,39,1014.5,0.000101,"To bias the F-measure toward recall, the condition is β² > 1. Most CNN-based SOD solutions mainly rely on the optimization of cross-entropy loss (CELoss).",,1,1,1,1,1,1.0,639,39,949.1,0.000119,"To bias the F-measure toward recall, the condition is β² > 1. Most CNN-based SOD solutions mainly rely on the optimization of cross-entropy loss (CELoss).",,1,1,1,1,1,1.0,720,39,1234.7,0.000131,"To bias the F-measure toward recall, the condition is β² > 1. Most CNN-based SOD solutions mainly rely on the optimization of cross-entropy loss (CELoss).",
