question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"What is the specific marker used to identify the ventricular myocardium in Xenopus, and at what developmental stage does its expression become restricted to the ventricle?",PMC4798847_00001.txt,multihop,llama4-maverick,0,0,0,1,1,1.0,527,94,5533.5,0.000135,I don't know. The provided context does not contain information about a specific marker for ventricular myocardium in Xenopus or the developmental stage at whic,,1,0,1,1,1,1.0,538,70,2740.3,0.000123,"The specific marker used to identify the ventricular myocardium in Xenopus is myosin heavy chain (MHC). According to the passage [PMC4798847_00001.txt], a regio",,0,0,0,1,1,1.0,711,261,9036.8,0.000263,"To answer this question, we need to look at the provided text context. The relevant information is found in [PMC4798847_00001.txt]. It mentions that ""Regionalis",,0,0,0,1,1,1.0,726,215,8104.6,0.000238,The text context does not directly provide the specific marker used to identify the ventricular myocardium in Xenopus or the developmental stage at which its ex,
"According to Grofkaus, what is the assassination norm an amalgam of, and what do Haas and Fischer expect will expand targeted-killing missions beyond counterterrorism?",PMC5632895_00019.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,408,81,2854.3,0.00011,"According to the provided context, Grofkaus argues that the anti-assassination norm is an ""amalgam"" of liberal norms that result in the prohibition of certain w",,1,1,1,1,1,1.0,442,85,3019.2,0.000117,"According to the context passages, Grofkaus argues that the anti-assassination norm is an ""amalgam"" of liberal norms that result in the prohibition of certain w",,1,1,1,1,1,1.0,557,80,3041.3,0.000132,"According to the text, Grofkaus argues that the anti-assassination norm is an ""amalgam"" of liberal norms that result in the prohibition of certain ways of killi",,1,1,1,1,1,1.0,595,85,2803.8,0.00014,"According to the text context and knowledge-graph facts, Grofkaus argues that the anti-assassination norm is an ""amalgam"" of liberal norms that result in the pr",
"What is the GenBank number for the dmaW homolog from Metarhizium aurantiaca, and which isolate of Aspergillus fumigatus has the GenBank number 7 aasaaa?",PMC2747131_00003.txt,multihop,llama4-maverick,0,0,0,1,1,1.0,571,147,4392.2,0.000174,"The provided context does not mention Metarhizium aurantiaca. However, it does list several GenBank numbers associated with various fungal isolates.   For Asper",,0,0,0,1,1,1.0,582,159,6500.1,0.000183,"To answer your question, I will refer to the provided context passages.  1. The GenBank number for the dmaW homolog from Metarhizium aurantiaca is not mentioned",,0,0,0,1,1,1.0,716,240,7330.6,0.000251,"To answer the question, we need to examine the provided text context.  The text context lists various GenBank numbers and corresponding fungal isolates or speci",,0,0,0,1,1,1.0,731,223,9018.5,0.000243,"To answer the question, we need to examine the provided text context.  The text context lists various GenBank numbers and corresponding fungal isolates or speci",
"What is the decoy receptor for LIGHT that is found only in humans, and which disease has been linked to genetic variation at the TL1A locus?",PMC5599977_00004.txt,multihop,llama4-maverick,0,1,1,1,1,1.0,449,160,4768.6,0.000163,"The decoy receptor for LIGHT that is found only in humans is decoy receptor 3. According to the text, DR-3 and TL1A have been associated with various human dise",,0,0,1,1,1,1.0,495,156,5151.1,0.000168,"According to the context passage, the decoy receptor for LIGHT (TNF ligand superfamily member 14) is decoy receptor 3, and it is found only in humans. However, ",,0,1,1,1,1,1.0,624,77,2535.5,0.00014,"According to the text, the decoy receptor for LIGHT is decoy receptor 3, and it is found only in humans. The text also mentions that DR-3 and TL1A have been ass",,0,0,0,1,1,1.0,674,199,6007.4,0.00022,"The decoy receptor for LIGHT (TNF ligand superfamily member 14) that is found only in humans is decoy receptor 3. According to the text, DR-3 and TL1A have been",
"What was the range of mean appropriateness and clarity scores given by content experts for the newly developed items, and how many participants completed the HIP-Q and participated in cognitive interviews?",PMC4656221_00004.txt,multihop,llama4-maverick,0,0,0,1,1,1.0,450,5,459.4,7.1e-05,I don't know.,,0,0,0,1,1,1.0,476,108,4761.5,0.000136,I don't know.   Reasoning: The provided context passages and knowledge-graph facts do not contain information about the mean appropriateness and clarity scores ,,0,0,1,1,1,1.0,610,46,1967.2,0.000119,I don't know. The provided text context does not mention the range of mean appropriateness and clarity scores given by content experts for the newly developed i,,0,0,1,1,1,1.0,640,49,1967.9,0.000125,I don't know. The provided text context and knowledge-graph facts do not contain information about the mean appropriateness and clarity scores given by content ,
"What two elements must ethical policies include according to the passage, beyond validity and binding character?",PMC4934536_00006.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,372,181,10994.6,0.000164,"According to the passage, beyond validity and binding character, ethical policies must include:   1. Information on their period of validity and when a revision",,1,1,1,1,1,1.0,449,110,3732.4,0.000133,"According to the passage, beyond validity and binding character, ethical policies must include:   1. Information as to their period of validity and when a revis",,1,1,1,1,1,1.0,523,121,3470.4,0.000151,"According to the passage, beyond validity and binding character, ethical policies must include:   1. Information on their period of validity and when a revision",,1,1,1,1,1,1.0,604,117,4873.2,0.000161,"According to the passage, beyond validity and binding character, ethical policies must include:   1. Information on their period of validity and when a revision",
"What concentration of tetraethylammonium was used as a nonselective K⁺ channel blocker, and which specific K⁺ channel blocker was applied at 0.4 µM?",PMC3759249_00002.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,521,58,2280.3,0.000113,Tetraethylammonium (TEA) was used at 1 mM as a nonselective K⁺ channel blocker. Glibenclamide (Gl) was applied at 0.4 µM as an ATP-sensitive K⁺ (KATP) channel b,,1,1,1,1,1,1.0,534,220,8674.6,0.000212,"To answer this question, we need to look at the provided context passages and knowledge-graph facts.  1. The first part of the question asks for the concentrati",,1,1,1,1,1,1.0,764,167,5480.4,0.000215,"To answer this question, we need to look at the provided text context.  1. The concentration of tetraethylammonium (TEA) used as a nonselective K⁺ channel block",,1,1,1,1,1,1.0,781,67,2420.4,0.000157,Tetraethylammonium (TEA) was used at a concentration of 1 mM as a nonselective K⁺ channel blocker. The specific K⁺ channel blocker applied at 0.4 µM was glibenc,
What value prominent in the West Virginia community was leveraged to make peer-to-peer support more readily received in the Diabetes Prevention and Management program?,PMC5110146_00008.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,423,40,1468.5,8.7e-05,"According to the text, the values of ""generosity and loyalty"" were prominent in West Virginia and were leveraged to make peer-to-peer support more readily recei",,1,1,1,1,1,1.0,482,72,2755.0,0.000115,"According to the context passages, the value prominent in the West Virginia community that was leveraged to make peer-to-peer support more readily received in t",,1,1,1,1,1,1.0,579,56,2053.2,0.00012,"According to the text context, the values prominent in the West Virginia community that were leveraged include ""generosity and loyalty"". It is mentioned that ""E",,1,0,1,1,1,1.0,642,60,3000.6,0.000132,"According to the text context, the West Virginia community values ""generosity and loyalty"". The text states that ""Evidence suggests that valuing generosity and ",
"How many peptides were identified for BSA after SCW hydrolysis at 160°C for 0 minutes, and how many for casein hydrolysate at the same temperature and time?",PMC5556142_00009.txt,multihop,llama4-maverick,0,0,0,1,1,1.0,460,56,2582.5,0.000103,I don't know. The provided context does not mention BSA or casein hydrolysate at 160°C for 0 minutes. It talks about a peptide VOSIKADFLHYENPTWGR treated with S,,0,0,0,1,1,1.0,477,83,3390.9,0.000121,I don't know.   The provided context passages and knowledge-graph facts do not contain information about BSA or casein hydrolysate at 160°C for 0 minutes. The p,,0,0,0,1,1,1.0,650,60,3545.3,0.000133,I don't know. The provided text context does not mention BSA or casein hydrolysate at 160°C for 0 minutes. It discusses the effects of SCW on a peptide (VOSIKAD,,0,0,0,1,1,1.0,671,104,3213.3,0.000163,You don't know.   The text context does not mention BSA or casein hydrolysate at 160°C for 0 minutes. It talks about the treatment of a peptide (VOSIKADFLHYENPT,
What was the incubation temperature and duration used for the samples placed in an orbital shaker during the equilibrium solubility measurements?,PMC5710999_00002.txt,multihop,llama4-maverick,0,0,0,1,1,1.0,490,77,2801.6,0.00012,I don't know.   The provided context doesn't mention the specific conditions for the equilibrium solubility measurements in relation to an orbital shaker. Howev,,0,0,0,1,1,1.0,534,301,14135.8,0.000261,"To determine the incubation temperature and duration used for the samples during the equilibrium solubility measurements, we need to look at the provided contex",,0,0,1,1,1,1.0,678,79,3236.1,0.000149,"I don't know. The provided text context does not mention the use of an orbital shaker during equilibrium solubility measurements together. However, one of the t",,0,0,0,1,1,1.0,726,143,5592.3,0.000195,"I don't know.   The text context does not directly mention the use of an orbital shaker during equilibrium solubility measurements. However, it does mention tha",
"What was the particle number concentration factor for 60 g TiO₂ dropped from 40 cm compared to the mass load of 11 g, and what was the factor for 18 g of zirconia TZ3Y dropped from the same height compared to the smallest amount?",PMC5820406_00009.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,546,85,4073.2,0.000133,"According to the text, a factor of 14 was found for 60 g TiO₂ compared to the mass load of 11 g when dropped from the same height. For 18 g of zirconia TZ3Y dro",,1,1,1,1,1,1.0,585,81,3894.1,0.000136,"According to the context passage, for 60 g TiO₂ compared to the mass load of 11 g at the same drop height, a factor of 14 was found. For 18 g of zirconia TZ3Y d",,1,1,1,1,1,1.0,759,72,3443.0,0.000157,"For 60 g TiO₂ dropped from 40 cm compared to the mass load of 11 g, a factor of 14 was found. For 18 g of zirconia TZ3Y dropped from 40 cm compared to the small",,1,1,1,1,1,1.0,802,91,4258.1,0.000175,"According to the text context, at the same drop height, a factor of 14 was found for 60g TiO₂ when compared with the mass load of 11 g. For 18 g of zirconia TZ3",
"What is the value of Pr(θ > θc) for the Facebook social circles network, and what is the posterior credible interval for α in the cond-mat co-authorship network?",PMC5699441_00027.txt,multihop,llama4-maverick,1,0,1,1,1,1.0,488,73,3413.4,0.000117,I don't know. The provided context does not contain the specific values for Pr(θ > θc) for the Facebook social circles network or the posterior credible interva,,1,0,1,1,1,1.0,508,56,2615.3,0.00011,I don't know. The provided context passages and knowledge-graph facts do not contain the specific information required to answer the question about the value of,,1,0,1,1,1,1.0,688,83,4480.6,0.000153,I don't know. The provided text does not give the specific value of Pr(θ > θc) for the Facebook social circles network or the posterior credible interval for α ,,1,0,1,1,1,1.0,712,56,2839.3,0.00014,I don't know. The provided text context and knowledge-graph facts do not contain the specific information required to answer the question about the value of Pr(,
"According to the passage, what is the focus of most academic and societal discussion concerning crisis communication, and what aspect of the communication is usually not focused upon in such discussions?",PMC5799154_00002.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,437,64,3296.6,0.000104,"According to the passage, the focus of most academic and societal discussion concerning crisis communication is on ""the effectiveness of particular communicatio",,1,1,1,1,1,1.0,506,64,3059.0,0.000114,"According to the passage, the focus of most academic and societal discussion concerning crisis communication is on ""the effectiveness of particular communicatio",,1,1,1,1,1,1.0,575,64,2761.3,0.000125,"According to the passage, the focus of most academic and societal discussion concerning crisis communication is on ""the effectiveness of particular communicatio",,1,1,1,1,1,1.0,648,64,2687.9,0.000136,"According to the passage, the focus of most academic and societal discussion concerning crisis communication is on ""the effectiveness of particular communicatio",
"What was the mortality rate for CDH patients in the early time period (1995–2005), and what was the odds ratio for death in infants with an intrathoracic liver?",PMC5310566_00002.txt,multihop,llama4-maverick,0,1,1,1,1,1.0,542,82,4109.4,0.00013,"The mortality rate for CDH patients was 19.5%. The text doesn't directly state the mortality rate for the early time period, but it does mention that patients n",,0,0,0,1,1,1.0,635,341,14270.0,0.0003,"To answer this question, we need to look at the provided context passages and knowledge-graph facts.  The mortality rate for CDH patients is mentioned in the fi",,0,0,1,1,1,1.0,714,192,7634.5,0.000222,"To answer the question, we need to look at the provided text context.  The mortality rate for CDH patients is mentioned in the first text: ""Were included, the m",,0,0,1,1,1,1.0,811,339,11783.0,0.000325,"To answer the question, we need to look at the provided text context and knowledge-graph facts.  The mortality rate is mentioned in the text context: ""If were i",
"What instrument was used to measure silver concentration in elutes from TNT/Ag coatings, and what software analyzed the data?",PMC5618385_00012.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,459,72,3704.1,0.000112,The instrument used to measure silver concentration in elutes was an inductively coupled plasma mass spectrometry device (ICP-MS) Agilent Technologies 7700x. Th,,1,1,1,1,1,1.0,504,77,2093.9,0.000122,"The instrument used to measure silver concentration in elutes from TNT/Ag coatings was an inductively coupled plasma mass spectrometry device (ICP-MS, Agilent T",,1,1,1,1,1,1.0,625,76,2427.6,0.000139,"The instrument used to measure silver concentration in elutes from TNT/Ag coatings was an inductively coupled plasma mass spectrometry device (ICP-MS), specific",,1,1,1,1,1,1.0,674,76,6007.6,0.000147,The instrument used to measure silver concentration in elutes from TNT/Ag coatings was an inductively coupled plasma mass spectrometry device (ICP-MS Agilent Te,
"What percentage of new HIV infections in adolescent girls in southern Africa occur in women aged 25-24, and what age range defines adolescents in the passage?",PMC3955761_00000.txt,multihop,llama4-maverick,0,0,0,1,1,1.0,364,48,4417.9,8.3e-05,I don't know. The provided context doesn't mention the percentage of new HIV infections in adolescent girls in southern Africa or the specific age range of 25-2,,0,0,0,1,1,1.0,425,207,16954.1,0.000188,"According to the knowledge-graph facts, ""women are 5-24 yes"" is likely a typo and should be interpreted as a statement about the age range of women or adolescen",,1,0,1,1,1,1.0,532,45,4134.5,0.000107,"I don't know the percentage of new HIV infections in adolescent girls in southern Africa that occur in women aged 25-24. However, according to the passage, adol",,0,0,1,1,1,1.0,597,209,13799.2,0.000215,"According to the knowledge-graph facts, ""women are 5-24 yes"" which seems to be a typo and likely means to say that women or adolescent girls are within a certai",
"What range of F-actin fluorescence (FHP) was observed during dental pulp cell (DPC) differentiation, and what fold reduction in GF? expression was seen in the same cells?",PMC5153425_00004.txt,multihop,llama4-maverick,0,0,1,0,0,0.0,488,54,3786.0,0.000106,"I don't know. The provided context does not mention F-actin fluorescence (FHP) or dental pulp cell (DPC) differentiation, nor does it discuss GF expression in t",,0,0,0,0,0,0.0,549,94,6533.5,0.000139,I don't know.   The provided context passages and knowledge-graph facts do not contain information about the range of F-actin fluorescence (FHP) observed during,,0,0,0,0,0,0.0,684,100,9124.5,0.000163,I don't know. The provided text context and image descriptions do not contain information about the range of F-actin fluorescence (FHP) observed during dental p,,0,0,0,0,0,0.0,749,45,3220.6,0.000139,I don't know. The provided text context and knowledge-graph facts do not mention F-actin fluorescence (FHP) or dental pulp cell (DPC) differentiation. The relev,
"What is the 30-month overall survival rate for all CLL patients treated with ibrutinib, and what is it for the del(17p) subset?",PMC5679049_00002.txt,multihop,llama4-maverick,1,1,1,1,1,1.0,490,42,2006.6,9.9e-05,"According to the text, the 30-month overall survival rate for CLL patients treated with ibrutinib is 79%, and for the del(17p) subset, it is 65%.",,1,1,1,1,1,1.0,618,38,1592.6,0.000115,"The 30-month overall survival rate for all CLL patients treated with ibrutinib is 79%, and for the del(17p) subset, it is 65%.",,1,1,1,1,1,1.0,706,44,1788.0,0.000132,"According to the text context, the 30-month overall survival rate for all CLL patients treated with ibrutinib is 79%, and for the del(17p) subset, it is 65%.",,1,1,1,1,1,1.0,838,38,1378.6,0.000149,"The 30-month overall survival rate for all CLL patients treated with ibrutinib is 79%, and for the del(17p) subset, it is 65%.",
"What was the effect of cardanol alone on apoptosis in the liver, kidneys, and spleen, and what was observed when cardanol was combined with cyclophosphamide in those organs?",PMC4910563_00005.txt,multihop,llama4-maverick,0,1,1,1,1,1.0,538,50,2267.2,0.000111,"According to the text, cardanol alone increased apoptosis in the liver, kidneys, and spleen. However, when cardanol was combined with cyclophosphamide, a reduct",,0,1,1,1,1,1.0,626,91,5069.2,0.000149,"According to the provided context, when assessing whether cardanol induced apoptotic cell death, it was found that cardanol alone increased apoptosis in the liv",,0,1,1,1,1,1.0,695,73,2816.9,0.000148,"According to the text, cardanol alone increased apoptosis in the liver, kidneys, and spleen. However, when cardanol was combined with cyclophosphamide, a reduct",,0,0,1,1,1,1.0,787,93,2768.7,0.000174,"When cardanol was administered alone, it increased apoptosis in the spleen, but the effect on the liver and kidneys is not specified in the text. However, when ",
"What machine learning method has been applied to both Parkinson's disease and type 3 diabetes, and which method has been applied to Crohn's disease?",PMC4464008_00003.txt,multihop,llama4-maverick,1,0,1,1,1,0.5,456,54,2512.9,0.000101,"According to the provided context, specifically in [PMC4464008_00003.txt], SVN (Support Vector Machine) has been applied to Parkinson's disease and type 3 diabe",,1,0,1,1,1,0.5,480,239,7021.9,0.000215,"To answer this question, we need to look at the provided context passages and knowledge-graph facts.  First, let's identify the machine learning methods mention",,1,0,1,1,1,0.5,636,223,6692.5,0.000229,"To answer this question, we need to look at the provided text context.  In [PMC4464008_00003.txt], it is mentioned that SVN (likely SVM, Support Vector Machine)",,1,0,1,1,1,0.5,664,210,6201.3,0.000226,"To answer this question, we need to look at the provided text context and knowledge-graph facts.  From [PMC4464008_00003.txt], we see that SVN (Support Vector M",
