question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"What is the specific marker used to identify the ventricular myocardium in Xenopus, and at what developmental stage does its expression become restricted to the ventricle?",PMC4798847_00001.txt,multihop,gemini-flash-lite,0,0,1,1,1,1.0,558,36,480.6,7e-05,"According to the provided context, the regionalized myocardial marker used is *myh6* (or *appa A*), and its expression becomes restricted to the ventricle after",,0,0,0,1,1,1.0,573,6,364.5,6e-05,I don't know.,,1,0,1,1,1,1.0,769,40,478.2,9.3e-05,"According to the provided text, the regionalized myocardial marker expressed in the developing heart is *myh6* (or *myh*), and its expression becomes restricted",,0,0,1,1,1,1.0,788,53,593.6,0.0001,"Based on the provided text, the marker used to identify the regionalized myocardium is ""my"" (or ""myo"") and ""appa A"". The text states that this regionalized myoc",
"According to Grofkaus, what is the assassination norm an amalgam of, and what do Haas and Fischer expect will expand targeted-killing missions beyond counterterrorism?",PMC5632895_00019.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,413,68,552.5,6.8e-05,"According to Grofkaus, the assassination norm is an ""amalgam."" Regarding Haas and Fischer, they expect that technological advances, specifically in terms of aut",,1,1,1,1,1,1.0,450,68,582.8,7.2e-05,"According to Grofkaus, the assassination norm is an ""amalgam"" of liberal norms that result in the prohibition of certain ways of killing. Haas and Fischer expec",,1,1,1,1,1,1.0,590,72,594.7,8.8e-05,"According to Grofkaus, the anti-assassination norm is an ""amalgam."" Regarding Haas and Fischer, they expect that technological advances, specifically in terms o",,1,1,1,1,1,1.0,631,85,668.3,9.7e-05,"According to Grofkaus, the assassination norm is an ""amalgam"" of liberal norms that result in the prohibition of certain treacherous and perfidious ways of kill",
"What is the GenBank number for the dmaW homolog from Metarhizium aurantiaca, and which isolate of Aspergillus fumigatus has the GenBank number 7 aasaaa?",PMC2747131_00003.txt,multihop,gemini-flash-lite,0,0,0,1,1,1.0,672,6,390.1,7e-05,I don't know.,,0,0,0,1,1,1.0,687,57,540.8,9.2e-05,"Based on the provided context, I do not know the GenBank number for the dmaW homolog from *Metarhizium aurantiaca*.  Regarding *Aspergillus fumigatus*, the isol",,0,0,1,1,1,1.0,845,62,503.9,0.000109,Based on the provided text context:  *   The GenBank number for *Metarhizium aurantiaca* is not mentioned in the text. *   The isolate of *Aspergillus fumigatus,,0,0,0,1,1,1.0,864,63,534.6,0.000112,Based on the provided text context:  *   The GenBank number for the dmaW homolog from *Metarhizium aurantiaca* is not mentioned. *   The isolate of *Aspergillus,
"What is the decoy receptor for LIGHT that is found only in humans, and which disease has been linked to genetic variation at the TL1A locus?",PMC5599977_00004.txt,multihop,gemini-flash-lite,1,0,0,1,1,1.0,466,51,469.7,6.7e-05,The decoy receptor for LIGHT (TNF ligand superfamily member 14) found only in humans is decoy receptor 3 (TL1A). Regarding the disease linked to genetic variati,,0,0,1,1,1,1.0,515,123,648.2,0.000101,"Based on the provided context and knowledge-graph facts, the decoy receptor for LIGHT (TNF ligand superfamily member 14) that is found only in humans is decoy r",,0,1,1,1,1,1.0,665,63,569.7,9.2e-05,"According to the provided text, the decoy receptor for LIGHT (TNF ligand superfamily member 14) is decoy receptor 3 (DR-3). The text notes that DR-3 and TL1A ha",,0,0,1,1,1,1.0,718,103,665.9,0.000113,"Based on the provided text, the decoy receptor for LIGHT (TNF ligand superfamily member 14) is decoy receptor 3 (DR-3).  Regarding the second part of your quest",
"What was the range of mean appropriateness and clarity scores given by content experts for the newly developed items, and how many participants completed the HIP-Q and participated in cognitive interviews?",PMC4656221_00004.txt,multihop,gemini-flash-lite,0,0,0,1,1,1.0,463,6,341.4,4.9e-05,I don't know.,,0,0,0,1,1,1.0,492,6,355.9,5.2e-05,I don't know.,,0,0,0,1,1,1.0,655,6,397.8,6.8e-05,I don't know.,,0,0,0,1,1,1.0,688,6,5050.8,7.1e-05,I don't know.,
"What two elements must ethical policies include according to the passage, beyond validity and binding character?",PMC4934536_00006.txt,multihop,gemini-flash-lite,1,1,0,1,1,1.0,384,44,517.7,5.6e-05,"According to the provided text, ethical policies must include information regarding their period of validity and when a revision may become necessary (e.g., cha",,1,1,1,1,1,1.0,464,49,582.7,6.6e-05,"According to the passage, beyond validity and binding character, ethical policies must include information regarding their period of validity and when a revisio",,1,1,1,1,1,1.0,562,58,540.4,7.9e-05,"According to the provided text, ethical policies must include information regarding their period of validity and when a revision may become necessary (such as c",,1,1,1,1,1,1.0,646,67,560.1,9.1e-05,"According to the provided text, beyond validity and binding character, ethical policies must include information regarding their period of validity and when a r",
"What concentration of tetraethylammonium was used as a nonselective K⁺ channel blocker, and which specific K⁺ channel blocker was applied at 0.4 µM?",PMC3759249_00002.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,536,39,454.4,6.9e-05,"The concentration of tetraethylammonium (TEA) used was 1 mM, and glibenclamide (Gl) was the specific K⁺ channel blocker applied at 0.4 µM.",,1,1,1,1,1,1.0,552,64,492.4,8.1e-05,"Based on the provided context, the concentration of tetraethylammonium (TEA) used as a nonselective K⁺ channel blocker was 1 mM. The specific K⁺ channel blocker",,1,1,1,1,1,1.0,814,66,522.1,0.000108,"Based on the provided text, the concentration of tetraethylammonium (TEA) used as a nonselective K⁺ channel blocker was 1 mM. The specific K⁺ channel blocker ap",,1,1,1,1,1,1.0,834,66,642.0,0.00011,"Based on the provided text, the concentration of tetraethylammonium (TEA) used as a nonselective K⁺ channel blocker was 1 mM. The specific K⁺ channel blocker ap",
What value prominent in the West Virginia community was leveraged to make peer-to-peer support more readily received in the Diabetes Prevention and Management program?,PMC5110146_00008.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,441,24,411.2,5.4e-05,The values prominent in the West Virginia community that made peer-to-peer support more readily received are generosity and loyalty.,,1,1,1,1,1,1.0,505,20,433.0,5.9e-05,The values of generosity and loyalty were leveraged to make peer-to-peer support more readily received.,,1,1,1,1,1,1.0,629,25,452.3,7.3e-05,"According to the text, the values of generosity and loyalty were leveraged to make peer-to-peer support more readily received.",,1,1,1,1,1,1.0,697,26,421.5,8e-05,"According to the provided text, the values of generosity and loyalty were leveraged to make peer-to-peer support more readily received.",
"How many peptides were identified for BSA after SCW hydrolysis at 160°C for 0 minutes, and how many for casein hydrolysate at the same temperature and time?",PMC5556142_00009.txt,multihop,gemini-flash-lite,0,0,0,1,1,1.0,506,6,420.5,5.3e-05,I don't know.,,0,0,0,1,1,1.0,525,6,384.3,5.5e-05,I don't know.,,0,0,1,1,1,1.0,724,42,508.2,8.9e-05,"I do not know. The provided text and image descriptions do not contain information regarding BSA or casein hydrolysate, nor do they mention SCW hydrolysis at 16",,0,0,0,1,1,1.0,747,6,386.6,7.7e-05,I don't know.,
What was the incubation temperature and duration used for the samples placed in an orbital shaker during the equilibrium solubility measurements?,PMC5710999_00002.txt,multihop,gemini-flash-lite,0,0,0,1,1,1.0,514,6,328.9,5.4e-05,I don't know.,,0,0,1,1,1,1.0,562,49,626.3,7.6e-05,"I don't know. The provided context mentions an incubation temperature of 20 ± 2 °C for cultured species in an Erlenmeyer flask, but it does not provide the incu",,0,0,1,1,1,1.0,741,43,530.0,9.1e-05,"I don't know. The provided text mentions an incubation temperature of 20 ± 2 °C for cultured species in an Erlenmeyer flask, but it does not link this to equili",,0,0,1,1,1,1.0,793,38,513.5,9.5e-05,"I don't know. While the provided text mentions ""Determination of equilibrium solubility"" and ""Equilibrium solubility measurements,"" it does not provide the spec",
"What was the particle number concentration factor for 60 g TiO₂ dropped from 40 cm compared to the mass load of 11 g, and what was the factor for 18 g of zirconia TZ3Y dropped from the same height compared to the smallest amount?",PMC5820406_00009.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,579,83,650.6,9.1e-05,"Based on the provided context:  *   For 60 g of TiO₂ dropped from 40 cm compared to the mass load of 11 g, the factor was 14. *   For 18 g of zirconia TZ3Y drop",,1,1,1,1,1,1.0,624,85,546.7,9.6e-05,Based on the provided context and knowledge-graph facts:  *   The factor for 60 g TiO₂ dropped from 40 cm compared to the mass load of 11 g was 14. *   The fact,,1,1,1,1,1,1.0,829,83,591.4,0.000116,Based on the provided text:  *   The factor for 60 g of TiO₂ dropped from 40 cm compared to the mass load of 11 g was 14. *   The factor for 18 g of zirconia TZ,,1,1,1,1,1,1.0,878,76,580.4,0.000118,"Based on the provided text, the factor for 60 g of TiO₂ compared to the mass load of 11 g was 14. For 18 g of zirconia TZ3Y dropped from the same height compare",
"What is the value of Pr(θ > θc) for the Facebook social circles network, and what is the posterior credible interval for α in the cond-mat co-authorship network?",PMC5699441_00027.txt,multihop,gemini-flash-lite,1,0,1,1,1,1.0,531,48,543.6,7.2e-05,"I don't know. The provided text mentions that the estimates and credible intervals are in a table, but the specific values for the Facebook social circles netwo",,1,0,1,1,1,1.0,556,66,563.3,8.2e-05,"I don't know. The provided text mentions that the estimate of Pr(θ > θc) and the 99% posterior credible intervals of α are reported in a table, but the specific",,1,0,1,1,1,1.0,763,64,522.1,0.000102,"I do not know. While the text mentions that the estimate of Pr(θ > θc) and the 99% posterior credible intervals for α are reported in a table, the specific nume",,1,0,1,1,1,1.0,792,66,572.9,0.000106,"I don't know. While the provided text mentions that the estimate of Pr(θ > θc) and the 99% posterior credible intervals of α are reported in a table, the specif",
"According to the passage, what is the focus of most academic and societal discussion concerning crisis communication, and what aspect of the communication is usually not focused upon in such discussions?",PMC5799154_00002.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,449,49,1082.4,6.5e-05,"According to the passage, most academic and societal discussion concerning crisis communication is focused on the effectiveness of particular communication stra",,1,1,1,1,1,1.0,520,54,571.3,7.4e-05,"According to the provided passages, most academic and societal discussion concerning crisis communication is focused on the effectiveness of particular communic",,1,1,1,1,1,1.0,614,53,517.7,8.3e-05,"According to the provided text, most academic and societal discussion concerning crisis communication is concerned with the effectiveness of particular communic",,1,1,1,1,1,1.0,689,56,578.3,9.1e-05,"According to the provided text, most academic and societal discussion concerning crisis communication is focused on the effectiveness of particular communicatio",
"What was the mortality rate for CDH patients in the early time period (1995–2005), and what was the odds ratio for death in infants with an intrathoracic liver?",PMC5310566_00002.txt,multihop,gemini-flash-lite,0,0,1,1,1,1.0,580,63,586.8,8.3e-05,"I don't know. The provided text does not contain the specific mortality rate for the 1995–2005 time period, nor does it provide an odds ratio for death in infan",,0,0,1,1,1,1.0,683,87,632.8,0.000103,"Based on the provided context and knowledge-graph facts, the mortality rate for CDH patients in the early time period is not explicitly stated as a specific per",,0,0,1,1,1,1.0,785,72,549.0,0.000107,"Based on the provided text, the mortality rate for CDH patients is stated as 19.5%. Regarding the odds ratio for death, the text states that infants with an int",,0,0,1,1,1,1.0,892,52,486.9,0.00011,"Based on the provided text context, the mortality rate for CDH patients in the early time period is not mentioned. Regarding the odds ratio for death in infants",
"What instrument was used to measure silver concentration in elutes from TNT/Ag coatings, and what software analyzed the data?",PMC5618385_00012.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,492,99,543.9,8.9e-05,"The instrument used to measure the silver concentration in elutes was an inductively coupled plasma mass spectrometry device (ICP MS Agilent Technologies 7700x,",,1,1,1,1,1,1.0,544,95,572.7,9.2e-05,"The instrument used to measure silver concentration was an inductively coupled plasma mass spectrometry device (ICP MS Agilent Technologies 7700x, Yokogawa Anal",,1,1,1,1,1,1.0,694,96,710.9,0.000108,"The silver concentration in elutes was measured using an inductively coupled plasma mass spectrometry device (ICP MS Agilent Technologies 7700x, Yokogawa Analyt",,1,1,1,1,1,1.0,750,96,552.3,0.000113,"The silver concentration in elutes was measured using an inductively coupled plasma mass spectrometry device (ICP MS Agilent Technologies 7700x, Yokogawa Analyt",
"What percentage of new HIV infections in adolescent girls in southern Africa occur in women aged 25-24, and what age range defines adolescents in the passage?",PMC3955761_00000.txt,multihop,gemini-flash-lite,0,0,1,1,1,1.0,389,52,522.7,6e-05,"I don't know. The provided context does not contain information regarding the percentage of new HIV infections in women aged 25-24. However, it does state that ",,0,0,1,1,1,1.0,456,55,540.9,6.8e-05,"Based on the provided context and knowledge-graph facts, I do not know the percentage of new HIV infections in adolescent girls that occur in women aged 25-24. ",,1,0,1,1,1,1.0,591,52,526.5,8e-05,"Based on the provided text, adolescents are defined as being in the age range of 10-19 years. The provided text does not contain information regarding the perce",,1,0,1,1,1,1.0,662,54,540.8,8.8e-05,"Based on the provided text and knowledge-graph facts, adolescents are defined as being 10-19 years old. The provided information does not state what percentage ",
"What range of F-actin fluorescence (FHP) was observed during dental pulp cell (DPC) differentiation, and what fold reduction in GF? expression was seen in the same cells?",PMC5153425_00004.txt,multihop,gemini-flash-lite,0,0,0,0,0,0.0,508,6,357.6,5.3e-05,I don't know.,,0,0,0,0,0,0.0,571,6,393.6,6e-05,I don't know.,,0,0,0,0,0,0.0,735,6,440.7,7.6e-05,I don't know.,,0,0,0,0,0,0.0,802,6,487.8,8.3e-05,I don't know.,
"What is the 30-month overall survival rate for all CLL patients treated with ibrutinib, and what is it for the del(17p) subset?",PMC5679049_00002.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,512,41,440.9,6.8e-05,"The 30-month overall survival rate for all CLL patients treated with ibrutinib is 79%, and it is 65% for the del(17p) subset.",,1,1,1,1,1,1.0,648,41,485.6,8.1e-05,"The 30-month overall survival rate for all CLL patients treated with ibrutinib is 79%, and it is 65% for the del(17p) subset.",,1,1,1,1,1,1.0,765,42,431.0,9.3e-05,"For all CLL patients treated with ibrutinib, the 30-month overall survival rate is 79%, and for the del(17p) subset, it is 65%.",,1,1,1,1,1,1.0,905,41,410.5,0.000107,"The 30-month overall survival rate for all CLL patients treated with ibrutinib is 79%, and it is 65% for the del(17p) subset.",
"What was the effect of cardanol alone on apoptosis in the liver, kidneys, and spleen, and what was observed when cardanol was combined with cyclophosphamide in those organs?",PMC4910563_00005.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,564,44,460.8,7.4e-05,"Based on the provided text, cardanol alone did not increase apoptosis in the liver, kidneys, and spleen. When combined with cyclophosphamide, a reduction in the",,1,1,1,1,1,1.0,652,44,494.4,8.3e-05,"Based on the provided context, cardanol alone did not increase apoptosis in the liver, kidneys, or spleen. When combined with cyclophosphamide, a reduction in t",,1,1,1,1,1,1.0,745,44,481.5,9.2e-05,"Based on the provided text, cardanol alone did not increase apoptosis in the liver, kidneys, or spleen. When combined with cyclophosphamide, a reduction in the ",,1,1,1,1,1,1.0,837,47,413.9,0.000102,"Based on the provided text, cardanol alone did not increase apoptosis in the liver, kidneys, or spleen. However, a reduction in the number of apoptotic cells wa",
"What machine learning method has been applied to both Parkinson's disease and type 3 diabetes, and which method has been applied to Crohn's disease?",PMC4464008_00003.txt,multihop,gemini-flash-lite,1,0,1,1,1,0.5,470,51,473.1,6.7e-05,Based on the provided context:  *   The machine learning method applied to both Parkinson's disease and type 3 diabetes is SVB (Support Vector Machine). *   The,,1,0,1,1,1,0.5,498,46,462.8,6.8e-05,"Based on the provided context, the machine learning method applied to both Parkinson's disease and type 3 diabetes is SVN (Support Vector Machine), and the meth",,1,0,1,1,1,0.5,678,59,537.5,9.1e-05,Based on the provided text:  *   The machine learning method applied to both Parkinson's disease and type 3 diabetes is **SVM** (referred to as SVB in the text),,0,0,1,1,1,0.5,710,53,445.9,9.2e-05,Based on the provided text:  *   **SVN** (Support Vector Machine) has been applied to both Parkinson's disease and type 3 diabetes. *   **RFs** (Random Forests),
