question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
What method is proposed to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling?,1803.04572v2.txt,text,llama4-maverick,1,1,1,1,1,1.0,380,16,364.0,6.7e-05,The proposed method is COPA (COnstrained PARAFAC2).,,1,1,1,1,1,1.0,443,40,811.2,9e-05,"The proposed method is COPA (COnstrained PARAFAC2). According to the context, COPA introduces various useful constraints in PARAFAC2 modeling, including general",,1,1,1,1,1,1.0,614,29,1095.5,0.000109,"The proposed method is COPA, a Constrained PARAFAC2 framework, which is able to impose constraints such as smoothness and sparsity simultaneously.",,1,1,1,1,1,1.0,681,63,1274.7,0.00014,"The proposed method is COPA (COnstrained PARAFAC2). According to the text context, COPA introduces various useful constraints in PARAFAC2 modeling, including ge",
What is the name of the representation proposed to explicitly model scene layout for action recognition using semantic segmentation maps?,1804.01429v3.txt,text,llama4-maverick,0,1,1,1,1,1.0,350,55,1561.6,8.5e-05,"You don't know the name of the representation. The text refers to it as ""layout-induced video representations"" but doesn't give a specific name. It describes th",,0,0,1,1,1,1.0,422,48,1036.8,9.2e-05,"You don't know.   The passage doesn't mention a specific name for the representation. It only describes the components and the purpose of the representation, wh",,0,0,1,1,1,1.0,551,66,2088.0,0.000122,"The text does not explicitly state the name of the representation. However, it describes a representation that has three components: a semantic component, a geo",,0,0,1,1,1,1.0,627,96,2977.4,0.000152,"Unfortunately, the provided text context, knowledge-graph facts, and image descriptions do not mention the name of the representation proposed to explicitly mod",
What model is proposed to jointly learn a low-dimension embedding space and a linear mapping function from that space to classification parameters for base classes?,1710.06177v2.txt,text,llama4-maverick,1,1,1,1,1,1.0,356,14,470.4,6.2e-05,The VAGER (Visual Analogy Graph Embedded Regression) model.,,1,1,1,1,1,1.0,423,51,760.3,9.4e-05,"The VAGER model. According to the context passage, ""we propose a Visual Analogy Graph Embedded Regression (VAGER) model to jointly learn a low-dimension embeddi",,1,1,1,1,1,1.0,588,39,1959.7,0.000112,The VAGER (Visual Analogy Graph Embedded Regression) model is proposed to jointly learn a low-dimension embedding space and a linear mapping function from the e,,1,1,1,1,1,1.0,659,31,982.1,0.000117,The VAGER model is proposed to jointly learn a low-dimension embedding space and a linear mapping function from the embedding space to classification parameters,
What technique is applied to high-level state features to generate binary codes for each state in the proposed informed exploration framework?,1707.00524v2.txt,text,llama4-maverick,1,1,1,1,1,1.0,431,25,733.8,8e-05,Locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes for each state.,,1,1,1,1,1,1.0,503,25,697.5,9e-05,Locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes for each state.,,1,1,1,1,1,1.0,656,25,603.7,0.000113,Locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes for each state.,,1,1,1,1,1,1.0,732,25,547.2,0.000125,Locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes for each state.,
What is the query complexity lower bound for envy-free cake cutting in the Robertson-Webb model?,1705.02946v3.txt,text,llama4-maverick,1,1,1,1,1,1.0,458,23,629.0,8.2e-05,The query complexity lower bound for envy-free cake cutting in the Robertson-Webb model is Ω(n^2).,,1,1,1,1,1,1.0,537,43,698.3,0.000106,"According to the context passage, a lower bound of Ω(n^2) was given by [Pro09] for the query complexity of envy-free cake cutting. Therefore, the answer is Ω(n^",,1,1,1,1,1,1.0,689,23,504.0,0.000117,The query complexity lower bound for envy-free cake cutting in the Robertson-Webb model is Ω(n^2).,,1,1,1,1,1,1.0,772,56,1188.3,0.000149,"According to the text context, a lower bound of Ω(n^2) for the query complexity of envy-free cake cutting was given by [Pro09]. Therefore, the query complexity ",
What is the name of the framework that treats click bias as a counterfactual effect and debiases user feedback by weighting each click with Inverse Propensity Weights?,1804.05938v2.txt,text,llama4-maverick,1,1,1,1,1,1.0,439,8,291.3,7.1e-05,The unbiased learning-to-rank framework.,,1,1,1,1,1,1.0,528,39,1202.8,0.000103,"The framework is called ""unbiased learning-to-rank framework"". It treats click bias as a counterfactual effect and debiases user feedback by weighting each clic",,1,1,1,1,1,1.0,602,16,438.8,0.0001,"The framework is referred to as the ""unbiased learning-to-rank framework"".",,1,1,1,1,1,1.0,695,40,671.1,0.000128,"The framework is called the ""unbiased learning-to-rank framework"". It treats click bias as a counterfactual effect and debiases user feedback by weighting each ",
"What is the dimension of a Grassmann manifold Gr(q,D)?",1611.05742v3.txt,text,llama4-maverick,1,1,1,1,1,1.0,430,19,400.6,7.6e-05,"The dimension of a Grassmann manifold $Gr(q,D)$ is $q(D-q)$.",,1,1,1,1,1,1.0,501,17,414.9,8.5e-05,"The dimension of a Grassmann manifold Gr(q,D) is q(D-q).",,1,1,1,1,1,1.0,656,19,368.5,0.00011,"The dimension of a Grassmann manifold $Gr(q,D)$ is $q(D-q)$.",,1,1,1,1,1,1.0,731,19,430.7,0.000121,"The dimension of a Grassmann manifold $Gr(q,D)$ is $q(D-q)$.",
What is the goal when performing low-rank matrix and tensor factorizations directly on compressed data?,1706.08146v3.txt,text,llama4-maverick,1,1,1,1,1,1.0,469,18,850.0,8.1e-05,"The goal is to recover the low-rank factors in the original, uncompressed domain.",,1,1,1,1,1,1.0,558,18,725.4,9.5e-05,"The goal is to recover the low-rank factors in the original, uncompressed domain.",,1,1,1,1,1,1.0,654,18,459.8,0.000109,"The goal is to recover the low-rank factors in the original, uncompressed domain.",,1,1,1,1,1,1.0,747,18,3630.3,0.000123,"The goal is to recover the low-rank factors in the original, uncompressed domain.",
What is the primary advantage of UI-based surveys over traditional survey mediums in mapping survey responses to treatment exposure?,1906.10843v1.txt,text,llama4-maverick,1,1,1,1,1,1.0,369,33,2057.4,7.5e-05,"According to the context, one of the major advantages of UI-based surveys is that ""mapping survey responses to treatment exposure is straightforward as surveys ",,1,1,1,1,1,1.0,437,67,1486.4,0.000106,"According to the context passage [1906.10843v1.txt], one of the major advantages of UI-based surveys is that ""mapping survey responses to treatment exposure is ",,1,1,1,1,1,1.0,559,33,1021.3,0.000104,"According to the text, one of the major advantages of UI-based surveys is that ""mapping survey responses to treatment exposure is straightforward as surveys are",,1,1,1,1,1,1.0,631,34,1287.1,0.000115,"According to the text context, one of the major advantages of UI-based surveys is that ""mapping survey responses to treatment exposure is straightforward as sur",
What is the time complexity of key parts of the fast incremental support vector data description (FISVDD) algorithm?,1709.00139v4.txt,text,llama4-maverick,1,1,1,1,1,1.0,428,26,1003.2,8e-05,"The time complexity of key parts of FISVDD is O(k^2), where k is the number of support vectors.",,1,1,1,1,1,1.0,516,28,4387.2,9.4e-05,"The time complexity of key parts of the FISVDD algorithm is O(k^2), where k is the number of support vectors.",,1,1,1,1,1,1.0,657,28,880.7,0.000115,"The time complexity of key parts of the FISVDD algorithm is O(k^2), where k is the number of support vectors.",,1,1,1,1,1,1.0,749,28,1395.8,0.000129,"The time complexity of key parts of the FISVDD algorithm is O(k^2), where k is the number of support vectors.",
What is the computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016)?,1710.05654v2.txt,text,llama4-maverick,1,1,1,1,1,1.0,474,46,820.6,9.9e-05,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪(n^2,,1,1,1,1,1,1.0,532,42,949.9,0.000105,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪(n^2,,1,1,1,1,1,1.0,679,46,1815.7,0.000129,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪(n^2,,1,1,1,1,1,1.0,741,42,3455.8,0.000136,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪(n^2,
What is the name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper?,1803.03467v4.txt,text,llama4-maverick,1,1,1,1,1,1.0,475,29,689.7,8.9e-05,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,542,29,840.3,9.9e-05,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,631,29,2539.5,0.000112,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,702,29,827.5,0.000123,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,
What is the exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset?,1705.02798v6.txt,text,llama4-maverick,1,1,1,1,1,1.0,481,35,672.3,9.3e-05,The exact match (EM) score of the single Reinforced Mnemonic Reader (R.M-Reader) model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,560,29,670.8,0.000101,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,675,38,642.4,0.000124,"The exact match (EM) score of the single Reinforced Mnemonic Reader model, referred to as R.M-Reader, on the SQuAD dataset is 79.5%.",,1,1,1,1,1,1.0,758,29,546.7,0.000131,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,
What percentage of all English Wikipedia articles are considered stubs?,1804.05995v2.txt,text,llama4-maverick,1,1,1,1,1,1.0,396,3,2408.8,6.1e-05,37%,,1,1,1,1,1,1.0,468,12,373.2,7.7e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,613,12,583.8,9.9e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,689,12,585.8,0.000111,37% of all English Wikipedia articles are considered stubs.,
What framework is introduced to generate intermediate frames with varying content for long-term intervals in low frame rate videos?,1809.00263v5.txt,text,llama4-maverick,1,1,1,1,1,1.0,373,17,375.4,6.6e-05,"The framework introduced is called SDVI, a stochastic dynamic video infilling framework.",,1,1,1,1,1,1.0,445,61,916.5,0.000103,"The framework introduced is SDVI. According to the context, SDVI is a ""tic generation framework"" that can ""infill long-term video intervals"" and is used for vid",,1,1,1,1,1,1.0,586,17,1519.3,9.8e-05,"The framework introduced is called SDVI, a stochastic dynamic video infilling framework.",,1,1,1,1,1,1.0,662,39,1026.5,0.000123,"The framework introduced is SDVI, a stochastic dynamics video infill framework. It is designed to infill long-term video intervals and can sample a plausible se",
What is the average slowdown for drawing a segmentation annotation compared to labeling the presence of objects in images?,1811.07073v3.txt,text,llama4-maverick,1,1,1,1,1,1.0,387,40,681.7,8.2e-05,"According to the context provided in [1811.07073v3.txt], drawing a segmentation annotation on an object is on average ∼78x slower than labeling the presence of ",,1,1,1,1,1,1.0,455,50,791.1,9.8e-05,"According to the context passage [1811.07073v3.txt], drawing a segmentation annotation on an object is on average ∼78x slower than labeling the presence of obje",,1,1,1,1,1,1.0,646,30,991.9,0.000115,"According to the text context, drawing a segmentation annotation on an object is on average ∼78x slower than labeling the presence of objects in images.",,1,1,1,1,1,1.0,718,65,1350.2,0.000147,"According to the text context in [1811.07073v3.txt], drawing a segmentation annotation on an object is on average ∼78x slower than labeling the presence of obje",
What does w-ownership guarantee each agent receives in the re-division setting?,1603.00286v5.txt,text,llama4-maverick,1,1,1,1,1,1.0,512,30,720.9,9.5e-05,"At least a fraction w of their old value, as stated in the condition: Vj(Xj) ≥ w ⋅ Vj(Zj).",,1,1,1,1,1,1.0,591,71,1075.5,0.000131,"According to the context passage [1603.00286v5.txt], w-ownership guarantees that every agent receives at least a fraction w of their old value, i.e., Vj(Xj) ≥ w",,1,1,1,1,1,1.0,711,37,2819.3,0.000129,"According to the text, w-ownership guarantees that every agent receives at least a fraction w of their old value: Vj(Xj) ≥ w ⋅ Vj(Zj).",,1,1,1,1,1,1.0,794,103,1693.6,0.000181,"According to the text context, w-ownership guarantees that every agent receives at least a fraction w of their old value: Vj(Xj) ≥ w ⋅ Vj(Zj). This means that e",
How many HD cameras were used to capture the HUMBI dataset as of November 2019?,1812.00281v3.txt,text,llama4-maverick,1,1,1,1,1,1.0,396,75,7951280.3,0.000104,"According to the provided context, 107 synchronized HD cameras were used to capture the HUMBI dataset. The context does not mention a specific date such as Nove",,1,1,1,1,1,1.0,473,41,989.1,9.6e-05,"The HUMBI dataset was captured by 107 HD synchronized cameras. The text does not mention any changes to the number of cameras as of November 2019. Therefore, th",,1,1,1,1,1,1.0,642,67,1087.8,0.000137,"According to the text context, 107 synchronized HD cameras were used to capture the HUMBI dataset. The text does not mention a specific date such as November 20",,1,1,1,1,1,1.0,723,46,1376.2,0.000136,"According to the text context, the HUMBI dataset was captured by 107 synchronized HD cameras. The knowledge-graph facts also confirm that the dataset is capture",
What does one-bit compressed sensing use as the measurement transformation for the signal?,1811.06635v1.txt,text,llama4-maverick,1,1,1,1,1,1.0,408,33,607.7,8.1e-05,"One-bit compressed sensing uses the sign function, i.e., 𝐲 = sign(𝐗​𝜷∗), as the measurement transformation for the signal.",,1,1,1,1,1,1.0,488,39,689.7,9.7e-05,"One-bit compressed sensing uses the sign function as the measurement transformation for the signal, i.e., $\mathbf{y} = \operatorname{sign}(\mathbf{X}\bm{\beta}",,1,1,1,1,1,1.0,656,39,917.7,0.000122,"One-bit compressed sensing uses the sign function as the measurement transformation for the signal, i.e., $\mathbf{y} = \operatorname{sign}(\mathbf{X}\bm{\beta}",,1,1,1,1,1,1.0,740,39,2226.1,0.000134,"One-bit compressed sensing uses the sign function as the measurement transformation for the signal, i.e., $\mathbf{y} = \operatorname{sign}(\mathbf{X}\bm{\beta}",
What term do Wilson and Sperber use to describe the cognitive principle driving warrant reconstruction?,1708.01425v4.txt,text,llama4-maverick,1,1,1,1,1,1.0,420,22,671.5,7.6e-05,"The term used by Wilson and Sperber to describe the cognitive principle driving warrant reconstruction is ""relevance"".",,1,1,1,1,1,1.0,493,27,578.0,9e-05,"The cognitive principle driving warrant reconstruction is referred to as the ""principle of relevance"" by Wilson and Sperber (2004).",,1,1,1,1,1,1.0,612,22,498.5,0.000105,"The term used by Wilson and Sperber to describe the cognitive principle driving warrant reconstruction is ""relevance.""",,1,1,1,1,1,1.0,689,55,2322.8,0.000136,"The term used by Wilson and Sperber to describe the cognitive principle driving warrant reconstruction is ""relevance."" According to the text context, Wilson and",
What is the name of the secure CNN prediction approach based on Fourier Transform?,1811.08257v1.txt,text,llama4-maverick,1,1,1,1,1,1.0,361,5,908.7,5.7e-05,FALCON.,,1,1,1,1,1,1.0,378,85,1294.7,0.000108,FALCON.   Reasoning: The context passages and knowledge-graph facts indicate that FALCON is a secure CNN prediction approach based on Fourier Transform. Specifi,,1,1,1,1,1,1.0,529,18,478.9,9e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,,1,1,1,1,1,1.0,550,45,703.8,0.00011,"FALCON. According to the text context, FALCON is ""a fast and secure approach for CNN predictions based on Fourier Transform."" The knowledge-graph fact also conf",
What is the Loewenstein information gap used to capitalize on in clickbaiting?,1710.01507v4.txt,text,llama4-maverick,1,1,1,1,1,1.0,393,60,878.0,9.5e-05,"The Loewenstein information gap is used to create and capitalize on curiosity or anticipation in readers, encouraging them to click on hyperlinks to learn more.",,1,1,1,1,1,1.0,483,124,1608.6,0.000147,"According to the context passage, clickbaiting is ""designed to create and, consequently, capitalise on the Loewenstein information gap"". Therefore, the Loewenst",,1,1,1,1,1,1.0,595,51,1406.0,0.00012,"The Loewenstein information gap is used to create and capitalize on in clickbaiting. The text doesn't explicitly state what the Loewenstein information gap is, ",,1,1,1,1,1,1.0,689,105,1288.4,0.000166,"According to the text context and knowledge-graph facts, clickbaiting capitalises on the Loewenstein information gap. The Loewenstein information gap is a conce",
What percentage of fake news data traffic did online social networks account for during the 2016 US president election?,1805.08751v2.txt,text,llama4-maverick,1,0,1,1,1,1.0,388,5,1106.9,6.1e-05,41.8%,,1,1,1,1,1,1.0,477,34,858.3,9.2e-05,"According to the provided context, online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.",,1,1,1,1,1,1.0,660,34,629.7,0.000119,"According to the text context, online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.",,1,1,1,1,1,1.0,753,8,444.6,0.000118,More than 41.8%.,
What unit does the Simple Recurrent Unit (SRU) replace convolutions with?,1709.02755v5.txt,text,llama4-maverick,1,1,1,1,1,1.0,392,40,768.3,8.3e-05,"More recurrent connections. According to the text, ""SRU replaces the use of convolutions (i.e., n-gram filters), as in QRNN and KNN, with more recurrent connect",,1,1,1,1,1,1.0,415,42,685.3,8.7e-05,"According to the context passage, SRU replaces the use of convolutions with ""more recurrent connections"". Therefore, the unit that Simple Recurrent Unit (SRU) r",,1,1,1,1,1,1.0,670,5,280.6,0.000104,More recurrent connections.,,1,1,1,1,1,1.0,697,115,1768.3,0.000174,"According to the text context, SRU replaces the use of convolutions with more recurrent connections. Therefore, the unit that SRU replaces convolutions with is ",
What is the new problem proposed for efficient action search in videos?,1706.04269v2.txt,text,llama4-maverick,1,1,1,1,1,1.0,365,34,739.7,7.5e-05,"The new problem proposed is ""action spotting in video"", which is defined as finding a specific action in a video sequence while observing a small portion of tha",,1,1,1,1,1,1.0,446,34,954.4,8.7e-05,"The new problem proposed is ""action spotting in video"", which is defined as finding a specific action in a video sequence while observing a small portion of tha",,1,1,1,1,1,1.0,570,34,663.7,0.000106,"The new problem proposed is ""action spotting in video"", which is defined as finding a specific action in a video sequence while observing a small portion of tha",,1,1,1,1,1,1.0,655,34,573.5,0.000119,"The new problem proposed is ""action spotting in video"", which is defined as finding a specific action in a video sequence while observing a small portion of tha",
