question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"What limitation of the Stanford NLI Corpus does the Multi-Genre NLI Corpus address, and how many sentence pairs does the new corpus contain?",1704.05426v4.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,394,66,544.7,6.6e-05,"The Multi-Genre NLI Corpus addresses the limitation that SNLI is not sufficiently demanding to serve as an effective benchmark for NLU, as the best current mode",,1,1,1,1,1,1.0,480,80,968.1,8e-05,The Multi-Genre NLI Corpus (MultiNLI) addresses the limitation that the Stanford NLI Corpus (SNLI) is not sufficiently demanding to serve as an effective benchm,,1,1,1,1,1,1.0,602,78,780.5,9.1e-05,The Multi-Genre NLI Corpus (MultiNLI) addresses the limitation that the Stanford NLI Corpus (SNLI) is not sufficiently demanding to serve as an effective benchm,,1,1,1,1,1,1.0,692,67,864.8,9.6e-05,"The Stanford NLI Corpus is not sufficiently demanding to serve as an effective benchmark for NLU, as the best current model performance is within a few percenta",
"What limitation do the methods in references [25] and [36] share, and how does the proposed concept-learning proxy task differ from the reconstruction-based proxy task in reference [28]?",1803.06506v3.txt,multihop,gemini-flash-lite,0,0,1,1,1,1.0,419,33,538.9,5.5e-05,"I don't know. The provided context does not mention references [25] or [36], nor does it describe the limitations of those specific methods.",,0,0,1,1,1,1.0,498,29,584.5,6.1e-05,I don't know. The provided context and knowledge-graph facts do not contain information regarding references [25] or [36].,,0,0,0,1,1,1.0,670,33,532.8,8e-05,"I do not know. The provided text context does not mention references [25] or [36], nor does it describe the limitations of those specific references.",,0,0,1,1,1,1.0,753,39,616.9,9.1e-05,"I do not know. The provided text and knowledge-graph facts do not contain information regarding references [25] or [36], nor do they describe the limitations of",
"What is the dimensionality of the Grassmann manifold Gr(q,D), and what is the scale factor by which the projection metric approximates the true geodesic distance?",1611.05742v3.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,495,40,588.0,6.6e-05,"The Grassmann manifold $Gr(q,D)$ has a dimensionality of $q(D-q)$, and the projection metric approximates the true geodesic distance up to a scale of $\sqrt{2}$",,1,1,1,1,1,1.0,583,42,676.0,7.5e-05,"The Grassmann manifold $Gr(q,D)$ is a $q(D-q)$ dimensional compact Riemannian manifold. The projection metric approximates the true geodesic distance up to a sc",,1,1,1,1,1,1.0,760,39,548.2,9.2e-05,"The dimensionality of the Grassmann manifold $Gr(q,D)$ is $q(D-q)$. The projection metric approximates the true geodesic distance up to a scale of $\sqrt{2}$.",,1,1,1,1,1,1.0,852,42,625.9,0.000102,"The Grassmann manifold $Gr(q,D)$ is a $q(D-q)$ dimensional compact Riemannian manifold. The projection metric approximates the true geodesic distance up to a sc",
"In the compressed-domain matrix factorization approach described for recovering sparse factors, what is the role of the matrix P, and what assumption is made about the underlying factors to enable recovery?",1706.08146v3.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,481,48,707.2,6.7e-05,"Based on the provided text, the matrix $P$ is part of the expression $\tilde{M} = (PW)H$, representing the compressed data. The recovery of the original factors",,1,1,1,1,1,1.0,547,55,685.2,7.7e-05,"Based on the provided text and knowledge-graph facts, the matrix $P$ is part of the compressed data factorization $\tilde{M} = (PW)H$. The approach assumes that",,1,1,1,1,1,1.0,680,101,836.7,0.000108,"Based on the provided text, the matrix $P$ is part of the expression for the compressed data, $\tilde{M} = (PW)H$. The text does not explicitly define the role ",,1,1,1,1,1,1.0,750,115,949.8,0.000121,Based on the provided text and knowledge-graph facts:  *   **Role of matrix P:** The matrix $P$ is part of the compressed data representation $\tilde{M} = (PW)H,
"In the zero-shot deep domain adaptation (ZDDA) approach, which two datasets provide the task-irrelevant gray-RGB training pairs used to train digit classifiers for MNIST and MNIST-M?",1707.01922v5.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,495,14,500.1,5.5e-05,The Fashion-MNIST dataset and the Fashion-MNIST-M dataset.,,1,1,1,1,1,1.0,592,35,471.2,7.3e-05,The two datasets used to train digit classifiers for MNIST and MNIST-M in the ZDDA approach are the Fashion-MNIST dataset and the Fashion-MNIST-M dataset.,,1,1,1,1,1,1.0,739,35,542.0,8.8e-05,The two datasets used to train digit classifiers for MNIST and MNIST-M in the ZDDA approach are the Fashion-MNIST dataset and the Fashion-MNIST-M dataset.,,1,1,1,1,1,1.0,840,31,479.5,9.6e-05,The two datasets used to provide the task-irrelevant gray-RGB training pairs are the Fashion-MNIST dataset and the Fashion-MNIST-M dataset.,
"In the RippleNet paper, which two commercial knowledge graphs are mentioned alongside the academic ones NELL and DBpedia?",1803.03467v4.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,504,15,544.4,5.6e-05,The two commercial knowledge graphs mentioned are Google Knowledge Graph and Microsoft Satori.,,1,1,1,1,1,1.0,605,28,482.2,7.2e-05,"In the RippleNet paper, the two commercial knowledge graphs mentioned alongside NELL and DBpedia are Google Knowledge Graph and Microsoft Satori.",,1,1,1,1,1,1.0,708,15,472.2,7.7e-05,The two commercial knowledge graphs mentioned are Google Knowledge Graph and Microsoft Satori.,,1,1,1,1,1,1.0,813,29,490.7,9.3e-05,"In the RippleNet paper, the two commercial knowledge graphs mentioned alongside NELL and DBpedia are the Google Knowledge Graph and Microsoft Satori.",
"In the Reinforced Mnemonic Reader, what two sampling strategies are used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach?",1705.02798v6.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,495,12,538.6,5.4e-05,The two sampling strategies used are random inference and greedy inference.,,1,1,1,1,1,1.0,569,27,493.0,6.8e-05,The two sampling strategies used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach are random inference and ,,1,1,1,1,1,1.0,692,19,565.4,7.7e-05,The two sampling strategies used to dynamically decide the reward and baseline are random inference and greedy inference.,,1,1,1,1,1,1.0,770,27,814.2,8.8e-05,The two sampling strategies used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach are random inference and ,
"On Quora, what proportion of questions receive at most one answer, and what does setting the tunable parameter α to 1 reduce the expert-finding problem to?",1611.04363v2.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,489,56,657.3,7.1e-05,"Based on the provided context:  *   Regarding Quora, more than half of the questions have only one or no answers. *   Setting the tunable parameter α to 1 reduc",,1,1,1,1,1,1.0,569,78,682.5,8.8e-05,"Based on the provided context and knowledge-graph facts:  *   Regarding the proportion of questions on Quora, the context states that more than half of the ques",,1,1,1,1,1,1.0,681,73,730.6,9.7e-05,"According to the provided text:  *   Regarding the proportion of questions on Quora, the text states that ""more than half of the questions on Quora only have on",,1,1,1,1,1,1.0,765,49,621.2,9.6e-05,"Based on the provided text, more than half of the questions on Quora have only one or no answers. Setting the tunable parameter α to 1 reduces the problem to th",
"What term do Wilson and Sperber use for the reconstruction of warrants, and how many annotated arguments for stance are provided in the dataset?",1708.01425v4.txt,multihop,gemini-flash-lite,0,0,0,1,1,1.0,487,6,547.9,5.1e-05,I don't know.,,0,0,0,1,1,1.0,590,6,511.0,6.1e-05,I don't know.,,0,0,1,1,1,1.0,744,37,598.7,8.9e-05,"I do not know. The provided text does not mention Wilson or Sperber. The text states that 2,884 user-generated arguments annotated for their stance are provided",,0,0,1,1,1,1.0,851,47,713.1,0.000104,"I don't know. The provided text and knowledge-graph facts do not mention Wilson and Sperber. Regarding the annotated arguments for stance, the provided text and",
"What component did FALCON introduce the first privacy-preserving protocol for, and what transform does its approach rely on?",1811.08257v1.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,366,33,630.1,5e-05,"Based on the provided context, FALCON introduced the first efficient and privacy-preserving protocol for the softmax function. Its approach relies on a fast Fou",,1,1,1,1,1,1.0,449,26,542.3,5.5e-05,FALCON introduced the first efficient and privacy-preserving protocol for the softmax function. Its approach relies on the fast Fourier transform.,,1,1,1,1,1,1.0,598,28,629.2,7.1e-05,FALCON introduced the first efficient secure two-party protocol for the softmax function. Its approach relies on a fast Fourier Transform based design.,,1,1,1,1,1,1.0,685,26,577.2,7.9e-05,FALCON introduced the first efficient and privacy-preserving protocol for the softmax function. Its approach relies on the fast Fourier transform.,
"For the query 'political news', which feature is prioritized over word matching, and what is the lower-priority feature for 'friends season 1 online watch'?",1804.05936v2.txt,multihop,gemini-flash-lite,0,1,1,1,1,1.0,400,33,535.3,5.3e-05,"For the query ""political news,"" freshness is prioritized over word matching. For the query ""friends season 1 online watch,"" freshness is the lower-priority feat",,0,1,1,1,1,1.0,479,33,584.6,6.1e-05,"For the query ""political news,"" freshness is prioritized over word matching. For the query ""friends season 1 online watch,"" freshness is the lower-priority feat",,0,1,1,1,1,1.0,638,33,508.1,7.7e-05,"For the query ""political news,"" freshness is prioritized over word matching. For the query ""friends season 1 online watch,"" freshness is the lower-priority feat",,0,1,1,1,1,1.0,721,33,582.2,8.5e-05,"For the query ""political news,"" freshness is prioritized over word matching. For the query ""friends season 1 online watch,"" freshness is the lower-priority feat",
"What is the primary challenge for collecting physical demonstrations from wheelchair-bound users, and what environment is proposed to overcome it?",1603.03833v4.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,389,58,676.1,6.2e-05,"The primary challenge is that the manipulated objects and the environment can be fragile, and wheelchair-bound users might have difficulty recovering from a fai",,1,1,1,1,1,1.0,454,64,623.2,7.1e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and the environment can be fragile, and",,1,1,1,1,1,1.0,595,84,675.2,9.3e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and the environment can be fragile, and",,1,1,1,1,1,1.0,664,63,701.4,9.2e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and the environment can be fragile, and",
"How many video clips does BDD100K contain, and what is the total number of tasks in its benchmarks?",1805.04687v2.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,439,26,617.8,5.4e-05,"BDD100K contains over 100K diverse video clips, and its benchmarks are comprised of ten tasks.",,1,1,1,1,1,1.0,506,25,570.9,6.1e-05,"BDD100K contains over 100K video clips, and its benchmarks are comprised of ten tasks.",,1,1,1,1,1,1.0,689,26,518.6,7.9e-05,"BDD100K contains over 100K diverse video clips, and its benchmarks are comprised of ten tasks.",,1,1,1,1,1,1.0,760,25,553.9,8.6e-05,"BDD100K contains over 100K video clips, and its benchmarks are comprised of ten tasks.",
"What method is the first to find all higher-order interactions of continuous features while controlling the FWER, and what statistic does it use to estimate joint occurrence probabilities?",1702.08694v3.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,417,27,880.2,5.3e-05,"The method is called C-Tarone, and it uses rank order statistics to estimate the probability of joint occurrence of each feature combination.",,1,1,1,1,1,1.0,493,27,587.4,6e-05,"The method is called C-Tarone, and it uses rank order statistics to estimate the probability of joint occurrence of each feature combination.",,1,1,1,1,1,1.0,776,27,530.3,8.8e-05,The method is called C-Tarone. It uses rank order statistics to directly estimate the probability of joint occurrence of each feature combination.,,1,1,1,1,1,1.0,856,26,578.1,9.6e-05,The method is called C-Tarone. It uses rank order statistics to estimate the probability of joint occurrence of each feature combination.,
"What is the weight of a loss in the adaptive weighted sum, and what does this normalize?",1708.06832v3.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,428,36,506.8,5.7e-05,"In the adaptive weighted sum, the weight of a loss is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to ha",,1,1,1,1,1,1.0,482,58,550.9,7.1e-05,"Based on the provided context, the weight of a loss in the adaptive weighted sum is inversely proportional to the empirical mean of the loss on the training set",,1,1,1,1,1,1.0,687,36,550.5,8.3e-05,"In the adaptive weighted sum, the weight of a loss is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to ha",,1,1,1,1,1,1.0,745,41,565.2,9.1e-05,"According to the provided text, the weight of a loss in the adaptive weighted sum is inversely proportional to the empirical mean of the loss on the training se",
"What is the balance factor condition that biases the F-measure toward recall, and what loss do most CNN-based SOD solutions optimize?",1805.07567v2.txt,multihop,gemini-flash-lite,1,1,1,1,1,1.0,487,36,504.0,6.3e-05,The balance factor condition that biases the F-measure toward recall is $\beta^2 > 1$. Most CNN-based SOD solutions optimize cross-entropy loss (CELoss).,,1,1,1,1,1,1.0,569,42,531.7,7.4e-05,The balance factor condition that biases the F-measure toward recall is $\beta^2 > 1$. Most CNN-based solutions for SOD mainly rely on the optimization of cross,,1,1,1,1,1,1.0,708,41,486.4,8.7e-05,The balance factor condition that biases the F-measure toward recall is $\beta^2 > 1$. Most CNN-based SOD solutions mainly rely on the optimization of cross-ent,,1,1,1,1,1,1.0,794,41,489.6,9.6e-05,The balance factor condition that biases the F-measure toward recall is $\beta^2 > 1$. Most CNN-based SOD solutions mainly rely on the optimization of cross-ent,
