question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
What are the matrix factor percentages for DMEM/F12 and Fetal M199 at concentrations of 0.01 and 10.0 µg/mL?,PMC6035002_00013_table0.png,figure,gemini-flash-lite,0,0,1,0,0,0.0,457,63,558.3,7.1e-05,"I don't know. The provided context mentions ""Matrix factor of doxorubicin in DMEM/F12 and fetal M199 media (4 = 6),"" but it does not provide specific percentage",,0,0,0,0,0,0.0,515,65,540.5,7.7e-05,"I don't know. The provided context states that the matrix factor of doxorubicin in DMEM/F12 and fetal M199 media is 4 = 6, but it does not provide specific perc",,0,0,1,1,1,0.5,1569,51,915.0,0.000177,I don't know. The provided text and image do not contain the specific matrix factor percentages for DMEM/F12 and Fetal M199 at concentrations of 0.01 and 10.0 µ,,0,0,1,1,1,0.5,1631,57,550.7,0.000186,"I don't know. The provided text, knowledge-graph facts, and image do not contain the specific matrix factor percentages for DMEM/F12 and Fetal M199 at concentra",
What images are used for the go trials in the task setup?,PMC4596151_00004_figure0.png,figure,gemini-flash-lite,0,1,0,0,0,0.0,621,33,469.3,7.5e-05,"The provided text states that the experiments were comprised of 64 trials, consisting of 32 trials presenting uniform faces and 32 trials with altered faces.",,0,1,0,0,0,0.0,660,37,560.3,8.1e-05,"Based on the provided context and knowledge-graph facts, the trials consisted of 32 trials presenting unaltered faces and 32 trials with altered faces. These tr",,1,0,1,1,1,1.0,1720,20,860.2,0.00018,"Based on the provided image, the images used for the ""go"" trials are grapes and socks.",,1,0,1,1,1,1.0,1763,20,602.2,0.000184,"Based on the provided image, the images used for the ""go"" trials are grapes and socks.",
How are synthetic microbial communities categorized based on the type of mix and the number of FMG strains missing?,PMC6061470_00004_table0.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,489,6,471.1,5.1e-05,I don't know.,,0,0,0,0,0,0.0,515,6,496.1,5.4e-05,I don't know.,,0,0,0,0,0,0.0,1560,6,1099.5,0.000158,I don't know.,,0,0,0,0,0,0.0,1590,6,534.9,0.000161,I don't know.,
What genetic mutations are associated with ovarian cancer development?,PMC3537528_00006_figure0.png,figure,gemini-flash-lite,1,1,1,0,0,0.0,488,57,472.0,7.2e-05,"Based on the provided context, mutations in the TP53 gene are associated with the development of ovarian cancer. More than 96% of patients with HGS cancer have ",,1,0,1,0,0,0.0,546,90,583.1,9.1e-05,"Based on the provided context and knowledge-graph facts, mutations in the TP53 gene are associated with the development of ovarian cancer. More than 96% of pati",,1,1,1,0,0,0.0,1576,73,985.1,0.000187,"Based on the provided text, mutations in the **TP53** gene (which encodes the tumor suppressor protein p53) are associated with the development of ovarian cance",,1,0,1,0,0,0.0,1638,39,950.0,0.000179,"Based on the provided text, mutations in the **TP53** gene are associated with the development of high-grade serous (HGS) ovarian cancer and other types of ovar",
What measurements are compared between the right and left conchae bullosa?,PMC3541255_00002_table1.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,504,52,459.7,7.1e-05,"The provided text states that concha bullosa were seen in 16.0% of the patients on the left side and 27.6% of them on the right, but it does not describe specif",,0,0,0,0,0,0.0,519,6,384.6,5.4e-05,I don't know.,,0,0,1,0,0,0.0,1615,70,946.5,0.000189,"Based on the provided text and image, the measurements compared between the right and left sides for conchae bullosa are the percentages of patient involvement.",,0,0,1,0,0,0.0,1634,79,580.4,0.000195,"Based on the provided text and image, the text states that concha bullosa were seen in 16.0% of patients on the left side and 27.6% on the right side. The image",
What metrics are related to fast gait speed conditions?,PMC5397518_00006_table0.png,figure,gemini-flash-lite,1,1,1,0,0,0.0,446,60,452.0,6.9e-05,"Based on the provided context, the metrics related to fast gait speed (FS) conditions are:  *   Duration (4 gait phases) *   RMS of angular velocity around the ",,1,1,1,0,0,0.0,461,93,562.7,8.3e-05,"Based on the provided context, the metrics related to fast gait speed (FS) conditions are:  *   **Duration** (found to be significantly different between groups",,1,1,1,0,0,0.0,1538,84,1080.6,0.000187,"Based on the provided text (PMC5397518_00006.txt), the metrics related to the fast gait speed (FS) condition are:  *   **Duration** (4 gait phases) *   **RMS of",,1,0,1,0,0,0.0,1557,100,814.0,0.000196,"Based on the provided text context [PMC5397518_00006.txt], the metrics related to the fast gait speed (FS) condition are:  *   **Duration** (4 gait phases were ",
What descriptive statistics are provided for healthcare-related input and output variables?,PMC5423988_00002_table0.png,figure,gemini-flash-lite,1,1,1,0,0,0.0,499,44,416.1,6.8e-05,"Based on the provided context, simple descriptive statistics such as mean and standard deviation (SD) were used for continuous variables (such as age and clinic",,0,1,1,0,0,0.0,525,42,515.5,6.9e-05,"Based on the provided context and knowledge-graph facts, descriptive statistics for continuous variables such as age and clinical and laboratory parameters incl",,0,1,1,1,1,0.333,1598,97,1035.6,0.000199,"Based on the provided text and image, the descriptive statistics used for healthcare-related variables include:  *   **Continuous variables:** Mean and standard",,0,1,1,1,1,0.333,1628,68,586.1,0.00019,"Based on the provided text and knowledge-graph facts, the descriptive statistics used for healthcare-related variables include:  *   **Mean and standard deviati",
What treatments affect NF-κB p65 nuclear localization?,PMC5228585_00006_figure0.png,figure,gemini-flash-lite,0,1,1,0,0,0.0,489,30,475.9,6.1e-05,"Based on the provided context, treatment with EMS inhibits TNF-α induced MMP-1 expression through suppressing NF-κB nuclear localization in HDs.",,0,1,1,0,0,0.0,504,31,485.3,6.3e-05,"Based on the provided context, treatment with EMS inhibits TNF-α induced MMP-1 expression through suppressing NF-κB nuclear localization in HDFs.",,1,0,1,0,0,0.0,1584,21,1093.8,0.000167,"Based on the provided text, treatment with EMS inhibits TNF-α induced NF-κB nuclear localization.",,0,0,1,0,0,0.0,1603,25,1180.0,0.00017,"Based on the provided text, treatment with EMS inhibits TNF-α induced NF-κB nuclear localization in HDFs.",
What metrics decline over time during enzyme replacement therapy over 10 years?,PMC5760608_00003_figure0.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,525,6,345.3,5.5e-05,I don't know.,,0,0,0,0,0,0.0,540,6,413.9,5.6e-05,I don't know.,,0,0,0,1,1,0.333,1632,29,986.3,0.000175,I don't know. The provided text and image do not contain information regarding enzyme replacement therapy or metrics that decline over 10 years.,,0,0,1,1,1,0.333,1651,31,705.3,0.000178,I don't know. The provided text and image do not contain information regarding metrics that decline over time during enzyme replacement therapy over 10 years.,
What information is provided about genes associated with MODY?,PMC4934136_00003_table0.png,figure,gemini-flash-lite,1,0,1,0,0,0.0,511,173,821.5,0.00012,"Based on the provided text, the following information is given regarding genes associated with MODY:  *   In a large diabetes center, there was a 25% incidence ",,1,0,1,0,0,0.0,526,170,849.4,0.000121,"Based on the provided text, the following information is available regarding genes associated with MODY:  *   In a large diabetes center, there was a 25% incide",,1,0,1,0,0,0.0,1618,191,1668.4,0.000238,"Based on the provided text, the following information is given regarding genes associated with MODY:  *   **Incidence:** In a large diabetes center, there was a",,1,0,1,0,0,0.0,1637,194,1102.0,0.000241,"Based on the provided text, the following information is available regarding genes/variants associated with MODY:  *   **Incidence:** In a large diabetes center",
What clinical characteristic shows a significant difference between MODY-negative and MODY-positive groups at diabetes onset?,PMC4934136_00003_table1.png,figure,gemini-flash-lite,0,0,1,0,0,0.0,579,72,542.8,8.7e-05,"Based on the provided text, the clinical characteristic that shows a significant difference between MODY-positive and MODY-negative subjects is the percentage o",,0,1,1,0,0,0.0,594,72,537.6,8.8e-05,"Based on the provided text, the clinical characteristic that shows a significant difference between MODY-positive and MODY-negative subjects is the percentage o",,1,1,1,1,1,1.0,1686,180,1117.7,0.000241,"Based on the provided table, the clinical characteristics that show a significant difference (p-value < 0.05) between MODY-negative and MODY-positive groups at ",,1,1,1,1,1,1.0,1705,185,1045.5,0.000245,"Based on the provided table, the clinical characteristics that show a significant difference (p < 0.05) between MODY-negative and MODY-positive groups at the on",
What are the effects of control and leptin antibody + leptin treatments on the average number of large luteal cells per area?,PMC5791151_00005_table0.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,409,6,406.1,4.3e-05,I don't know.,,0,0,1,0,0,0.0,429,46,481.0,6.1e-05,"I don't know. The provided context mentions the microscopic morphology of developing CL from control and leptin antibody+leptin treatment groups, but it does no",,0,0,1,0,0,0.0,1508,40,853.4,0.000167,I don't know. The provided text and images do not contain information regarding the effects of control and leptin antibody + leptin treatments on the average nu,,0,0,1,0,0,0.0,1532,40,1110.9,0.000169,I don't know. The provided text and images do not contain information regarding the effects of control and leptin antibody + leptin treatments on the average nu,
What treatments are compared for their effects on fluorescence ratios in the samples?,PMC5839695_00013_figure0.png,figure,gemini-flash-lite,0,1,1,0,0,0.0,488,11,459.8,5.3e-05,The treatments compared are untreated and heat-treated cultures.,,0,0,1,0,0,0.0,533,32,511.9,6.6e-05,"Based on the provided context and knowledge-graph facts, the treatments compared are untreated and heat-treated samples (which were kept at 70 °C).",,0,0,1,0,0,0.0,1553,55,946.4,0.000177,"Based on the provided text context [PMC5074294_00017.txt], the treatments compared are untreated and heat-treated cultures, which were assayed without stains an",,0,0,1,0,0,0.0,1602,55,1155.8,0.000182,"Based on the provided text context ([PMC5074294_00017.txt]), the treatments compared are untreated and heat-treated cultures. These were assayed without stains ",
What clinical and demographic characteristics are compared between patients with and without disease progression?,PMC3211193_00002_table0.png,figure,gemini-flash-lite,0,0,1,0,0,0.0,506,72,523.7,7.9e-05,"Based on the provided context, the clinical and demographic characteristics compared between patients with and without disease progression (PD) are:  *   Presen",,0,1,1,0,0,0.0,587,119,636.2,0.000106,"Based on the provided context and knowledge-graph facts, the clinical and demographic characteristics compared between patients with disease progression (PD) an",,0,0,1,0,0,0.0,1571,90,826.2,0.000193,"Based on the provided text [PMC3211193_00002.txt], the clinical and demographic characteristics compared between patients with and without disease progression (",,0,0,1,0,0,0.0,1656,174,1402.2,0.000235,"Based on the provided text context (PMC3211193_00002.txt) and knowledge-graph facts, the clinical and demographic characteristics compared between patients with",
What topics are discussed in the dialogue transcript between S05-P and S07-H?,PMC4895853_00003_figure2.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,439,6,526.5,4.6e-05,I don't know.,,0,0,0,0,0,0.0,454,6,496.6,4.8e-05,I don't know.,,0,0,1,0,0,0.0,1527,30,880.2,0.000165,I don't know. The provided text and image do not contain a dialogue transcript between S05-P and S07-H.,,0,0,1,0,0,0.0,1546,32,1040.3,0.000167,I don't know. The provided text and image do not contain information regarding a dialogue transcript between S05-P and S07-H.,
What is the relationship between erythema or dryness and lotion transfer index across different pads?,PMC4802086_00006_figure0.png,figure,gemini-flash-lite,0,1,1,0,0,0.0,487,105,795.6,9.1e-05,"Based on the provided text, the relationship is as follows:  *   **Erythema scores:** There were no significant differences in erythema scores as the amount of ",,0,1,1,0,0,0.0,512,106,703.5,9.4e-05,"Based on the provided text, there were no significant differences in erythema scores as the amount of lotion transferred increased.   Regarding skin dryness, sc",,0,1,1,0,0,0.0,1574,87,939.2,0.000192,"Based on the provided text, there were no significant differences in erythema scores as the amount of lotion transferred increased. However, skin dryness scores",,0,1,1,0,0,0.0,1603,87,607.9,0.000195,"Based on the provided text, there were no significant differences in erythema scores as the amount of lotion transferred increased. However, skin dryness scores",
"What are the overall survival rates for dental implants at 1, 5, and 10 years?",PMC5906482_00007_table0.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,518,6,418.8,5.4e-05,I don't know.,,0,0,0,0,0,0.0,560,6,397.6,5.8e-05,I don't know.,,0,0,0,0,0,0.0,1575,6,887.4,0.00016,I don't know.,,0,0,0,0,0,0.0,1621,6,879.3,0.000165,I don't know.,
What are the mechanisms of action for lipid-lowering drugs in cholesterol metabolism?,PMC5874549_00003_figure0.png,figure,gemini-flash-lite,0,1,1,0,0,0.0,425,51,542.1,6.3e-05,"According to the provided text, fibrates exert their effects mainly by activating the peroxisome proliferator-activated receptor-alpha (PPAR-alpha), while bezaf",,1,1,1,0,0,0.0,472,68,533.5,7.4e-05,"Based on the provided text and knowledge-graph facts, fibrates (a type of lipid-lowering drug) exert their effects mainly by activating the peroxisome prolifera",,0,0,1,1,1,0.333,1532,111,1237.4,0.000198,"Based on the provided text, fibrates exert their effects mainly by activating the peroxisome proliferator-activated receptor-alpha (PPAR-alpha), while bezafibra",,0,1,1,1,1,0.333,1583,63,664.9,0.000184,"Based on the provided text, fibrates (a class of lipid-lowering drugs) exert their effects mainly by activating the peroxisome proliferator-activated receptor-a",
What are the expression levels of Sbno2 and Socs3 mRNA in astrocytes under different cytokine treatments?,PMC4676294_00007_figure0.png,figure,gemini-flash-lite,0,1,1,0,0,0.0,509,62,562.0,7.6e-05,"Based on the provided context, Socs3 gene expression in astrocytes was regulated by LPS and was also seen by TNFα. Regarding Sbno2, the text states that Sbno2 m",,0,1,1,0,0,0.0,527,61,581.8,7.7e-05,"Based on the provided context, Socs3 gene expression in astrocytes is regulated by LPS and TNFα. Regarding Sbno2, the text states that in brain sections from LP",,0,0,1,0,0,0.0,1587,61,960.4,0.000183,"According to the provided text, Sbno2 and Socs3 gene expression in astrocytes is regulated by LPS and is also regulated by TNFα. The text notes that Sbno2 mRNA ",,0,0,1,0,0,0.0,1609,49,1173.0,0.00018,"Based on the provided text, Socs3 and Sbno2 gene expression in astrocytes was regulated by LPS and was also seen by TNFα. The text indicates that Sbno2 mRNA was",
What information is provided about the primers and probes for RT-PCR and qRT-PCR?,PMC5004774_00016_table0.png,figure,gemini-flash-lite,1,0,1,0,0,0.0,380,146,719.3,9.6e-05,Based on the provided context:  *   **[PMC5004774_00016.txt]** states that the document contains primer and probe sequences used for RT-PCR or qRT-PCR. *   **[P,,0,0,1,0,0,0.0,450,106,737.9,8.7e-05,"Based on the provided context and knowledge-graph facts, the following information is provided:  *   Primer and probe sequences were used for RT-PCR or qRT-PCR.",,1,0,1,0,0,0.0,1458,488,1935.7,0.000341,The provided image lists the specific primer sequences for RT primers and Senses primers for the following targets:  *   **hsa-miR-17-3p (MIMAT0000071):**     *,,1,0,1,0,0,0.0,1532,472,1627.4,0.000342,"Based on the provided text, knowledge-graph facts, and image, the following information is available regarding primers and probes:  *   **Usage:** Primer and pr",
What pathways are included for determining funding and support needs for patients deemed fit for discharge?,PMC4180984_00001_figure0.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,451,6,381.6,4.8e-05,I don't know.,,0,0,0,0,0,0.0,475,6,532.8,5e-05,I don't know.,,0,0,1,0,0,0.0,1516,30,965.8,0.000164,I don't know. The provided text and image do not contain information regarding pathways for determining funding and support needs for patients deemed fit for di,,0,0,1,0,0,0.0,1544,31,785.9,0.000167,I don't know. The provided text and images do not contain information regarding specific pathways for determining funding and support needs for patients deemed ,
What is the role of Serine residue at position 411 in p70S6K activation?,PMC5928379_00005_figure0.png,figure,gemini-flash-lite,1,1,1,0,0,0.0,560,48,489.6,7.5e-05,"The phosphorylated state of the Serine residue at position 411 is of paramount importance in the process of p70S6K activation, because in the absence of its pho",,1,1,1,0,0,0.0,603,38,686.4,7.6e-05,"The phosphorylation of the Serine residue at position 411 is of paramount importance for the activation of p70S6K, as the enzyme cannot be activated in its abse",,1,0,1,0,0,0.0,1655,40,951.1,0.000182,"The phosphorylation of the Serine residue at position 411 is of paramount importance for the activation of the p70S6K enzyme, as the enzyme cannot be activated ",,1,1,1,0,0,0.0,1702,54,733.4,0.000192,"According to the provided text, the phosphorylation of the Serine residue at position 411 is of paramount importance for the activation of the p70S6K enzyme, be",
What effects does stress have on tactile and cold sensitivity over time post-injury in male and female subjects?,PMC5999418_00004_figure0.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,492,6,381.0,5.2e-05,I don't know.,,0,0,0,0,0,0.0,507,6,766.1,5.3e-05,I don't know.,,0,0,1,1,1,1.0,1584,231,1217.8,0.000251,"Based on the provided graphs, the effects of stress on tactile and cold sensitivity post-injury are as follows:  *   **Tactile (von Frey) sensitivity:** In the ",,0,0,0,1,1,1.0,1603,341,1619.8,0.000297,"Based on the provided image, the effects of stress on tactile and cold sensitivity over time post-injury are as follows:  **Tactile (von Frey) Sensitivity (Grap",
"What are the activity levels of fungal strains against HEPG2, CA, AS, and MRSA?",PMC4205895_00005_table0.png,figure,gemini-flash-lite,0,0,0,0,0,0.0,421,6,412.9,4.4e-05,I don't know.,,0,0,0,0,0,0.0,438,6,595.6,4.6e-05,I don't know.,,0,0,0,0,0,0.0,1501,6,1086.0,0.000153,I don't know.,,0,0,0,0,0,0.0,1522,6,662.6,0.000155,I don't know.,
What do the color-coded labels in the dendrogram represent in relation to the samples?,PMC4205895_00005_figure1.png,figure,gemini-flash-lite,0,0,1,0,0,0.0,466,73,530.0,7.6e-05,"The color-coded labels in the dendrogram represent phylogenetic subgrouping, as follows: Phylogroup A = Blue; Phylogroup B1 = Green; Phylogroup B2 = Red; Phylog",,0,1,1,0,0,0.0,487,66,470.4,7.5e-05,The color-coded labels in the dendrogram represent phylogenetic subgrouping (Phylogroup A = Blue; Phylogroup B1 = Green; Phylogroup B2 = Red; Phylogroup C = Mag,,0,1,1,0,0,0.0,1553,116,939.4,0.000202,"Based on the provided text context [PMC4366372_00020.txt], the color-coded labels represent phylogenetic subgrouping as follows:  *   Phylogroup A = Blue *   Ph",,0,1,1,0,0,0.0,1578,116,701.6,0.000204,"Based on the provided text context [PMC4366372_00020.txt], the color-coded labels represent phylogenetic subgrouping as follows:  *   Phylogroup A = Blue *   Ph",
