question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"How does the feed-forward neural network predict the next joint configuration of a robot, and what role does it play in evaluating the coherence of sentence embeddings?",1603.03833v4.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,375,147,2063.3,0.000144,"According to the context, a feed-forward neural network is used to predict the next joint configuration of a robot by taking the robot's current joint configura",,0,0,1,1,1,1.0,445,152,3660.0,0.000158,"The feed-forward neural network is used to predict the next joint configuration of a robot based on its current joint configuration. However, it is not used to ",,1,0,1,1,1,1.0,593,273,4594.3,0.000253,"To answer the question, we need to break it down into two parts: (1) how the feed-forward neural network predicts the next joint configuration of a robot, and (",,1,1,1,1,1,1.0,667,81,1590.8,0.000149,"The feed-forward neural network is used to predict the next joint configuration of a robot by taking the robot's current joint configuration as input. However, ",
"How do sequence-to-sequence models utilize a hierarchical structure for combinatorial optimization, and what challenges do they face when applied to the AMR dataset?",1611.02654v2.txt,multihop_cross,llama4-maverick,1,0,1,1,1,1.0,390,168,2565.8,0.000159,"The provided context doesn't directly discuss how sequence-to-sequence models utilize a hierarchical structure for combinatorial optimization. However, it is me",,1,0,1,1,1,1.0,474,222,3254.7,0.000204,"Sequence-to-sequence models can be equipped with the ability to handle input and output sets for combinatorial optimization, as seen in (?). However, when appli",,0,0,1,1,1,1.0,578,386,6096.3,0.000318,"To address the question, we need to break it down into parts and analyze the given text context and image descriptions.  1. **Sequence-to-sequence models and hi",,1,0,1,1,1,1.0,666,217,3419.0,0.00023,Sequence-to-sequence models can be equipped with the ability to handle input and output sets for combinatorial optimization with RNNs. A hierarchical structure ,
"How does the uniqueness of factorizations relate to standard compressed sensing, and what role does sparsity play in applications of standard compressed sensing?",1706.08146v3.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.5,378,135,1952.6,0.000138,"Sparsity is a useful tool in compressed sensing. According to the context, sparse signals play an important role in applications such as medical imaging, geophy",,1,1,1,1,1,0.5,448,165,2837.3,0.000166,"Sparsity has been a useful tool to tackle high dimensional problems in many fields, including compressed sensing. According to the context passage from [1811.06",,1,1,1,1,1,0.5,625,169,3485.1,0.000195,"Sparsity is a useful tool in compressed sensing. According to [1811.06635v1.txt], sparsity has been used to tackle high-dimensional problems in many fields, inc",,1,1,1,1,1,0.5,699,195,3922.1,0.000222,"Sparsity has been a useful tool to tackle high dimensional problems in many fields, including compressed sensing. According to the text context, several natural",
"How is the Stanford sentiment treebank utilized in binary classification tasks, and what classification type is associated with TREC?",1709.02755v5.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.333,477,90,2448.2,0.000126,"The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks as mentioned in [1709.02755v5.txt] (""We use the binary version of SST dataset.""",,1,1,1,1,1,0.333,538,85,1783.1,0.000132,"The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks as indicated in the context passage [1709.02755v5.txt], which states that ""We u",,1,1,1,1,1,0.333,709,52,776.4,0.000138,"The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks as mentioned in [1709.02755v5.txt]. According to [1809.02731v3.txt], TREC is as",,1,1,1,1,1,0.333,774,91,1790.8,0.000171,"The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks. According to the text context, ""MR, CR, SST, SUBJ, MPQA and MRPC are binary cl",
"How do deep neural network models capture semantic dependencies in natural language, and what privacy concerns arise when using deep neural network models for prediction services?",1802.07459v2.txt,multihop_cross,llama4-maverick,0,0,1,0,0,0.0,381,59,1075.0,9.3e-05,I don't know. The provided context doesn't discuss how deep neural network models capture semantic dependencies in natural language. It does mention some privac,,0,1,1,0,0,0.0,454,209,3741.2,0.000193,"According to the provided context, it is not explicitly stated how deep neural network models capture semantic dependencies in natural language. However, it is ",,0,1,1,0,0,0.0,585,139,2932.9,0.000171,"The provided text does not discuss how deep neural network models capture semantic dependencies in natural language. However, it does discuss privacy concerns r",,0,0,1,0,0,0.0,662,264,4442.9,0.000258,The provided text context and knowledge-graph facts do not directly discuss how deep neural network models capture semantic dependencies in natural language. Ho,
"How does the negative sampling strategy enhance the performance of AMAN in CVR modeling, and what role does it play in the training iterations of RippleNet?",1804.07931v2.txt,multihop_cross,llama4-maverick,1,0,1,1,1,0.5,374,186,2890.1,0.000168,"According to the provided context, the negative sampling strategy is mentioned in [1803.03467v4.txt] as being used in RippleNet, following the strategy in (Miko",,0,0,1,1,1,0.5,454,462,6594.1,0.000345,"To answer the given question, we need to analyze the provided context passages and knowledge-graph facts.  1. The question asks about the role of the negative s",,0,0,1,1,1,0.5,574,255,4342.0,0.000239,"To answer the question, we need to look at the provided text context.  The text from [1803.03467v4.txt] mentions that RippleNet uses a negative sampling strateg",,0,0,1,1,1,0.5,658,364,5839.0,0.000317,"To answer the question, we need to analyze the provided text context and knowledge-graph facts.  The text context from [1804.07931v2.txt] mentions comparisons o",
"How does the exponential moving average contribute to the unsupervised loss term in the temporal ensemble, and what role does it play in boosting performance during model evaluation?",1805.06431v4.txt,multihop_cross,llama4-maverick,0,0,0,1,1,1.0,407,69,1314.1,0.000102,I don't know.   The provided context doesn't directly discuss the contribution of the exponential moving average to the unsupervised loss term in the temporal e,,0,0,0,1,1,1.0,473,355,5947.3,0.000284,"To answer the question, we need to look at the provided context passages and knowledge-graph facts.  The first context passage ([1805.06431v4.txt]) mentions tha",,0,0,1,1,1,1.0,672,301,4609.7,0.000281,"To answer the question, we need to look at the provided text context. The relevant text is from [1805.06431v4.txt], which mentions that [29] extends the tempora",,0,0,0,1,1,1.0,742,288,5156.2,0.000284,"The text context doesn't directly describe how the exponential moving average contributes to the unsupervised loss term in the temporal ensemble. However, it is",
"How does gradient back-propagation affect the optimization of deep neural models like DSPR, and what conclusion is drawn about its role in improving information flow in networks?",1611.07718v2.txt,multihop_cross,llama4-maverick,0,1,1,0,0,0.0,384,146,1835.8,0.000145,"According to the context, DSPR is a deep neural model that stacks many layers, which makes it ""difficult to optimize the model by gradient back-propagation."" Th",,1,0,1,0,0,0.0,454,193,2537.9,0.000184,"According to the context passage [1708.03797v1.txt], DSPR is a deep neural model that stacks many layers, which makes it difficult to optimize the model by grad",,0,1,1,0,0,0.0,592,78,1687.4,0.000136,"According to the text context, DSPR is a deep neural model that stacks many layers, which makes it difficult to optimize the model by gradient back-propagation.",,1,1,1,0,0,0.0,666,123,1704.2,0.000174,"According to the text context, DSPR is a deep neural model that stacks many layers, which makes it difficult to optimize the model by gradient back-propagation.",
"How is dropout applied to non-recurrent connections in the r-LSTM model, and what dropout probability is used for non-recurrent connections in the LSTM cell?",1704.00774v3.txt,multihop_cross,llama4-maverick,1,1,1,0,0,0.0,457,20,684.2,8.1e-05,Dropout is applied to all non-recurrent connections with a probability of 0.5.,,1,1,1,0,0,0.0,544,57,1152.4,0.000116,"Dropout is applied to all non-recurrent connections in the LSTM cell with a probability of 0.5. This is stated in the passage: ""we drop out all non-recurrent co",,1,1,1,0,0,0.0,642,101,1315.4,0.000157,"According to the text context provided in [1804.07707v2.txt], dropout is applied to all non-recurrent connections with a probability of 0.5. This means that dur",,1,1,1,0,0,0.0,733,54,1309.5,0.000142,"Dropout is applied to all non-recurrent connections with a probability of 0.5. This is stated in the text context: ""we drop out all non-recurrent connections wi",
"How are training and testing sets utilized in constructing noisy training targets, and what method is used to ensure a fair comparison in the performance evaluation of video datasets?",1803.05776v2.txt,multihop_cross,llama4-maverick,1,1,1,0,0,0.0,395,112,1903.5,0.000126,"For a fair comparison and performance evaluation, the datasets are split into training and testing sets following the same experimental setting as previous work",,1,1,1,0,0,0.0,465,265,4207.2,0.000229,"To ensure a fair comparison in the performance evaluation, the datasets are split into training and testing sets following the same experimental setting as prev",,1,1,1,0,0,0.0,600,193,3183.4,0.000206,"To ensure a fair comparison and performance evaluation, the text states that each dataset is split into training and testing sets following the same experimenta",,1,1,1,0,0,0.0,674,141,2701.6,0.000186,"To ensure a fair comparison and performance evaluation, the text context states that each dataset is split into training and testing sets following the same exp",
"How are pre-trained word vectors utilized in the neural network model for embedding, and what challenges do they present when used with recurrent neural networks like BiLSTM?",1802.07459v2.txt,multihop_cross,llama4-maverick,0,0,1,0,0,0.0,403,77,1666.9,0.000107,I don't know. The provided context doesn't discuss how pre-trained word vectors are utilized in a neural network model for embedding or the challenges they pres,,0,0,1,0,0,0.0,476,203,3532.7,0.000193,The provided context passages and knowledge-graph facts do not directly discuss how pre-trained word vectors are utilized in a neural network model with recurre,,0,0,1,0,0,0.0,625,208,3063.0,0.000219,"To answer the question, we need to look at the provided text context.  The text context mentions that pre-trained Word2Vec embeddings are used to map words to h",,0,0,1,0,0,0.0,702,160,2689.1,0.000201,"Unfortunately, the provided text context, knowledge-graph facts, and image descriptions do not directly address how pre-trained word vectors are utilized in the",
"How does FALCON evaluate the relu activation function, and what network structure does the BASE model use that includes the relu activation function?",1811.08257v1.txt,multihop_cross,llama4-maverick,0,0,1,1,1,1.0,447,60,1032.1,0.000103,I don't know. The text does not provide information on how FALCON evaluates the ReLU activation function or the network structure of the BASE model. It only men,,1,1,1,1,1,1.0,520,228,4597.0,0.000215,"According to the context passage, FALCON uses the ReLU activation function, which is defined as f(x) = max(0, x). The passage does not explicitly state how FALC",,1,1,1,1,1,1.0,650,170,1884.0,0.000199,"According to the text context, FALCON uses the ReLU activation function, which is defined as f(x) = max(0, x). The text does not explicitly state how FALCON eva",,1,1,1,1,1,1.0,727,145,1899.1,0.000196,"According to the text context and knowledge-graph facts, FALCON uses evaluation methods for the ReLU activation function. The ReLU function is defined as f(x) =",
"How is the categorical distribution utilized in segmentation models, and what role does the categorical distribution play in determining attention probabilities?",1811.07073v3.txt,multihop_cross,llama4-maverick,1,0,1,1,1,1.0,542,140,1853.1,0.000165,"According to the provided context, the categorical distribution is used in segmentation models as a factor (p_{m}(\boldsymbol{y}_{m}|\boldsymbol{x};\boldsymbol{",,1,0,1,1,1,1.0,626,442,5362.6,0.000359,"To address the question, we need to break it down into parts regarding the utilization of the categorical distribution in segmentation models and its role in de",,0,0,0,1,1,1.0,804,216,3505.9,0.00025,"To answer the question, we need to examine the provided text context.  The text context from [1811.07073v3.txt] mentions that each factor, such as $p_{m}(\bolds",,1,0,0,1,1,1.0,892,228,3403.9,0.000271,"The categorical distribution is used in segmentation models as a factor in the probability distribution, specifically in the form of $p_{m}(\boldsymbol{y}_{m}|\",
"How does a mixture density network utilize LSTM layers for error signaling, and what role does the Cholesky Block play in estimating target distributions in relation to a mixture density network?",1603.03833v4.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,434,175,2183.7,0.00017,"The provided context does not directly explain how a mixture density network utilizes LSTM layers for error signaling. However, it does describe the structure o",,1,0,1,1,1,1.0,513,518,6502.9,0.000388,"To address the question, we need to break it down into its components regarding how a mixture density network (MDN) utilizes LSTM layers and the role of the Cho",,1,1,1,1,1,1.0,641,495,6454.3,0.000393,"To address the question, we need to break it down into its components regarding the utilization of LSTM layers in a mixture density network (MDN) for error sign",,1,1,1,1,1,1.0,724,534,6219.4,0.000429,"To address the question, we need to break it down into its components regarding how a mixture density network (MDN) utilizes LSTM layers for error signaling and",
"How does the VAGER model utilize a linear mapping function to relate embedding similarity to classification parameters, and what role does the linear mapping function $f_{fr}$ play in transforming input orthonormal matrices in the FRMap layers?",1710.06177v2.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.5,445,169,2705.0,0.000168,"The VAGER model uses a linear mapping function to map the embedding of a base class to its classification parameters, allowing the embedding similarity between ",,1,1,1,1,1,0.5,513,150,2294.1,0.000167,"The VAGER model uses a linear mapping function to map the embedding of a base class to its classification parameters, allowing the embedding similarity between ",,1,1,1,1,1,0.5,689,192,2709.4,0.000219,The VAGER model uses a linear mapping function to map the embedding of a base class to its classification parameters. This allows the embedding similarity betwe,,1,1,1,1,1,0.5,761,180,2731.4,0.000222,The VAGER model uses a linear mapping function to map the embedding of a base class to its classification parameters. This allows the embedding similarity betwe,
"What tasks are included in the unsupervised evaluation for Semantic Textual Similarity, and how is the correlation of cosine similarity utilized in the unsupervised evaluation for sentence similarity?",1809.02731v3.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,454,63,726.3,0.000106,The unsupervised tasks include five tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (SICK-R). In,,1,1,1,1,1,1.0,525,82,1139.0,0.000128,The unsupervised evaluation tasks include five tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (,,1,1,1,1,1,1.0,668,63,770.2,0.000138,The unsupervised tasks include five tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (SICK-R). In,,1,1,1,1,1,1.0,743,72,1046.6,0.000155,The unsupervised tasks include five tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (SICK-R). Th,
"How have Recurrent Neural Networks (RNNs) been applied in time series forecasting, and what challenge does multivariate time series forecasting face regarding variable dependencies?",1706.03847v3.txt,multihop_cross,llama4-maverick,1,1,1,0,0,0.0,414,129,2093.2,0.000139,"According to the context, RNNs have been applied in time series forecasting, initially using naive RNN models and later in hybrid models combining ARIMA and Mul",,1,1,1,0,0,0.0,501,129,2102.8,0.000153,Recurrent Neural Networks (RNNs) have been applied in time series forecasting using naive RNN models and hybrid models that combine RNN with other techniques su,,1,1,1,0,0,0.0,691,153,2712.8,0.000195,"According to the text, RNNs have been applied in time series forecasting, initially using naive RNN models and later in hybrid models combining ARIMA and Multil",,1,1,1,0,0,0.0,782,147,2275.1,0.000206,"Recurrent Neural Networks (RNNs) have been applied in time series forecasting, initially using naive RNN models and later in hybrid models combining ARIMA and M",
"What challenges do ARIMA models face in high dimensional multivariate time series forecasting due to high computational cost, and how does the generative adversarial network (GAN) also relate to high computational cost in its performance of untargeted attacks?",1703.07015v3.txt,multihop_cross,llama4-maverick,0,0,1,1,1,0.5,406,87,1502.4,0.000113,"According to the provided context, ARIMA models face challenges in high dimensional multivariate time series forecasting due to their high computational cost. H",,1,0,1,1,1,0.5,471,158,2864.6,0.000165,"According to the provided context and knowledge-graph facts, ARIMA models face challenges in high dimensional multivariate time series forecasting due to their ",,0,0,1,1,1,0.5,627,321,6056.3,0.000287,"To address the question, we need to break it down into parts based on the information provided in the text context and image descriptions.  1. **Challenges face",,1,0,1,1,1,0.5,696,162,3198.3,0.000202,"Based on the provided text context, ARIMA models face challenges in high dimensional multivariate time series forecasting due to their high computational cost. ",
"How does the performance on the unseen imagenet validation set relate to the construction of Imagenet-Random, and what role does the imagenet validation set play in the k-shot learning scenario?",1705.08016v3.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.5,462,373,7532.5,0.000293,"To answer the question, we need to break it down into parts based on the provided context from the two given texts.  1. **How does the performance on the unseen",,1,1,1,1,1,0.5,547,369,6306.4,0.000303,"To address the question, we need to break it down into its components regarding the performance on the unseen ImageNet validation set, the construction of Image",,1,1,1,1,1,0.5,683,395,5571.2,0.000339,"To address the question, we need to break it down into its components regarding the performance on the unseen ImageNet validation set in relation to the constru",,1,1,1,1,1,0.5,772,437,5763.8,0.000378,"To address the question, we need to break it down into its components regarding the performance on the unseen ImageNet validation set, the construction of Image",
"How does the attention-based listwise loss improve model efficiency compared to traditional listwise loss functions, and what issue do the new family of listwise loss functions aim to address regarding the gradients of negative samples?",1804.05936v2.txt,multihop_cross,llama4-maverick,1,0,1,1,1,0.5,435,150,2265.2,0.000155,"The provided context does not directly compare the efficiency of attention-based listwise loss to traditional listwise loss functions. However, it does mention ",,1,0,1,1,1,0.5,501,169,1966.2,0.000177,"According to the knowledge-graph facts, ""attention rank has efficiency"". This implies that the attention-based listwise loss, referred to as ""Attention Rank"" in",,1,0,1,1,1,0.5,641,177,2169.6,0.000202,"The text context does not directly compare the efficiency of attention-based listwise loss to traditional listwise loss functions. However, it does mention that",,1,1,1,1,1,0.5,711,181,3061.6,0.000215,"The knowledge-graph facts state that ""attention rank has efficiency"", which is related to the attention-based listwise loss. According to the text context from ",
"How is one convolutional layer utilized in feature encoding with residual blocks, and what role does one convolutional layer play in generating a fixed-length vector in a basic CNN model?",1706.04284v3.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,459,91,1253.9,0.000123,"According to the provided context, one convolutional layer is utilized in feature encoding with a residual block as follows: ""one convolutional layer plus one r",,1,0,1,1,1,1.0,542,181,2540.5,0.00019,"According to the context passage [1706.04284v3.txt], one convolutional layer is utilized in feature encoding with residual blocks as follows: ""Feature Encoding:",,0,0,1,1,1,1.0,659,323,3543.3,0.000293,"To address the question, we need to break it down into parts and analyze the given text context and image descriptions.  1. **Utilization of one convolutional l",,0,0,1,1,1,1.0,746,394,6366.9,0.000348,"To address the question, we need to break it down into parts and analyze the given text context and image descriptions.  1. **Utilization of one convolutional l",
"How is reconstruction accuracy measured in shape-from-silhouette, and what does Factorize-Recover achieve in terms of reconstruction accuracy when applied to compressed data?",1812.00281v3.txt,multihop_cross,llama4-maverick,0,0,1,0,0,0.0,403,50,934.8,9e-05,"I don't know. The provided context does not mention shape-from-silhouette. It discusses Factorize-Recover in the context of matrix and tensor factorization, and",,0,0,1,0,0,0.0,484,97,2137.5,0.000131,"I don't know.   The provided context and knowledge-graph facts do not mention ""shape-from-silhouette."" However, they do discuss reconstruction error in the cont",,1,0,1,0,0,0.0,655,71,1253.1,0.000141,"I don't know. The provided text context does not mention ""shape-from-silhouette."" However, it does discuss reconstruction error in the context of tensor factori",,1,1,1,0,0,0.0,740,74,1000.8,0.000155,"I don't know. The provided text context and knowledge-graph facts do not mention ""shape-from-silhouette."" However, the text context does discuss reconstruction ",
"What benefits do element-wise operations provide in handling large data, and how do they contribute to better GPU utilization in the SRU model?",1803.04572v2.txt,multihop_cross,llama4-maverick,1,0,1,0,0,0.0,394,100,1362.1,0.000119,"According to the context, assembling all element-wise operations of both directions in SRU achieves better GPU utilization. This implies that element-wise opera",,1,1,1,0,0,0.0,473,161,2887.2,0.000168,"According to the context passage, element-wise operations in the SRU model achieve better GPU utilization by assembling all element-wise operations of both dire",,1,1,1,0,0,0.0,619,119,2865.3,0.000164,"According to the text, assembling all element-wise operations of both directions in SRU achieves better GPU utilization. This implies that element-wise operatio",,1,1,1,0,0,0.0,702,144,1532.6,0.000192,"According to the text context, element-wise operations in the SRU model achieve better GPU utilization by assembling all element-wise operations of both directi",
