question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"How does the feed-forward neural network predict the next joint configuration of a robot, and what role does it play in evaluating the coherence of sentence embeddings?",1603.03833v4.txt,multihop_cross,llama4-scout,1,1,1,1,1,1.0,375,90,3823.8,5.7e-05,The feed-forward neural network predicts the next joint configuration of a robot by being fed the robot's current joint configuration.   As for its role in eval,,1,1,1,1,1,1.0,445,75,4480.2,5.8e-05,The feed-forward neural network predicts the next joint configuration of a robot by taking the robot's current joint configuration as input.   Regarding the rol,,1,1,1,1,1,1.0,593,62,3256.0,6.6e-05,The feed-forward neural network predicts the next joint configuration of a robot by taking the robot's current joint configuration as input.   In evaluating the,,1,1,1,1,1,1.0,667,76,2743.7,7.6e-05,The feed-forward neural network predicts the next joint configuration of a robot by taking the robot's current joint configuration as input.   As for its role i,
"How do sequence-to-sequence models utilize a hierarchical structure for combinatorial optimization, and what challenges do they face when applied to the AMR dataset?",1611.02654v2.txt,multihop_cross,llama4-scout,0,0,0,1,1,1.0,390,38,949.5,4.3e-05,"The provided context does not discuss how sequence-to-sequence models utilize a hierarchical structure for combinatorial optimization, or what challenges they f",,1,1,1,1,1,1.0,474,167,4141.0,8.8e-05,Sequence-to-sequence models utilize a hierarchical structure by incorporating a sentence-level RNN that generates a sequence of words in the next sentence given,,1,0,1,1,1,1.0,578,218,6115.9,0.000112,"Sequence-to-sequence models can be equipped with the ability to handle input and output sets, allowing them to tackle combinatorial optimization problems. These",,0,0,1,1,1,1.0,666,223,5096.6,0.00012,Sequence-to-sequence models utilize a hierarchical structure by incorporating a sentence-level RNN that generates a sequence of words in the next sentence given,
"How does the uniqueness of factorizations relate to standard compressed sensing, and what role does sparsity play in applications of standard compressed sensing?",1706.08146v3.txt,multihop_cross,llama4-scout,0,0,1,1,1,0.5,378,40,2461.7,4.2e-05,"The provided context does not contain information about how the uniqueness of factorizations relates to standard compressed sensing, or what role sparsity plays",,1,1,1,1,1,0.5,448,151,4950.0,8.1e-05,The uniqueness of factorizations relates to standard compressed sensing through the concept of sparse solutions in both the original and compressed domains.   S,,1,0,1,1,1,0.5,625,143,4345.4,9.3e-05,"The provided text does not explicitly state how the uniqueness of factorizations relates to standard compressed sensing. However, it does mention that sparsity ",,1,1,1,1,1,0.5,699,218,6033.5,0.000121,"Sparsity has been a useful tool to tackle high-dimensional problems in many fields, including compressed sensing. In the context of compressed sensing, sparsity",
"How is the Stanford sentiment treebank utilized in binary classification tasks, and what classification type is associated with TREC?",1709.02755v5.txt,multihop_cross,llama4-scout,1,1,1,1,1,0.333,477,43,1945.7,5.1e-05,"The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks as a binary classification task, specifically with the binary version of the da",,1,1,1,1,1,0.333,538,36,2158.5,5.4e-05,The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks as one of the sentence classification benchmarks.   TREC is associated with a m,,1,1,1,1,1,0.333,709,36,1554.8,6.8e-05,"The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks, specifically its binary version is used.   TREC is associated with a multi-cla",,1,1,1,1,1,0.333,774,91,4725.2,8.9e-05,"The Stanford Sentiment Treebank (SST) is utilized in binary classification tasks, specifically its binary version is used, as stated in the text: ""We use the bi",
"How do deep neural network models capture semantic dependencies in natural language, and what privacy concerns arise when using deep neural network models for prediction services?",1802.07459v2.txt,multihop_cross,llama4-scout,0,0,0,0,0,0.0,381,5,560.4,3.2e-05,I don't know.,,0,0,0,0,0,0.0,454,5,1089.5,3.8e-05,I don't know.,,0,1,1,0,0,0.0,585,73,3302.8,6.9e-05,I don't know. The provided text context does not discuss how deep neural network models capture semantic dependencies in natural language. It does mention priva,,0,0,0,0,0,0.0,662,5,460.6,5.4e-05,I don't know.,
"How does the negative sampling strategy enhance the performance of AMAN in CVR modeling, and what role does it play in the training iterations of RippleNet?",1804.07931v2.txt,multihop_cross,llama4-scout,1,1,1,1,1,0.5,374,74,2590.2,5.2e-05,"I don't know. The provided context does not mention AMAN or the specific role of negative sampling strategy in AMAN's performance in CVR modeling. However, it d",,0,0,0,1,1,0.5,454,5,1084.3,3.8e-05,I don't know.,,1,1,1,1,1,0.5,574,79,4567.9,7e-05,"I don't know. The provided text context does not mention the negative sampling strategy's effect on AMAN's performance in CVR modeling. However, it does mention",,1,0,1,1,1,0.5,658,174,10991.3,0.000105,"The negative sampling strategy enhances the performance of AMAN in CVR modeling by providing a way to efficiently sample true/false triples from the graph, whic",
"How does the exponential moving average contribute to the unsupervised loss term in the temporal ensemble, and what role does it play in boosting performance during model evaluation?",1805.06431v4.txt,multihop_cross,llama4-scout,1,1,1,1,1,1.0,407,65,2967.3,5.2e-05,The exponential moving average extends the temporal ensemble by introducing a consistency cost function that minimizes the distance between the weights of the s,,0,1,1,1,1,1.0,473,65,4178.2,5.7e-05,The exponential moving average extends the temporal ensemble by introducing a consistency cost function that minimizes the distance between the weights of the s,,0,0,1,1,1,1.0,672,102,4398.7,8.4e-05,The text does not provide information on how the exponential moving average contributes to the unsupervised loss term in the temporal ensemble and its role in b,,0,0,1,1,1,1.0,742,211,10662.7,0.000123,The exponential moving average extends the temporal ensemble by introducing a consistency cost function that minimizes the distance between the weights of the s,
"How does gradient back-propagation affect the optimization of deep neural models like DSPR, and what conclusion is drawn about its role in improving information flow in networks?",1611.07718v2.txt,multihop_cross,llama4-scout,1,0,1,0,0,0.0,384,68,5185.5,5.1e-05,"According to the context, gradient back-propagation makes it difficult to optimize the model in deep neural models like DSPR because DSPR ""stacks many layers"", ",,0,0,1,0,0,0.0,454,209,6602.8,9.9e-05,"According to the context passage [1708.03797v1.txt], DSPR, a deep neural model, stacks many layers, which makes it difficult to optimize the model by gradient b",,1,1,1,0,0,0.0,592,85,3728.8,7.3e-05,"According to the text, gradient back-propagation makes it difficult to optimize deep neural models like DSPR because DSPR stacks many layers. This is stated as:",,1,1,1,0,0,0.0,666,113,5970.0,8.7e-05,"According to the text context [1708.03797v1.txt], DSPR, a deep neural model, stacks many layers, which makes it difficult to optimize the model by gradient back",
"How is dropout applied to non-recurrent connections in the r-LSTM model, and what dropout probability is used for non-recurrent connections in the LSTM cell?",1704.00774v3.txt,multihop_cross,llama4-scout,1,1,1,0,0,0.0,457,20,1192.5,4.3e-05,Dropout is applied to all non-recurrent connections with a probability of 0.5.,,1,1,1,0,0,0.0,544,23,964.6,5e-05,Dropout is applied to non-recurrent connections by dropping them out with a probability of 0.5.,,1,1,1,0,0,0.0,642,31,1968.4,6.1e-05,"According to the text, dropout is applied to non-recurrent connections by dropping out all non-recurrent connections with a probability of 0.5.",,1,1,1,0,0,0.0,733,39,1863.2,7e-05,"The model applies dropout to all non-recurrent connections with a probability of 0.5. This is done inside the LSTM cell, as well as other matrix multiplications",
"How are training and testing sets utilized in constructing noisy training targets, and what method is used to ensure a fair comparison in the performance evaluation of video datasets?",1803.05776v2.txt,multihop_cross,llama4-scout,1,1,1,0,0,0.0,395,136,3501.4,7.2e-05,"To ensure a fair comparison and performance evaluation, each dataset is split into training and testing sets following the same experimental setting as previous",,1,1,1,0,0,0.0,465,197,3073.9,9.6e-05,"To ensure a fair comparison and performance evaluation, each dataset is split into training and testing sets following the same experimental setting as previous",,1,0,1,0,0,0.0,600,70,1048.8,6.9e-05,"For fair comparison and performance evaluation, each dataset is split into training and testing sets following the same experimental setting as previous works. ",,1,1,1,0,0,0.0,674,189,4660.5,0.000111,"To construct noisy training targets, the training sets are used to train models, while the testing sets, assumed to be clean, are used to evaluate the performan",
"How are pre-trained word vectors utilized in the neural network model for embedding, and what challenges do they present when used with recurrent neural networks like BiLSTM?",1802.07459v2.txt,multihop_cross,llama4-scout,0,0,1,0,0,0.0,403,56,969.8,4.9e-05,"I don't know. The context does not mention anything about utilizing pre-trained word vectors in a neural network model for embedding, or challenges with recurre",,0,0,0,0,0,0.0,476,91,2386.3,6.5e-05,I don't know.   The provided context and knowledge-graph facts do not discuss the utilization of pre-trained word vectors in a neural network model for embeddin,,0,1,1,0,0,0.0,625,97,3035.5,7.9e-05,"The pre-trained Word2Vec model is used to map words in a language to high-dimensional real-valued vectors, capturing hidden semantic and syntactic properties of",,1,1,1,0,0,0.0,702,152,2365.0,0.000102,The pre-trained word vectors are utilized in the neural network model for embedding by mapping words in a language to high-dimensional real-valued vectors. Thes,
"How does FALCON evaluate the relu activation function, and what network structure does the BASE model use that includes the relu activation function?",1811.08257v1.txt,multihop_cross,llama4-scout,1,1,1,1,1,1.0,447,108,1765.6,6.8e-05,"The ReLU (Rectified Linear Unit) activation function is evaluated as follows:   f(x) = max(0, x)  As for the network structure of the BASE model that includes t",,1,0,1,1,1,1.0,520,239,4639.6,0.000113,"Based on the provided context and knowledge-graph facts, here's the answer:  The ReLU (Rectified Linear Unit) activation function is used in FALCON, and its eva",,0,1,1,1,1,1.0,650,32,1598.7,6.2e-05,"The ReLU activation function is evaluated as f(x) = max(0,x).   The text does not provide information on the BASE model's network structure.",,1,0,1,1,1,1.0,727,203,3013.5,0.000119,"Based on the provided text context, knowledge-graph facts, and image descriptions, here is the answer:  The ReLU (Rectified Linear Unit) activation function is ",
"How is the categorical distribution utilized in segmentation models, and what role does the categorical distribution play in determining attention probabilities?",1811.07073v3.txt,multihop_cross,llama4-scout,1,0,1,1,1,1.0,542,115,2617.4,7.8e-05,"The categorical distribution is utilized in segmentation models as a factor in the expression rod_{m=1}^{M}p_{anc,m}(\boldsymbol{y}_{m}|\boldsymbol{x},\boldsymb",,1,0,1,1,1,1.0,626,195,5082.7,0.000109,"The categorical distribution is utilized in segmentation models as a factor in the product of conditional distributions, specifically $p_{m}(\boldsymbol{y}_{m}|",,0,1,1,1,1,1.0,804,153,3052.4,0.00011,"The categorical distribution is utilized in segmentation models as a factor in the overall probability distribution, specifically as $p_m(\boldsymbol{y}_{m}|\bo",,1,0,1,1,1,1.0,892,190,3602.9,0.000128,"The categorical distribution is utilized in segmentation models as a factor in the overall probability distribution, specifically as $p_{m}(\boldsymbol{y}_{m}|\",
"How does a mixture density network utilize LSTM layers for error signaling, and what role does the Cholesky Block play in estimating target distributions in relation to a mixture density network?",1603.03833v4.txt,multihop_cross,llama4-scout,1,0,1,1,1,1.0,434,245,5868.2,0.000108,"Based on the provided context, here's what can be inferred:  1. A mixture density network (MDN) can utilize LSTM (Long Short-Term Memory) layers, as seen in the",,1,1,1,1,1,1.0,513,300,4938.8,0.000131,"A mixture density network (MDN) utilizes LSTM layers for error signaling by employing 3 layers of LSTM with 50 memory states in each layer, as seen in the LSTM-",,1,1,1,1,1,1.0,641,248,3897.2,0.000126,"A mixture density network (MDN) utilizes LSTM layers for error signaling by incorporating LSTM layers into its architecture, as seen in the LSTM-MDN network. Th",,1,1,1,1,1,1.0,724,392,10541.5,0.000176,"Based on the provided text context, knowledge-graph facts, and image descriptions, here's the answer:  A mixture density network (MDN) utilizes LSTM layers for ",
"How does the VAGER model utilize a linear mapping function to relate embedding similarity to classification parameters, and what role does the linear mapping function $f_{fr}$ play in transforming input orthonormal matrices in the FRMap layers?",1710.06177v2.txt,multihop_cross,llama4-scout,1,1,1,1,1,0.5,445,183,3328.5,9.1e-05,The VAGER model learns a linear mapping function from the embedding of a base class to its previously learned classification parameters. This linear mapping fun,,1,1,1,1,1,0.5,513,258,4028.1,0.000118,The VAGER model learns a linear mapping function from a low-dimensional embedding space to classification parameters for base classes. This linear mapping funct,,1,1,1,1,1,0.5,689,217,6117.9,0.00012,The VAGER model learns a linear mapping function from the embedding of a base class to its previously learned classification parameters. This linear mapping fun,,1,1,1,1,1,0.5,761,269,4943.2,0.000142,The VAGER model learns a linear mapping function from a low-dimensional embedding space to classification parameters for base classes. This linear mapping funct,
"What tasks are included in the unsupervised evaluation for Semantic Textual Similarity, and how is the correlation of cosine similarity utilized in the unsupervised evaluation for sentence similarity?",1809.02731v3.txt,multihop_cross,llama4-scout,1,1,1,1,1,1.0,454,63,1109.2,5.5e-05,The unsupervised tasks include five tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (SICK-R).   ,,1,1,1,1,1,1.0,525,65,1387.9,6.1e-05,The unsupervised evaluation tasks include five tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (,,1,1,1,1,1,1.0,668,63,1214.5,7.2e-05,The unsupervised evaluation includes tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (SICK-R).  ,,1,1,1,1,1,1.0,743,84,1497.2,8.5e-05,The unsupervised evaluation tasks include five tasks from SemEval Semantic Textual Similarity (STS) in 2012-2016 and the SemEval2014 Semantic Relatedness task (,
"How have Recurrent Neural Networks (RNNs) been applied in time series forecasting, and what challenge does multivariate time series forecasting face regarding variable dependencies?",1706.03847v3.txt,multihop_cross,llama4-scout,1,1,1,0,0,0.0,414,147,3907.8,7.7e-05,"According to the provided context, efforts in time series forecasting using Recurrent Neural Networks (RNNs) have ranged from early work using naive RNN models ",,1,1,1,0,0,0.0,501,165,4097.8,9e-05,"Recurrent Neural Networks (RNNs) have been applied in time series forecasting, with early work using naive RNN models and more recent approaches combining RNNs ",,1,1,1,0,0,0.0,691,241,5676.4,0.000128,"Recurrent Neural Networks (RNNs) have been applied in time series forecasting in various ways, including:  * Early work using naive RNN models (connor1991recurr",,1,1,1,0,0,0.0,782,264,5157.6,0.000142,"Recurrent Neural Networks (RNNs) have been applied in time series forecasting in various ways, including:  * Early work using naive RNN models (connor1991recurr",
"What challenges do ARIMA models face in high dimensional multivariate time series forecasting due to high computational cost, and how does the generative adversarial network (GAN) also relate to high computational cost in its performance of untargeted attacks?",1703.07015v3.txt,multihop_cross,llama4-scout,0,0,1,1,1,0.5,406,77,1591.6,5.6e-05,"The context doesn't mention GANs facing high computational costs in performing untargeted attacks. However, it does mention that ARIMA models, which are used fo",,0,0,1,1,1,0.5,471,62,1473.4,5.6e-05,"ARIMA models face challenges in high-dimensional multivariate time series forecasting due to their high computational cost. However, I don't know if the generat",,1,0,1,1,1,0.5,627,157,4396.6,9.7e-05,The text does not mention GANs facing challenges in high-dimensional multivariate time series forecasting or in performing untargeted attacks due to high comput,,0,0,1,1,1,0.5,696,190,4169.6,0.000113,"ARIMA models face challenges in high-dimensional multivariate time series forecasting due to their high computational cost. However, the provided text does not ",
"How does the performance on the unseen imagenet validation set relate to the construction of Imagenet-Random, and what role does the imagenet validation set play in the k-shot learning scenario?",1705.08016v3.txt,multihop_cross,llama4-scout,1,1,1,1,1,0.5,462,121,4359.0,7.3e-05,"For the first part of your question, I don't know how the performance on the unseen ImageNet validation set relates to the construction of ImageNet-Random, beyo",,1,1,1,1,1,0.5,547,155,5485.2,9e-05,The performance on the unseen ImageNet validation set is related to the construction of ImageNet-Random in that the validation set is a subset of the ImageNet v,,1,1,1,1,1,0.5,683,176,4090.3,0.000107,"The performance on the unseen ImageNet validation set is used to evaluate the models' performance after training.   In the construction of ImageNet-Random, 3 in",,1,1,1,1,1,0.5,772,242,6776.8,0.000134,The performance on the unseen ImageNet validation set is related to the construction of ImageNet-Random in that the validation set is a subset of the ImageNet v,
"How does the attention-based listwise loss improve model efficiency compared to traditional listwise loss functions, and what issue do the new family of listwise loss functions aim to address regarding the gradients of negative samples?",1804.05936v2.txt,multihop_cross,llama4-scout,0,0,0,1,1,0.5,435,5,392.3,3.6e-05,I don't know.,,1,1,1,1,1,0.5,501,148,5543.7,8.4e-05,"The attention-based listwise loss, also known as Attention Rank, improves model efficiency. However, I don't know the details of how it compares to traditional ",,1,1,1,1,1,0.5,641,93,2949.3,7.9e-05,The text doesn't mention how the attention-based listwise loss improves model efficiency compared to traditional listwise loss functions.   The new family of li,,1,1,1,1,1,0.5,711,143,5255.6,0.0001,"The attention-based listwise loss, specifically Attention Rank, improves model efficiency, but the provided text does not describe how it compares to traditiona",
"How is one convolutional layer utilized in feature encoding with residual blocks, and what role does one convolutional layer play in generating a fixed-length vector in a basic CNN model?",1706.04284v3.txt,multihop_cross,llama4-scout,0,0,1,1,1,1.0,459,58,1421.0,5.4e-05,"One convolutional layer, along with one residual block, is used in feature encoding. The convolutional layer is immediately followed by spatial batch normalizat",,0,0,0,1,1,1.0,542,5,466.0,4.5e-05,I don't know.,,1,0,1,1,1,1.0,659,89,2738.5,7.9e-05,"In feature encoding, one convolutional layer is utilized with a residual block as follows: it is designed with one convolutional layer plus one residual block, ",,1,1,1,1,1,1.0,746,156,3841.0,0.000106,"In feature encoding, one convolutional layer is utilized with residual blocks as follows: it is designed as one convolutional layer plus one residual block, sim",
"How is reconstruction accuracy measured in shape-from-silhouette, and what does Factorize-Recover achieve in terms of reconstruction accuracy when applied to compressed data?",1812.00281v3.txt,multihop_cross,llama4-scout,1,1,1,0,0,0.0,403,71,2204.2,5.4e-05,"The context does not provide information about reconstruction accuracy measured in shape-from-silhouette. However, it mentions that the reconstruction error is ",,1,0,1,0,0,0.0,484,68,2806.2,5.9e-05,I don't know. The provided context and knowledge-graph facts do not mention shape-from-silhouette or the specific method used to measure reconstruction accuracy,,1,0,1,0,0,0.0,655,85,3570.8,7.8e-05,"I don't know. The text context and image descriptions provided do not mention ""shape-from-silhouette"" or the specific method used to measure reconstruction accu",,1,1,1,0,0,0.0,740,59,2731.4,7.7e-05,"The reconstruction accuracy is measured using the normalized Frobenius error. Factorize-Recover achieves a normalized Frobenius error of 0.83, which is comparab",
"What benefits do element-wise operations provide in handling large data, and how do they contribute to better GPU utilization in the SRU model?",1803.04572v2.txt,multihop_cross,llama4-scout,1,1,1,0,0,0.0,394,41,2439.4,4.4e-05,"The text does not provide information on the benefits of element-wise operations in handling large data. However, it does state that assembling all element-wise",,1,1,1,0,0,0.0,473,184,6210.4,9.3e-05,"Element-wise operations in the SRU model achieve better GPU utilization, especially when handling large datasets. According to the text, ""assembling all element",,1,1,1,0,0,0.0,619,131,4458.6,8.9e-05,"The text does not provide information on the benefits of element-wise operations in handling large data. However, it does mention that assembling all element-wi",,1,1,1,0,0,0.0,702,194,5777.1,0.000114,Element-wise operations provide better GPU utilization in handling large data by achieving a balance between sequential dependence and independence in the SRU m,
