question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"In the ChoiceNet framework, what transform is used for sampling the weights of a neural network to model correlated outputs, and what type of distributions are leveraged to handle inconsistencies in a dataset?",1805.06431v4.txt,multihop,llama4-scout,1,1,1,1,1,1.0,374,23,770.1,3.7e-05,"The Cholesky transform is used, and the type of distributions leveraged are correlated densities/mixture of correlated densities.",,1,1,1,1,1,1.0,442,13,815.7,3.9e-05,Cholesky transform. The framework leverages mixture of correlated densities.,,1,1,1,1,1,1.0,593,84,4344.8,7.3e-05,"According to the text, the transform used in the ChoiceNet framework is the Cholesky transform, which is part of the Cholesky Block. This block estimates the mi",,1,1,1,1,1,1.0,665,69,5162.5,7.4e-05,"The Cholesky transform, as mentioned in the text, is used in the ChoiceNet framework. The ChoiceNet framework leverages a mixture of correlated densities, which",
"In the comparison of RPCA methods on the changedetection.net baseline category, which method achieved the highest F1 score, and what was its run time per frame?",1809.03550v3.txt,multihop,llama4-scout,0,0,1,1,1,1.0,486,59,1954.9,5.7e-05,"The document does not provide a method and a run time per frame for the best F1 score. However, it does mention that the F1 score for the baseline category is 0",,0,0,1,1,1,1.0,569,132,5250.8,8.5e-05,"According to the provided context, we can see that there is a comparison of RPCA methods on the changedetection.net baseline category. However, the specific met",,1,0,1,1,1,1.0,720,125,4946.5,9.5e-05,"The text does not explicitly state which RPCA method achieved the highest F1 score and its run time per frame. However, it mentions that the F1 score across 6 c",,1,0,1,1,1,1.0,807,190,7307.9,0.000122,"The text does not provide sufficient information to determine which method achieved the highest F1 score and its run time per frame. However, according to the t",
"What is the computational complexity per word for the Sent2Vec model, and which training objective does it extend?",1703.02507v3.txt,multihop,llama4-scout,0,0,1,1,1,1.0,441,40,1224.6,4.7e-05,"The text does not provide information on the computational complexity per word for the Sent2Vec model, nor does it specify which training objective the Sent2Vec",,1,1,1,1,1,1.0,512,140,3761.5,8.3e-05,"The computational complexity and training objective of the Sent2Vec model are not explicitly stated in the provided context passages. However, it is mentioned t",,1,1,1,1,1,1.0,624,88,1860.2,7.6e-05,"The text does not provide the computational complexity per word for the Sent2Vec model, nor does it specify which training objective it extends. However, it men",,0,0,0,1,1,1.0,699,5,771.6,5.7e-05,I don't know.,
"In the Robertson-Webb query model, what is the lower bound for envy-free cake cutting, and what is the upper bound for the same problem?",1705.02946v3.txt,multihop,llama4-scout,0,0,0,1,1,1.0,441,5,565.7,3.7e-05,I don't know.,,0,1,1,1,1,1.0,532,78,2614.1,6.6e-05,"The lower bound for envy-free cake cutting in the Robertson-Webb query model is ω(log(1/ε)), which was proved by maintaining intervals and was extended by EP06,",,0,0,1,1,1,1.0,580,58,1851.5,6.4e-05,"For 3 or more players, the lower bound for envy-free cake cutting in the Robertson-Webb query model is  2Ω(n) and upper bound is O(nlogn). For 2 players, the lo",,0,1,1,1,1,1.0,675,117,3217.2,8.9e-05,"The lower bound for envy-free cake cutting in the Robertson-Webb query model is ω(log(1/ε)), which is tight for generalized rigid measure systems and was proved",
"What limitation of the Stanford NLI Corpus does the Multi-Genre NLI Corpus address, and how many sentence pairs does the new corpus contain?",1704.05426v4.txt,multihop,llama4-scout,1,1,1,1,1,1.0,383,87,2681.2,5.7e-05,The limitation of the Stanford NLI Corpus (SNLI) that the Multi-Genre NLI Corpus addresses is that it is not sufficiently demanding to serve as an effective ben,,1,1,1,1,1,1.0,466,80,2194.6,6.1e-05,The limitation of the Stanford NLI Corpus that the Multi-Genre NLI Corpus addresses is that it is not sufficiently demanding to serve as an effective benchmark ,,1,1,1,1,1,1.0,570,89,5994.0,7.2e-05,The limitation of the Stanford NLI Corpus (SNLI) addressed by the Multi-Genre NLI Corpus is that it does not sufficiently capture the complexity of modern Engli,,1,1,1,1,1,1.0,657,79,5528.4,7.6e-05,The limitation of the Stanford NLI Corpus that the Multi-Genre NLI Corpus addresses is that it is not sufficiently demanding to serve as an effective benchmark ,
"What limitation do the methods in references [25] and [36] share, and how does the proposed concept-learning proxy task differ from the reconstruction-based proxy task in reference [28]?",1803.06506v3.txt,multihop,llama4-scout,0,0,1,1,1,1.0,398,57,2172.0,4.9e-05,"I don't know. The context doesn't mention references [25] and [36], and it only discusses the differences between the proposed concept-learning proxy task and t",,0,0,0,1,1,1.0,473,5,1516.3,3.9e-05,I don't know.,,1,0,1,1,1,1.0,616,122,3391.2,8.6e-05,"The provided text context does not mention references [25] and [36]. Therefore, I don't know what limitation the methods in references [25] and [36] share.  How",,0,0,1,1,1,1.0,695,293,12856.0,0.000144,"The limitation that the methods in references [25] and [36] share is not explicitly stated in the provided text context. However, based on the information given",
"What is the dimensionality of the Grassmann manifold Gr(q,D), and what is the scale factor by which the projection metric approximates the true geodesic distance?",1611.05742v3.txt,multihop,llama4-scout,1,1,1,1,1,1.0,451,38,1747.8,4.7e-05,"The dimensionality of the Grassmann manifold $Gr(q,D)$ is $q(D-q)$. The projection metric can approximate the true geodesic distance up to a scale of $\sqrt{2}$",,1,1,1,1,1,1.0,533,37,2177.2,5.4e-05,"The dimensionality of the Grassmann manifold $Gr(q,D)$ is $q(D-q)$. The projection metric approximates the true geodesic distance up to a scale of $\sqrt{2}$.",,1,1,1,1,1,1.0,685,38,1344.7,6.6e-05,"The dimensionality of the Grassmann manifold $Gr(q,D)$ is $q(D-q)$. The projection metric can approximate the true geodesic distance up to a scale of $\sqrt{2}$",,1,1,1,1,1,1.0,771,37,1164.9,7.3e-05,"The dimensionality of the Grassmann manifold $Gr(q,D)$ is $q(D-q)$. The projection metric approximates the true geodesic distance up to a scale of $\sqrt{2}$.",
"In the compressed-domain matrix factorization approach described for recovering sparse factors, what is the role of the matrix P, and what assumption is made about the underlying factors to enable recovery?",1706.08146v3.txt,multihop,llama4-scout,0,0,1,1,1,1.0,449,44,1652.8,4.9e-05,The provided context does not mention the role of the matrix P or the assumptions made about the underlying factors to enable recovery beyond referencing relate,,1,1,1,1,1,1.0,511,171,5241.2,9.2e-05,"Based on the provided context, I can answer the question as follows:  The matrix P is part of the factorization of the compressed matrix M~, where M~ = (PW)H~. ",,0,0,1,1,1,1.0,623,50,2251.3,6.5e-05,The text context does not provide information on the role of matrix P and the assumption made about the underlying factors to enable recovery beyond mentioning ,,0,0,1,1,1,1.0,689,140,3759.9,9.7e-05,"The text context mentions that the ""correct"" factorization of the compressed data is given by $M~=(P​W)​H~𝑀𝑃𝑊𝐻\tilde{M}=(PW)H$.   In this expression, $P$ appear",
"In the zero-shot deep domain adaptation (ZDDA) approach, which two datasets provide the task-irrelevant gray-RGB training pairs used to train digit classifiers for MNIST and MNIST-M?",1707.01922v5.txt,multihop,llama4-scout,1,1,1,1,1,1.0,468,16,913.8,4.2e-05,The Fashion-MNIST dataset and the Fashion-MNIST-M dataset.,,1,0,1,1,1,1.0,561,16,1065.8,5e-05,The Fashion-MNIST dataset and the Fashion-MNIST-M dataset.,,1,1,1,1,1,1.0,687,27,1035.3,6.3e-05,The Fashion-MNIST dataset and the Fashion-MNIST-M dataset (the colored version of the Fashion-MNIST dataset).,,1,1,1,1,1,1.0,784,50,1764.3,7.8e-05,The Fashion-MNIST dataset and the Fashion-MNIST-M dataset (the colored version of the Fashion-MNIST dataset) provide the task-irrelevant gray-RGB training pairs,
"In the RippleNet paper, which two commercial knowledge graphs are mentioned alongside the academic ones NELL and DBpedia?",1803.03467v4.txt,multihop,llama4-scout,1,1,1,1,1,1.0,438,29,1855.3,4.4e-05,The two commercial knowledge graphs mentioned alongside the academic ones NELL and DBpedia are:  1. Google Knowledge Graph 2. Microsoft Satori,,1,1,1,1,1,1.0,527,35,842.7,5.3e-05,"According to the context passage, the two commercial knowledge graphs mentioned alongside the academic ones NELL and DBpedia are:  1. Google Knowledge Graph 2. ",,1,1,1,1,1,1.0,621,29,1668.0,5.8e-05,The two commercial knowledge graphs mentioned alongside the academic ones NELL and DBpedia are:  1. Google Knowledge Graph 2. Microsoft Satori,,1,1,1,1,1,1.0,714,35,1072.6,6.8e-05,"According to the text context, the two commercial knowledge graphs mentioned alongside the academic ones NELL and DBpedia are:  1. Google Knowledge Graph 2. Mic",
"In the Reinforced Mnemonic Reader, what two sampling strategies are used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach?",1705.02798v6.txt,multihop,llama4-scout,1,1,1,1,1,1.0,490,64,2448.3,5.8e-05,The two sampling strategies used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach are:  1. Random inference,,1,1,1,1,1,1.0,559,42,1159.3,5.7e-05,The two sampling strategies used are:  1. Random inference 2. Greedy inference  These strategies are used to dynamically decide the reward and baseline in the d,,1,1,1,1,1,1.0,662,75,1980.6,7.5e-05,The two sampling strategies used to dynamically decide the reward and baseline in the dynamic-critical reinforcement learning approach are:  1. Random inference,,1,1,1,1,1,1.0,735,68,2905.0,7.9e-05,The two sampling strategies used to dynamically decide the reward and baseline are:  1. Random inference 2. Greedy inference  These strategies are used to ensur,
"On Quora, what proportion of questions receive at most one answer, and what does setting the tunable parameter α to 1 reduce the expert-finding problem to?",1611.04363v2.txt,multihop,llama4-scout,1,1,1,1,1,1.0,450,43,1448.7,4.9e-05,More than half of the questions on Quora have one or do not have any answers. Setting α=1 would reduce the problem to the traditional expert finding problem wit,,1,1,1,1,1,1.0,526,45,6243.6,5.6e-05,"On Quora, more than half of the questions have only one or no answers. Setting α to 1 reduces the expert-finding problem to the traditional expert finding probl",,1,1,1,1,1,1.0,620,64,1589.3,6.9e-05,"According to the text, more than half of the questions on Quora only have one or do not have any answer. This implies that more than half of the questions recei",,1,1,1,1,1,1.0,700,47,1439.8,7e-05,"On Quora, more than half of the questions have one or no answers. Setting the tunable parameter α to 1 reduces the expert-finding problem to the traditional exp",
"What term do Wilson and Sperber use for the reconstruction of warrants, and how many annotated arguments for stance are provided in the dataset?",1708.01425v4.txt,multihop,llama4-scout,0,0,1,1,1,1.0,451,46,1947.6,5e-05,"I don't know. The text does not mention Wilson and Sperber or a specific term they use for the reconstruction of warrants. However, it does mention that there a",,0,0,0,1,1,1.0,538,5,725.9,4.5e-05,I don't know.,,0,0,1,1,1,1.0,679,46,1134.6,6.8e-05,"I don't know. The text context doesn't mention Wilson and Sperber or a specific term they use for the reconstruction of warrants. However, it does mention that ",,0,1,1,1,1,1.0,770,47,1897.9,7.6e-05,"The text does not mention Wilson and Sperber, and it does not provide information on a term used by them for the reconstruction of warrants.   However, the data",
"What component did FALCON introduce the first privacy-preserving protocol for, and what transform does its approach rely on?",1811.08257v1.txt,multihop,llama4-scout,1,1,1,1,1,1.0,354,28,1604.1,3.7e-05,FALCON introduced the first efficient and privacy-preserving protocol for the softmax function. Its approach relies on the Fast Fourier Transform (FFT).,,1,1,1,1,1,1.0,432,31,1742.6,4.4e-05,FALCON introduced the first efficient and privacy-preserving protocol for the **softmax function**. Its approach relies on the **Fast Fourier Transform (FFT)**.,,0,1,1,1,1,1.0,565,31,1268.3,5.5e-05,FALCON introduced the first efficient and privacy-preserving protocol for convolutional neural networks (CNNs). Its approach relies on the Fast Fourier Transfor,,1,1,1,1,1,1.0,647,28,898.3,6e-05,FALCON introduced the first efficient and privacy-preserving protocol for the softmax function. Its approach relies on the Fast Fourier Transform (FFT).,
"For the query 'political news', which feature is prioritized over word matching, and what is the lower-priority feature for 'friends season 1 online watch'?",1804.05936v2.txt,multihop,llama4-scout,0,1,1,1,1,1.0,387,37,1474.8,4.2e-05,"For the query 'political news', freshness is prioritized over word matching.  For the query 'friends season 1 online watch', freshness is a lower-priority featu",,1,1,1,1,1,1.0,463,41,2226.7,4.9e-05,"For the query 'political news', freshness is prioritized over word matching.   For the query 'friends season 1 online watch', freshness is a lower-priority feat",,0,1,1,1,1,1.0,587,37,1291.2,5.8e-05,"For the query 'political news', freshness is prioritized over word matching.   For the query 'friends season 1 online watch', freshness is the lower-priority fe",,0,1,1,1,1,1.0,667,44,2228.3,6.7e-05,"For the query 'political news', freshness is prioritized over word matching.   For the query 'friends season 1 online watch', word matching is prioritized, and ",
"What is the primary challenge for collecting physical demonstrations from wheelchair-bound users, and what environment is proposed to overcome it?",1603.03833v4.txt,multihop,llama4-scout,1,1,1,1,1,1.0,362,49,2636.1,4.4e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and environment can be fragile, and the",,1,1,1,1,1,1.0,423,63,2814.0,5.3e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and the environment can be fragile, and",,1,1,1,1,1,1.0,552,64,3622.9,6.3e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and the environment can be fragile, and",,1,1,1,1,1,1.0,617,84,3350.9,7.5e-05,"The primary challenge for collecting physical demonstrations from wheelchair-bound users is that the manipulated objects and the environment can be fragile, and",
"How many video clips does BDD100K contain, and what is the total number of tasks in its benchmarks?",1805.04687v2.txt,multihop,llama4-scout,1,1,1,1,1,1.0,393,22,1515.1,3.8e-05,BDD100K contains over 100K diverse video clips. The benchmarks are comprised of ten tasks.,,1,1,1,1,1,1.0,458,72,1786.7,5.8e-05,"According to the context passages, BDD100K contains over 100K diverse video clips. The benchmarks of BDD100K are comprised of ten tasks.   So, to answer your qu",,1,1,1,1,1,1.0,622,22,656.9,5.6e-05,BDD100K contains over 100K diverse video clips. Its benchmarks are comprised of ten tasks.,,1,1,1,1,1,1.0,691,64,1624.2,7.4e-05,"According to the text context, BDD100K contains over 100K diverse video clips. The benchmarks of BDD100K are comprised of ten tasks.   So, to answer your questi",
"What method is the first to find all higher-order interactions of continuous features while controlling the FWER, and what statistic does it use to estimate joint occurrence probabilities?",1702.08694v3.txt,multihop,llama4-scout,1,1,1,1,1,1.0,392,37,1963.2,4.2e-05,The method is called C-Tarone. It uses rank order statistics to directly estimate the probability of joint occurrence of each feature combination from continuou,,1,1,1,1,1,1.0,465,40,1118.6,4.9e-05,The method introduced is called C-Tarone. It uses rank order statistics to directly estimate the probability of joint occurrence of each feature combination fro,,1,1,1,1,1,1.0,716,57,1910.8,7.4e-05,The method that is the first to find all higher-order interactions of continuous features while controlling the FWER is called C-Tarone. It uses rank order stat,,1,1,1,1,1,1.0,793,56,1638.7,8e-05,The method that is the first to find all higher-order interactions of continuous features while controlling the FWER is called C-Tarone. It uses rank order stat,
"What is the weight of a loss in the adaptive weighted sum, and what does this normalize?",1708.06832v3.txt,multihop,llama4-scout,1,1,1,1,1,1.0,399,36,1003.0,4.3e-05,The weight of a loss in the adaptive weighted sum is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to hav,,1,1,1,1,1,1.0,448,53,2234.5,5.2e-05,The weight of a loss in the adaptive weighted sum is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to hav,,1,1,1,1,1,1.0,633,53,1654.1,6.7e-05,The weight of a loss in the adaptive weighted sum is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to hav,,1,1,1,1,1,1.0,686,53,2199.1,7.1e-05,The weight of a loss in the adaptive weighted sum is inversely proportional to the empirical mean of the loss on the training set. This normalizes losses to hav,
"What is the balance factor condition that biases the F-measure toward recall, and what loss do most CNN-based SOD solutions optimize?",1805.07567v2.txt,multihop,llama4-scout,1,1,1,1,1,1.0,443,51,1542.3,5.1e-05,"According to the context, the balance factor condition that biases the F-measure toward recall is when 𝛽2>1 (beta^2 > 1).   Most CNN-based solutions for SOD opt",,1,1,1,1,1,1.0,520,37,2022.6,5.3e-05,The balance factor condition that biases the F-measure toward recall is β^2 > 1. Most CNN-based SOD solutions optimize the cross-entropy loss (CELoss).,,1,1,1,1,1,1.0,639,42,2837.5,6.4e-05,The balance factor condition that biases the F-measure toward recall is when β2>1.   Most CNN-based solutions for SOD mainly rely on the optimization of cross-e,,1,1,1,1,1,1.0,720,44,2812.4,7.1e-05,The balance factor condition that biases the F-measure toward recall is $\beta^2 > 1$.   Most CNN-based solutions for SOD mainly rely on the optimization of cro,
