question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
What method is proposed to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling?,1803.04572v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,386,33,756.5,7.8e-05,The proposed method to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling is the COnstrained PARAFAC2 method (COPA).,,1,1,1,1,1,1.0,454,33,849.1,8.8e-05,The proposed method to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling is the COnstrained PARAFAC2 method (COPA).,,1,1,1,1,1,1.0,624,33,751.7,0.000113,The proposed method to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling is the COnstrained PARAFAC2 method (COPA).,,1,1,1,1,1,1.0,696,33,1010.0,0.000124,The proposed method to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling is the COnstrained PARAFAC2 method (COPA).,
What is the name of the representation proposed to explicitly model scene layout for action recognition using semantic segmentation maps?,1804.01429v3.txt,text,gpt4o-mini,0,0,1,1,1,1.0,349,24,807.1,6.7e-05,The representation proposed to explicitly model scene layout for action recognition using semantic segmentation maps is not explicitly named in the provided con,,0,0,0,1,1,1.0,424,4,544.2,6.6e-05,I don't know.,,0,1,1,1,1,1.0,555,25,886.1,9.8e-05,The text does not provide a specific name for the representation proposed to explicitly model scene layout for action recognition using semantic segmentation ma,,0,0,0,1,1,1.0,634,4,504.3,9.7e-05,I don't know.,
What model is proposed to jointly learn a low-dimension embedding space and a linear mapping function from that space to classification parameters for base classes?,1710.06177v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,356,17,846.6,6.4e-05,The model proposed is the VAGER (Visual Analogy Graph Embedded Regression) model.,,1,1,1,1,1,1.0,426,32,1059.4,8.3e-05,The model proposed to jointly learn a low-dimension embedding space and a linear mapping function from that space to classification parameters for base classes ,,1,1,1,1,1,1.0,594,32,884.3,0.000108,The model proposed to jointly learn a low-dimension embedding space and a linear mapping function from that space to classification parameters for base classes ,,1,1,1,1,1,1.0,668,13,639.1,0.000108,The proposed model is the Embedded Regression (VAGER) model.,
What technique is applied to high-level state features to generate binary codes for each state in the proposed informed exploration framework?,1707.00524v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,460,29,873.2,8.6e-05,Locality-sensitive hashing (LSH) is applied to high-level state features to generate binary codes for each state in the proposed informed exploration framework.,,1,1,1,1,1,1.0,538,29,1140.1,9.8e-05,The technique applied to high-level state features to generate binary codes for each state in the proposed informed exploration framework is locality-sensitive ,,1,1,1,1,1,1.0,691,29,847.7,0.000121,The technique applied to high-level state features to generate binary codes for each state in the proposed informed exploration framework is locality-sensitive ,,1,1,1,1,1,1.0,773,29,1168.7,0.000133,The technique applied to high-level state features to generate binary codes for each state in the proposed informed exploration framework is locality-sensitive ,
What is the query complexity lower bound for envy-free cake cutting in the Robertson-Webb model?,1705.02946v3.txt,text,gpt4o-mini,1,1,1,1,1,1.0,483,21,895.4,8.5e-05,The query complexity lower bound for envy-free cake cutting in the Robertson-Webb model is Ω(n²).,,1,1,1,1,1,1.0,564,21,782.6,9.7e-05,The query complexity lower bound for envy-free cake cutting in the Robertson-Webb model is Ω(n²).,,1,1,1,1,1,1.0,717,21,904.9,0.00012,The query complexity lower bound for envy-free cake cutting in the Robertson-Webb model is Ω(n²).,,1,1,1,1,1,1.0,802,21,1047.6,0.000133,The query complexity lower bound for envy-free cake cutting in the Robertson-Webb model is Ω(n²).,
What is the name of the framework that treats click bias as a counterfactual effect and debiases user feedback by weighting each click with Inverse Propensity Weights?,1804.05938v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,458,9,622.0,7.4e-05,The framework is called unbiased learning to rank.,,1,1,1,1,1,1.0,552,12,722.0,9e-05,The framework is called the unbiased learning-to-rank framework.,,1,1,1,1,1,1.0,621,9,545.5,9.9e-05,The framework is called unbiased learning to rank.,,1,1,1,1,1,1.0,719,12,859.1,0.000115,The framework is called the unbiased learning-to-rank framework.,
"What is the dimension of a Grassmann manifold Gr(q,D)?",1611.05742v3.txt,text,gpt4o-mini,1,1,1,1,1,1.0,474,22,791.4,8.4e-05,"The dimension of a Grassmann manifold \( Gr(q,D) \) is \( q(D-q) \).",,1,1,1,1,1,1.0,549,22,1168.1,9.6e-05,"The dimension of a Grassmann manifold \( Gr(q,D) \) is \( q(D-q) \).",,1,1,1,1,1,1.0,700,22,1720.6,0.000118,"The dimension of a Grassmann manifold \( Gr(q,D) \) is \( q(D-q) \).",,1,1,1,1,1,1.0,779,22,750.3,0.00013,"The dimension of a Grassmann manifold \( Gr(q,D) \) is \( q(D-q) \).",
What is the goal when performing low-rank matrix and tensor factorizations directly on compressed data?,1706.08146v3.txt,text,gpt4o-mini,1,1,1,1,1,1.0,507,18,738.3,8.7e-05,"The goal is to recover the low-rank factors in the original, uncompressed domain.",,1,1,1,1,1,1.0,601,33,1077.3,0.00011,"The goal when performing low-rank matrix and tensor factorizations directly on compressed data is to recover the low-rank factors in the original, uncompressed ",,1,1,1,1,1,1.0,694,18,710.7,0.000115,"The goal is to recover the low-rank factors in the original, uncompressed domain.",,1,1,1,1,1,1.0,792,18,813.4,0.00013,"The goal is to recover the low-rank factors in the original, uncompressed domain.",
What is the primary advantage of UI-based surveys over traditional survey mediums in mapping survey responses to treatment exposure?,1906.10843v1.txt,text,gpt4o-mini,1,1,1,1,1,1.0,364,34,1426.5,7.5e-05,The primary advantage of UI-based surveys over traditional survey mediums in mapping survey responses to treatment exposure is that surveys are attached to expe,,1,1,1,1,1,1.0,434,37,1010.0,8.7e-05,The primary advantage of UI-based surveys over traditional survey mediums in mapping survey responses to treatment exposure is that surveys are attached to expe,,1,1,1,1,1,1.0,553,34,1443.1,0.000103,The primary advantage of UI-based surveys over traditional survey mediums in mapping survey responses to treatment exposure is that surveys are attached to expe,,1,1,1,1,1,1.0,627,37,1163.8,0.000116,The primary advantage of UI-based surveys over traditional survey mediums in mapping survey responses to treatment exposure is that surveys are attached to expe,
What is the time complexity of key parts of the fast incremental support vector data description (FISVDD) algorithm?,1709.00139v4.txt,text,gpt4o-mini,1,1,1,1,1,1.0,441,35,750.8,8.7e-05,"The time complexity of key parts of the fast incremental support vector data description (FISVDD) algorithm is O(k²), where k is the number of support vectors.",,1,1,1,1,1,1.0,532,36,948.5,0.000101,"The time complexity of key parts of the fast incremental support vector data description (FISVDD) algorithm is O(k^2), where k is the number of support vectors.",,1,1,1,1,1,1.0,673,35,881.5,0.000122,"The time complexity of key parts of the fast incremental support vector data description (FISVDD) algorithm is O(k²), where k is the number of support vectors.",,1,1,1,1,1,1.0,768,36,1204.5,0.000137,"The time complexity of key parts of the fast incremental support vector data description (FISVDD) algorithm is O(k^2), where k is the number of support vectors.",
What is the computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016)?,1710.05654v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,491,50,970.6,0.000104,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪​(n²,,1,1,1,1,1,1.0,551,50,1311.8,0.000113,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪​(n²,,1,1,1,1,1,1.0,696,50,1410.0,0.000134,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪​(n²,,1,1,1,1,1,1.0,760,50,1137.4,0.000144,The computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016) is 𝒪​(n²,
What is the name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper?,1803.03467v4.txt,text,gpt4o-mini,1,1,1,1,1,1.0,476,29,1049.2,8.9e-05,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,546,29,1094.7,9.9e-05,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,634,29,969.0,0.000112,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,708,29,1168.6,0.000124,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,
What is the exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset?,1705.02798v6.txt,text,gpt4o-mini,1,1,1,1,1,1.0,484,28,826.8,8.9e-05,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,567,28,948.8,0.000102,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,680,28,906.7,0.000119,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,767,28,2582.2,0.000132,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,
What percentage of all English Wikipedia articles are considered stubs?,1804.05995v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,393,12,615.2,6.6e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,467,12,767.7,7.7e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,606,12,804.0,9.8e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,684,12,637.3,0.00011,37% of all English Wikipedia articles are considered stubs.,
What framework is introduced to generate intermediate frames with varying content for long-term intervals in low frame rate videos?,1809.00263v5.txt,text,gpt4o-mini,1,1,1,1,1,1.0,371,24,1053.4,7e-05,The framework introduced to generate intermediate frames with varying content for long-term intervals in low frame rate videos is called SDVI.,,1,1,1,1,1,1.0,445,24,1093.5,8.1e-05,The framework introduced to generate intermediate frames with varying content for long-term intervals in low frame rate videos is called SDVI.,,1,1,1,1,1,1.0,587,24,739.9,0.000102,The framework introduced to generate intermediate frames with varying content for long-term intervals in low frame rate videos is called SDVI.,,1,1,1,1,1,1.0,665,24,989.1,0.000114,The framework introduced to generate intermediate frames with varying content for long-term intervals in low frame rate videos is called SDVI.,
What is the average slowdown for drawing a segmentation annotation compared to labeling the presence of objects in images?,1811.07073v3.txt,text,gpt4o-mini,1,1,1,1,1,1.0,385,24,1177.4,7.2e-05,The average slowdown for drawing a segmentation annotation compared to labeling the presence of objects in images is approximately 78 times slower.,,1,1,1,1,1,1.0,456,24,1070.2,8.3e-05,The average slowdown for drawing a segmentation annotation compared to labeling the presence of objects in images is approximately 78 times slower.,,1,1,1,1,1,1.0,648,24,725.5,0.000112,The average slowdown for drawing a segmentation annotation compared to labeling the presence of objects in images is approximately 78 times slower.,,1,1,1,1,1,1.0,723,24,961.1,0.000123,The average slowdown for drawing a segmentation annotation compared to labeling the presence of objects in images is approximately 78 times slower.,
What does w-ownership guarantee each agent receives in the re-division setting?,1603.00286v5.txt,text,gpt4o-mini,1,1,1,1,1,1.0,561,24,749.9,9.9e-05,w-ownership guarantees that each agent receives at least a fraction w of their old value in the re-division setting.,,1,1,1,1,1,1.0,642,24,917.2,0.000111,w-ownership guarantees that each agent receives at least a fraction w of their old value in the re-division setting.,,1,1,1,1,1,1.0,760,57,1606.9,0.000148,"In the re-division setting, w-ownership guarantees that each agent receives at least a fraction w of their old value. Specifically, for all agents \( j \), the ",,1,1,1,1,1,1.0,845,24,1358.7,0.000141,w-ownership guarantees that each agent receives at least a fraction w of their old value in the re-division setting.,
How many HD cameras were used to capture the HUMBI dataset as of November 2019?,1812.00281v3.txt,text,gpt4o-mini,1,1,1,1,1,1.0,398,12,6553.5,6.7e-05,107 HD cameras were used to capture the HUMBI dataset.,,1,1,1,1,1,1.0,478,12,629.3,7.9e-05,107 HD cameras were used to capture the HUMBI dataset.,,1,1,1,1,1,1.0,645,12,737.4,0.000104,107 HD cameras were used to capture the HUMBI dataset.,,1,1,1,1,1,1.0,729,12,888.6,0.000117,107 HD cameras were used to capture the HUMBI dataset.,
What does one-bit compressed sensing use as the measurement transformation for the signal?,1811.06635v1.txt,text,gpt4o-mini,1,1,1,1,1,1.0,433,35,944.2,8.6e-05,"One-bit compressed sensing uses quantizing the measurements to one bit, specifically by applying the transformation 𝐲=sign⁡(𝐗​𝜷∗).",,1,1,1,1,1,1.0,525,33,1343.7,9.9e-05,One-bit compressed sensing uses the transformation 𝐲=sign⁡(𝐗​𝜷∗) to quantize the measurements to one bit.,,1,1,1,1,1,1.0,682,65,1196.4,0.000141,One-bit compressed sensing uses the transformation 𝐲=sign⁡(𝐗​𝜷∗)𝐲sign𝐗superscript𝜷\mathbf{y}=\operatorname{sign}(\mathbf{X}\bm{\beta}^{*}) as the measurement tr,,1,1,1,1,1,1.0,778,33,1054.6,0.000137,One-bit compressed sensing uses the transformation 𝐲=sign⁡(𝐗​𝜷∗) to quantize the measurements to one bit.,
What term do Wilson and Sperber use to describe the cognitive principle driving warrant reconstruction?,1708.01425v4.txt,text,gpt4o-mini,1,1,1,1,1,1.0,419,22,1310.8,7.6e-05,"Wilson and Sperber use the term ""cognitive principle of relevance"" to describe the principle driving warrant reconstruction.",,1,1,1,1,1,1.0,494,23,1123.8,8.8e-05,"Wilson and Sperber use the term ""cognitive principle of relevance"" to describe the cognitive principle driving warrant reconstruction.",,1,1,1,1,1,1.0,610,22,706.5,0.000105,"Wilson and Sperber use the term ""cognitive principle of relevance"" to describe the principle driving warrant reconstruction.",,1,1,1,1,1,1.0,689,20,832.8,0.000115,"Wilson and Sperber use the term ""relevance"" to describe the cognitive principle driving warrant reconstruction.",
What is the name of the secure CNN prediction approach based on Fourier Transform?,1811.08257v1.txt,text,gpt4o-mini,1,1,1,1,1,1.0,362,17,592.7,6.4e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,,1,1,1,1,1,1.0,381,17,825.1,6.7e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,,1,1,1,1,1,1.0,530,17,692.6,9e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,,1,1,1,1,1,1.0,553,17,701.9,9.3e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,
What is the Loewenstein information gap used to capitalize on in clickbaiting?,1710.01507v4.txt,text,gpt4o-mini,1,1,1,1,1,1.0,384,36,1039.9,7.9e-05,"The Loewenstein information gap is used to capitalize on the discrepancy between what the reader knows and what they want to know, creating curiosity that encou",,1,1,1,1,1,1.0,472,39,1756.9,9.4e-05,"The Loewenstein information gap is used to capitalize on the discrepancy between what the reader knows and what they want to know, creating a sense of curiosity",,1,1,1,1,1,1.0,589,38,908.6,0.000111,"The Loewenstein information gap is used to capitalize on the discrepancy between what the reader knows and what they want to know, creating a desire to click on",,1,1,1,1,1,1.0,681,32,845.1,0.000121,The Loewenstein information gap is used to capitalize on the reader's curiosity and desire for information that is promised but not fully delivered in clickbait,
What percentage of fake news data traffic did online social networks account for during the 2016 US president election?,1805.08751v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,386,27,1251.2,7.4e-05,Online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.,,1,1,1,1,1,1.0,476,27,1308.7,8.8e-05,Online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.,,1,1,1,1,1,1.0,658,27,854.0,0.000115,Online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.,,1,1,1,1,1,1.0,752,27,1261.8,0.000129,Online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.,
What unit does the Simple Recurrent Unit (SRU) replace convolutions with?,1709.02755v5.txt,text,gpt4o-mini,1,1,1,1,1,1.0,396,17,662.4,7e-05,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,,1,1,1,1,1,1.0,421,17,695.8,7.3e-05,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,,1,1,1,1,1,1.0,687,17,945.6,0.000113,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,,1,1,1,1,1,1.0,716,17,995.9,0.000118,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,
What is the new problem proposed for efficient action search in videos?,1706.04269v2.txt,text,gpt4o-mini,1,1,1,1,1,1.0,360,35,965.2,7.5e-05,"The new problem proposed for efficient action search in videos is action spotting, which is defined as finding a specific action in a video sequence while obser",,1,1,1,1,1,1.0,442,35,1226.2,8.7e-05,"The new problem proposed for efficient action search in videos is action spotting, which is defined as finding a specific action in a video sequence while obser",,1,1,1,1,1,1.0,565,35,767.8,0.000106,"The new problem proposed for efficient action search in videos is action spotting, which is defined as finding a specific action in a video sequence while obser",,1,1,1,1,1,1.0,651,35,1115.8,0.000119,"The new problem proposed for efficient action search in videos is action spotting, which is defined as finding a specific action in a video sequence while obser",
