question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
What method is proposed to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling?,1803.04572v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,397,17,451.7,4.7e-05,The method proposed is the COnstrained PARAFAC2 method (COPA).,,1,1,1,1,1,1.0,464,31,494.8,5.9e-05,The method proposed to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling is the COnstrained PARAFAC2 method (COPA).,,1,1,1,1,1,1.0,658,17,446.0,7.3e-05,The method proposed is the COnstrained PARAFAC2 method (COPA).,,1,1,1,1,1,1.0,729,31,491.8,8.5e-05,The method proposed to introduce constraints such as smoothness and sparsity into PARAFAC2 modeling is the COnstrained PARAFAC2 method (COPA).,
What is the name of the representation proposed to explicitly model scene layout for action recognition using semantic segmentation maps?,1804.01429v3.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,361,14,490.7,4.2e-05,"The provided text refers to it as ""layout-induced video representations.""",,1,1,1,1,1,1.0,438,14,554.4,4.9e-05,"The provided text refers to this as ""layout-induced video representations.""",,1,1,1,1,1,1.0,586,12,483.0,6.3e-05,"The proposed representation is called ""layout-induced video representations.""",,1,1,1,1,1,1.0,667,17,478.0,7.3e-05,"The representation proposed to explicitly model scene layout is called ""layout-induced video representations.""",
What model is proposed to jointly learn a low-dimension embedding space and a linear mapping function from that space to classification parameters for base classes?,1710.06177v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,376,16,481.4,4.4e-05,The model proposed is the Visual Analogy Embedded Regression (VAGER) model.,,1,1,1,1,1,1.0,447,16,522.3,5.1e-05,The model proposed is the Variational Graph Embedded Regression (VAGER) model.,,1,1,1,1,1,1.0,637,17,448.0,7.1e-05,The model proposed is the Visual Analogy Graph Embedded Regression (VAGER) model.,,1,1,1,1,1,1.0,712,16,892.7,7.8e-05,The model proposed is the Visual Analogy Embedded Regression (VAGER) model.,
What technique is applied to high-level state features to generate binary codes for each state in the proposed informed exploration framework?,1707.00524v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,452,26,497.4,5.6e-05,Locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes for each state.,,1,1,1,1,1,1.0,530,26,622.5,6.3e-05,Locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes for each state.,,1,1,1,1,1,1.0,706,27,745.6,8.1e-05,Locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes to represent each state.,,1,1,1,1,1,1.0,788,33,668.4,9.2e-05,"In the proposed informed exploration framework, locality-sensitive hashing (LSH) is applied to the high-level state features to generate binary codes to represe",
What is the query complexity lower bound for envy-free cake cutting in the Robertson-Webb model?,1705.02946v3.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,505,17,460.5,5.7e-05,The query complexity lower bound for envy-free cake cutting is Ω(n²).,,1,1,1,1,1,1.0,593,24,477.3,6.9e-05,The query complexity lower bound for envy-free cake cutting is Ω(n²) as given by [Pro09].,,1,1,1,1,1,1.0,761,24,560.7,8.6e-05,The query complexity lower bound for envy-free cake cutting in the Robertson-Webb model is Ω(n²).,,1,1,1,1,1,1.0,853,31,733.8,9.8e-05,"According to the provided text, the query complexity lower bound for envy-free cake cutting is Ω(n²), as given by [Pro09].",
What is the name of the framework that treats click bias as a counterfactual effect and debiases user feedback by weighting each click with Inverse Propensity Weights?,1804.05938v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,479,13,476.9,5.3e-05,The framework is called the unbiased learning-to-rank framework.,,1,1,1,1,1,1.0,574,12,601.3,6.2e-05,The framework is the unbiased learning-to-rank framework.,,1,1,1,1,1,1.0,665,13,452.8,7.2e-05,The framework is called the unbiased learning-to-rank framework.,,1,1,1,1,1,1.0,764,12,493.9,8.1e-05,The framework is the unbiased learning-to-rank framework.,
"What is the dimension of a Grassmann manifold Gr(q,D)?",1611.05742v3.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,464,21,477.6,5.5e-05,"The dimension of a Grassmann manifold $Gr(q,D)$ is $q(D-q)$.",,1,1,1,1,1,1.0,541,21,538.6,6.3e-05,"The dimension of a Grassmann manifold $Gr(q,D)$ is $q(D-q)$.",,1,1,1,1,1,1.0,725,21,439.2,8.1e-05,"The dimension of a Grassmann manifold $Gr(q,D)$ is $q(D-q)$.",,1,1,1,1,1,1.0,806,21,510.2,8.9e-05,"The dimension of a Grassmann manifold $Gr(q,D)$ is $q(D-q)$.",
What is the goal when performing low-rank matrix and tensor factorizations directly on compressed data?,1706.08146v3.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,503,18,467.2,5.8e-05,"The goal is to recover the low-rank factors in the original, uncompressed domain.",,1,1,1,1,1,1.0,605,32,581.5,7.3e-05,"The goal when performing low-rank matrix and tensor factorizations directly on compressed data is to recover the low-rank factors in the original, uncompressed ",,1,1,1,1,1,1.0,716,18,488.1,7.9e-05,"The goal is to recover the low-rank factors in the original, uncompressed domain.",,1,1,1,1,1,1.0,822,32,499.5,9.5e-05,"The goal when performing low-rank matrix and tensor factorizations directly on compressed data is to recover the low-rank factors in the original, uncompressed ",
What is the primary advantage of UI-based surveys over traditional survey mediums in mapping survey responses to treatment exposure?,1906.10843v1.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,389,20,427.8,4.7e-05,The primary advantage is that mapping survey responses to treatment exposure is straightforward because surveys are attached to experiences.,,1,1,1,1,1,1.0,460,28,535.0,5.7e-05,"The primary advantage of UI-based surveys in mapping survey responses to treatment exposure is that surveys are attached to experiences, making the mapping stra",,1,1,1,1,1,1.0,601,21,445.4,6.8e-05,The primary advantage is that mapping survey responses to treatment exposure is straightforward because the surveys are attached to experiences.,,1,1,1,1,1,1.0,676,28,801.0,7.9e-05,The primary advantage of UI-based surveys in mapping survey responses to treatment exposure is that it is straightforward because the surveys are attached to ex,
What is the time complexity of key parts of the fast incremental support vector data description (FISVDD) algorithm?,1709.00139v4.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,443,25,483.7,5.4e-05,"The time complexity of key parts of FISVDD is O(k²), where k is the number of support vectors.",,1,1,1,1,1,1.0,532,28,601.3,6.4e-05,"The time complexity of the key parts of the FISVDD algorithm is O(k²), where k is the number of support vectors.",,1,1,1,1,1,1.0,698,25,531.8,8e-05,"The time complexity of key parts of FISVDD is O(k²), where k is the number of support vectors.",,1,1,1,1,1,1.0,791,28,547.0,9e-05,"The time complexity of the key parts of the FISVDD algorithm is O(k²), where k is the number of support vectors.",
What is the computational cost per iteration of the state-of-the-art models for learning weighted undirected graphs by Dong et al. (2015) and Kalofolias (2016)?,1710.05654v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,537,53,541.8,7.5e-05,The computational cost per iteration for the state-of-the-art models by Dong et al. (2015) and Kalofolias (2016) is $\mathcal{O}(n^2)$ for $n$ nodes.,,1,1,1,1,1,1.0,598,53,813.0,8.1e-05,The computational cost per iteration for the state-of-the-art models by Dong et al. (2015) and Kalofolias (2016) is $\mathcal{O}(n^2)$ for $n$ nodes.,,1,1,1,1,1,1.0,765,53,487.2,9.8e-05,The computational cost per iteration for the state-of-the-art models by Dong et al. (2015) and Kalofolias (2016) is $\mathcal{O}(n^2)$ for $n$ nodes.,,1,1,1,1,1,1.0,830,53,625.8,0.000104,The computational cost per iteration for the state-of-the-art models by Dong et al. (2015) and Kalofolias (2016) is $\mathcal{O}(n^2)$ for $n$ nodes.,
What is the name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper?,1803.03467v4.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,537,12,408.4,5.9e-05,The name of the recommender system model is RippleNet.,,1,1,1,1,1,1.0,611,31,420.4,7.4e-05,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,724,28,451.3,8.4e-05,The recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,,1,1,1,1,1,1.0,802,31,478.5,9.3e-05,The name of the recommender system model proposed by Hongwei Wang et al. in their 2018 CIKM paper is RippleNet.,
What is the exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset?,1705.02798v6.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,522,24,365.4,6.2e-05,The exact match (EM) score of the single model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,609,28,649.7,7.2e-05,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,751,24,401.5,8.5e-05,The exact match (EM) score of the single model on the SQuAD dataset is 79.5%.,,1,1,1,1,1,1.0,842,28,484.1,9.5e-05,The exact match (EM) score of the single Reinforced Mnemonic Reader model on the SQuAD dataset is 79.5%.,
What percentage of all English Wikipedia articles are considered stubs?,1804.05995v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,419,13,441.2,4.7e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,494,13,399.6,5.5e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,663,13,415.2,7.2e-05,37% of all English Wikipedia articles are considered stubs.,,1,1,1,1,1,1.0,742,20,489.4,8.2e-05,"According to the provided text, 37% of all English Wikipedia articles are considered stubs.",
What framework is introduced to generate intermediate frames with varying content for long-term intervals in low frame rate videos?,1809.00263v5.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,398,7,428.3,4.3e-05,The framework introduced is SDVI.,,1,1,1,1,1,1.0,475,7,478.1,5e-05,The framework introduced is SDVI.,,1,1,1,1,1,1.0,638,7,377.2,6.7e-05,The framework introduced is SDVI.,,1,1,1,1,1,1.0,719,7,520.2,7.5e-05,The framework introduced is SDVI.,
What is the average slowdown for drawing a segmentation annotation compared to labeling the presence of objects in images?,1811.07073v3.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,407,21,451.7,4.9e-05,Drawing a segmentation annotation is on average ~78x slower than labeling the presence of objects in images.,,1,1,1,1,1,1.0,480,21,486.3,5.6e-05,Drawing a segmentation annotation is on average ~78x slower than labeling the presence of objects in images.,,1,1,1,1,1,1.0,692,21,492.6,7.8e-05,Drawing a segmentation annotation is on average ~78x slower than labeling the presence of objects in images.,,1,1,1,1,1,1.0,769,21,681.4,8.5e-05,Drawing a segmentation annotation is on average ~78x slower than labeling the presence of objects in images.,
What does w-ownership guarantee each agent receives in the re-division setting?,1603.00286v5.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,536,52,570.8,7.4e-05,"In the re-division setting, the w-ownership property guarantees that every agent receives at least a fraction w of their old value, expressed as: $V_{j}(X_{j}) ",,1,1,1,1,1,1.0,622,38,576.1,7.7e-05,"In the re-division setting, w-ownership guarantees that every agent receives at least a fraction w of their old value (Vj(Xj) ≥ w · Vj(Zj)).",,1,1,1,1,1,1.0,766,61,605.7,0.000101,"In the re-division setting, the w-ownership property guarantees that every agent receives at least a fraction w of their old value, expressed as: $V_{j}(X_{j}) ",,1,1,1,1,1,1.0,856,40,723.4,0.000102,"In the re-division setting, the w-ownership property guarantees that every agent receives at least a fraction w of their old value (Vj(Xj) ≥ w · Vj(Zj)).",
How many HD cameras were used to capture the HUMBI dataset as of November 2019?,1812.00281v3.txt,text,gemini-flash-lite,1,0,1,1,1,1.0,428,38,573.0,5.8e-05,"I don't know. The provided context states that HUMBI is composed of 107 synchronized HD cameras, but it does not mention the date November 2019.",,1,1,1,1,1,1.0,512,15,461.5,5.7e-05,The HUMBI dataset is captured by 107 synchronized HD cameras.,,1,0,1,1,1,1.0,703,40,552.9,8.6e-05,"I do not know. The provided text states that HUMBI is composed of 107 synchronized HD cameras, but it does not provide information regarding the date of Novembe",,1,0,1,1,1,1.0,791,41,513.8,9.6e-05,The provided text and knowledge-graph facts state that the HUMBI dataset is captured by 107 synchronized HD cameras. The provided information does not specify a,
What does one-bit compressed sensing use as the measurement transformation for the signal?,1811.06635v1.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,441,26,522.4,5.5e-05,One-bit compressed sensing uses the transformation $\mathbf{y}=\operatorname{sign}(\mathbf{X}\bm{\beta}^{*})$.,,1,1,1,1,1,1.0,532,34,516.5,6.7e-05,"One-bit compressed sensing uses the sign function as the measurement transformation, represented as $\mathbf{y}=\operatorname{sign}(\mathbf{X}\bm{\beta}^{*})$.",,1,1,1,1,1,1.0,716,34,462.5,8.5e-05,"One-bit compressed sensing uses the sign function as the measurement transformation, represented as $\mathbf{y}=\operatorname{sign}(\mathbf{X}\bm{\beta}^{*})$.",,1,1,1,1,1,1.0,811,34,497.5,9.5e-05,"One-bit compressed sensing uses the sign function as the measurement transformation, represented as $\mathbf{y}=\operatorname{sign}(\mathbf{X}\bm{\beta}^{*})$.",
What term do Wilson and Sperber use to describe the cognitive principle driving warrant reconstruction?,1708.01425v4.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,443,21,561.8,5.3e-05,"Wilson and Sperber use the term ""cognitive principle of relevance"" to describe the principle driving warrant reconstruction.",,1,1,1,1,1,1.0,517,21,564.4,6e-05,"Wilson and Sperber use the term ""cognitive principle of relevance"" to describe the principle driving warrant reconstruction.",,1,1,1,1,1,1.0,656,21,468.5,7.4e-05,"Wilson and Sperber use the term ""cognitive principle of relevance"" to describe the principle driving warrant reconstruction.",,1,1,1,1,1,1.0,734,21,511.7,8.2e-05,"Wilson and Sperber use the term ""cognitive principle of relevance"" to describe the principle driving warrant reconstruction.",
What is the name of the secure CNN prediction approach based on Fourier Transform?,1811.08257v1.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,376,9,434.8,4.1e-05,The name of the approach is FALCON.,,1,1,1,1,1,1.0,395,16,441.9,4.6e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,,1,1,1,1,1,1.0,569,16,491.3,6.3e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,,1,1,1,1,1,1.0,592,16,494.4,6.6e-05,The name of the secure CNN prediction approach based on Fourier Transform is FALCON.,
What is the Loewenstein information gap used to capitalize on in clickbaiting?,1710.01507v4.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,394,32,514.5,5.2e-05,"In clickbaiting, the Loewenstein information gap is used to create and capitalize on the gap between what a reader expects and the actual content of a story.",,1,1,1,1,1,1.0,478,16,480.1,5.4e-05,Clickbaiting is designed to create and capitalize on the Loewenstein information gap.,,1,1,1,1,1,1.0,620,32,511.2,7.5e-05,"In clickbaiting, the Loewenstein information gap is used to create and capitalize on the gap between what is expected and what is actually provided in a story.",,1,1,1,1,1,1.0,708,16,574.5,7.7e-05,Clickbaiting is designed to create and capitalize on the Loewenstein information gap.,
What percentage of fake news data traffic did online social networks account for during the 2016 US president election?,1805.08751v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,413,30,517.7,5.3e-05,Online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.,,1,1,1,1,1,1.0,508,30,622.6,6.3e-05,Online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.,,1,1,1,1,1,1.0,714,30,449.7,8.3e-05,Online social networks accounted for more than 41.8% of the fake news data traffic during the 2016 US president election.,,1,1,1,1,1,1.0,813,31,488.5,9.4e-05,"During the 2016 US president election, online social networks accounted for more than 41.8% of the fake news data traffic.",
What unit does the Simple Recurrent Unit (SRU) replace convolutions with?,1709.02755v5.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,422,16,403.2,4.9e-05,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,,1,1,1,1,1,1.0,447,16,554.3,5.1e-05,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,,1,1,1,1,1,1.0,733,16,578.6,8e-05,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,,1,1,1,1,1,1.0,762,16,424.1,8.3e-05,The Simple Recurrent Unit (SRU) replaces convolutions with more recurrent connections.,
What is the new problem proposed for efficient action search in videos?,1706.04269v2.txt,text,gemini-flash-lite,1,1,1,1,1,1.0,376,31,490.8,5e-05,"The new problem proposed is action spotting in video, which is defined as finding a specific action in a video sequence while observing a small portion of that ",,1,1,1,1,1,1.0,458,31,532.2,5.8e-05,"The new problem proposed is action spotting in video, which is defined as finding a specific action in a video sequence while observing a small portion of that ",,1,1,1,1,1,1.0,601,31,482.8,7.3e-05,"The new problem proposed is action spotting in video, which is defined as finding a specific action in a video sequence while observing a small portion of that ",,1,1,1,1,1,1.0,687,31,1010.7,8.1e-05,"The new problem proposed is action spotting in video, which is defined as finding a specific action in a video sequence while observing a small portion of that ",
