question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
What are the matrix factor percentages for DMEM/F12 and Fetal M199 at concentrations of 0.01 and 10.0 µg/mL?,PMC6035002_00013_table0.png,figure,llama4-maverick,0,0,0,0,0,0.0,421,77,2182.5,0.000109,"I don't know. The provided context does not contain information about matrix factor percentages for DMEM/F12 and Fetal M199 at specific concentrations. However,",,0,0,0,0,0,0.0,471,192,4318.1,0.000186,"According to the provided context and knowledge-graph facts, the relevant information is found in [PMC6035002_00013.txt], which states that the matrix factor of",,0,0,0,1,1,0.5,864,97,2139.9,0.000188,The text context does not provide information about the matrix factor percentages for DMEM/F12 and Fetal M199 at concentrations of 0.01 and 10.0 µg/mL. The rele,,0,0,0,1,1,0.5,918,276,7178.6,0.000303,"To determine the matrix factor percentages for DMEM/F12 and Fetal M199 at concentrations of 0.01 and 10.0 µg/mL, we need to refer to the provided text context. ",
What images are used for the go trials in the task setup?,PMC4596151_00004_figure0.png,figure,llama4-maverick,0,0,1,0,0,0.0,551,107,2602.8,0.000147,"According to the provided context, specifically in [PMC5099143_00002.txt], the experiments were comprised of 64 trials, with 32 trials presenting ""unfiltered fa",,0,0,0,0,0,0.0,587,108,2639.9,0.000153,"You don't know the specific details of the ""go trials"" as the provided context passages and knowledge-graph facts don't mention ""go trials."" However, the contex",,1,0,1,1,1,1.0,704,66,1481.8,0.000145,"The images used for the 'go' trials in the task setup are grapes and socks. Specifically, the task setup includes two types of 'go' trials: one with 100% ""go"" r",,1,0,1,1,1,1.0,744,43,1864.2,0.000137,"The 'go' trials in the task setup used images of grapes and socks. Specifically, the images used were 100% 'go' trials with grapes and 50% 'go' trials with sock",
How are synthetic microbial communities categorized based on the type of mix and the number of FMG strains missing?,PMC6061470_00004_table0.png,figure,llama4-maverick,0,0,0,0,0,0.0,457,33,1314.3,8.8e-05,I don't know. The provided context does not contain information on categorizing synthetic microbial communities based on the type of mix and the number of FMG s,,0,0,0,0,0,0.0,480,5,323.0,7.5e-05,I don't know.,,0,1,0,0,0,0.0,610,36,1528.3,0.000113,I don't know. The provided text context and image do not contain information on categorizing synthetic microbial communities based on the type of mix and the nu,,0,0,0,0,0,0.0,637,58,2539.8,0.00013,I don't know. The provided text context and knowledge-graph facts do not contain information on categorizing synthetic microbial communities based on the type o,
What genetic mutations are associated with ovarian cancer development?,PMC3537528_00006_figure0.png,figure,llama4-maverick,1,1,1,0,0,0.0,466,78,2923.9,0.000117,"Mutations in the TP53 gene, which encodes the tumor suppressor protein 53 (p53), are associated with ovarian cancer development, particularly in high-grade sero",,1,1,1,0,0,0.0,521,81,2442.0,0.000127,"Mutations in the TP53 gene are associated with ovarian cancer development, particularly in high-grade serous (HGS) ovarian cancer, where more than 96% of patien",,1,1,1,0,0,0.0,909,80,2448.2,0.000184,"The genetic mutation associated with ovarian cancer development is a mutation in the TP53 gene, which encodes the tumor suppressor protein 53 (p53). More than 9",,1,1,1,0,0,0.0,968,100,3215.4,0.000205,"The genetic mutation associated with ovarian cancer development is a mutation in the TP53 gene, which encodes the tumor suppressor protein 53 (p53). More than 9",
What measurements are compared between the right and left conchae bullosa?,PMC3541255_00002_table1.png,figure,llama4-maverick,0,1,1,0,0,0.0,495,60,1655.6,0.00011,"According to the context, the frequency of concha bullosa was seen in 16.0% of the patients on the left side and 27.6% of them on the right side. Therefore, the",,0,1,1,0,0,0.0,506,71,2069.6,0.000119,"According to the passage [PMC3541255_00002.txt], concha bullosa was seen in 16.0% of the patients on the left side and 27.6% of them on the right side. This imp",,0,0,1,0,0,0.0,648,181,6110.1,0.000206,"The table shows the percentage of involvement for different anatomical structures, including conchae bullosa, on the right, left, and bilaterally. The measureme",,0,1,1,0,0,0.0,663,115,3389.7,0.000168,"The table shows the comparison of different measurements between the right, left, and bilateral involvement for various sinuses and the osteomeatal complex. Spe",
What metrics are related to fast gait speed conditions?,PMC5397518_00006_table0.png,figure,llama4-maverick,1,1,1,0,0,0.0,423,92,2491.8,0.000119,"According to the context provided in [PMC5397518_00006.txt], for the FS (fast gait speed) condition, the metrics that were significantly different between group",,1,1,1,0,0,0.0,434,108,3231.0,0.00013,"Based on the provided context passages, the metrics related to fast gait speed conditions (referred to as ""FS condition"") are:  1. Duration (4 gait phases were ",,0,0,1,0,0,0.0,1156,248,6395.9,0.000322,"To answer the question, we need to look at the provided text context and identify the metrics related to fast gait speed conditions.  The relevant text is from ",,0,0,1,0,0,0.0,1171,270,6864.3,0.000338,"To answer the question, we need to look at the provided text context and identify the metrics related to fast gait speed conditions.  The relevant text is from ",
What descriptive statistics are provided for healthcare-related input and output variables?,PMC5423988_00002_table0.png,figure,llama4-maverick,0,0,0,0,0,0.0,480,135,3020.7,0.000153,I don't know. The provided context doesn't directly answer the question about the specific descriptive statistics for healthcare-related input and output variab,,0,1,1,0,0,0.0,503,97,2432.7,0.000134,"Based on the provided context and knowledge-graph facts, the descriptive statistics for healthcare-related input and output variables include mean and standard ",,0,0,1,1,1,0.333,1213,275,6858.7,0.000347,"The text context does not directly provide the descriptive statistics for healthcare-related input and output variables. However, based on the information given",,0,1,1,1,1,0.333,1240,71,3154.5,0.000229,The provided text context and knowledge-graph facts indicate that descriptive statistics include mean and standard deviation for continuous variables. According,
What treatments affect NF-κB p65 nuclear localization?,PMC5228585_00006_figure0.png,figure,llama4-maverick,1,1,1,0,0,0.0,469,31,837.8,8.9e-05,"According to the provided context, treatment with EMS inhibits TNF-α induced NF-κB nuclear localization in HDs (Human Dermal fibroblasts).",,1,1,1,0,0,0.0,480,31,1305.2,9.1e-05,"According to the provided context, treatment with EMS inhibits TNF-α induced NF-κB nuclear localization in HDs (human dermal fibroblasts).",,0,0,1,0,0,0.0,1202,225,6804.1,0.000315,"To determine the treatments that affect NF-κB p65 nuclear localization, we need to examine the provided text and images.  The relevant text is from [PMC4417304_",,0,0,1,0,0,0.0,1217,214,7199.1,0.000311,"To determine the treatments that affect NF-κB p65 nuclear localization, we need to examine the provided text context and image.  The text context mentions that ",
What metrics decline over time during enzyme replacement therapy over 10 years?,PMC5760608_00003_figure0.png,figure,llama4-maverick,0,0,0,0,0,0.0,504,23,761.7,8.9e-05,I don't know. The provided context does not mention enzyme replacement therapy or metrics declining over time during such therapy.,,0,0,0,0,0,0.0,515,5,623.8,8e-05,I don't know.,,0,0,1,1,1,0.333,947,77,2359.2,0.000188,I don't know. The provided text context and image do not mention metrics declining over time during enzyme replacement therapy over 10 years. The text appears t,,0,0,1,1,1,0.333,962,51,1806.8,0.000175,I don't know. The provided text context and knowledge-graph facts do not mention metrics declining over time during enzyme replacement therapy over 10 years. Th,
What information is provided about genes associated with MODY?,PMC4934136_00003_table0.png,figure,llama4-maverick,0,0,1,0,0,0.0,470,102,2579.1,0.000132,"The text mentions a variant ""ENE P-Glu50Lys"" but doesn't provide general information about genes associated with MODY. It only discusses variants and their path",,0,0,1,0,0,0.0,481,114,3475.5,0.000141,"The passage mentions a variant ""ENE P-Glu50Lys"" but does not provide general information about genes associated with MODY. However, it does mention that ""In a l",,0,0,1,0,0,0.0,913,116,2766.2,0.000207,"The text does not provide information about genes associated with MODY. However, it does mention that 9 novel variants were considered likely pathogenic mutatio",,1,1,1,0,0,0.0,928,132,5610.7,0.000218,"The text mentions that 9 novel variants were considered likely pathogenic mutations associated with MODY, while 17 variants were considered likely benign polymo",
What clinical characteristic shows a significant difference between MODY-negative and MODY-positive groups at diabetes onset?,PMC4934136_00003_table1.png,figure,llama4-maverick,0,0,0,0,0,0.0,535,103,2203.3,0.000142,The text doesn't directly provide information on the characteristics of MODY-positive vs. MODY-negative subjects at the onset of diabetes in the main body. Howe,,0,0,0,0,0,0.0,546,230,6447.5,0.00022,"According to the provided context, at the time of the study visit, several characteristics showed significant differences between MODY-negative and MODY-positiv",,1,1,1,1,1,1.0,978,309,10602.6,0.000332,"To determine the clinical characteristic that shows a significant difference between MODY-negative and MODY-positive groups at diabetes onset, we need to examin",,0,1,1,1,1,1.0,993,309,8101.2,0.000334,"To determine the clinical characteristic that shows a significant difference between MODY-negative and MODY-positive groups at diabetes onset, we need to examin",
What are the effects of control and leptin antibody + leptin treatments on the average number of large luteal cells per area?,PMC5791151_00005_table0.png,figure,llama4-maverick,0,0,1,0,0,0.0,394,99,2870.5,0.000118,I don't know. The provided context does not contain information about the effects of control and leptin antibody + leptin treatments on the average number of la,,0,0,1,0,0,0.0,411,91,2976.3,0.000116,I don't know. The provided context passages and knowledge-graph facts do not contain information about the effects of control and leptin antibody + leptin treat,,0,0,1,0,0,0.0,547,92,2929.2,0.000137,I don't know. The provided text context and image do not contain information about the effects of control and leptin antibody + leptin treatments on the average,,0,0,1,0,0,0.0,568,99,3087.1,0.000145,I don't know. The provided text context and knowledge-graph facts do not contain information about the effects of control and leptin antibody + leptin treatment,
What treatments are compared for their effects on fluorescence ratios in the samples?,PMC5839695_00013_figure0.png,figure,llama4-maverick,0,1,1,0,0,0.0,459,43,1167.1,9.5e-05,"According to [PMC5074294_00017.txt], untreated and heat-treated samples are compared. The samples are assayed without stains and stained with FDA, CMFDA, and FD",,0,0,1,0,0,0.0,500,106,2680.2,0.000139,"Based on the provided context and knowledge-graph facts, the relevant information is found in [PMC5074294_00017.txt].   The passage mentions ""Untreated and heat",,0,0,1,0,0,0.0,902,156,4156.2,0.000229,"To determine the treatments compared for their effects on fluorescence ratios in the samples, we need to examine the provided text context and the attached imag",,0,0,1,0,0,0.0,947,180,6260.9,0.00025,"To determine the treatments compared for their effects on fluorescence ratios in the samples, we need to examine the provided text context and knowledge-graph f",
What clinical and demographic characteristics are compared between patients with and without disease progression?,PMC3211193_00002_table0.png,figure,llama4-maverick,0,1,1,0,0,0.0,485,108,3917.0,0.000138,"According to [PMC3211193_00002.txt], the clinical and demographic characteristics compared between patients with (PD) and without (non-PD) disease progression i",,0,1,1,0,0,0.0,557,112,2726.4,0.000151,"According to the context passage [PMC3211193_00002.txt], the clinical and demographic characteristics compared between patients with and without disease progres",,0,1,1,0,0,0.0,928,54,4783.7,0.000172,"The clinical and demographic characteristics compared between patients with and without disease progression include lymph node status, baseline laboratory value",,0,0,1,0,0,0.0,1004,54,2191.3,0.000183,"The clinical and demographic characteristics compared between patients with and without disease progression include lymph node status, baseline laboratory value",
What topics are discussed in the dialogue transcript between S05-P and S07-H?,PMC4895853_00003_figure2.png,figure,llama4-maverick,0,0,1,0,0,0.0,416,23,728.9,7.6e-05,I don't know. The provided context does not mention a dialogue transcript between S05-P and S07-H.,,0,0,1,0,0,0.0,427,31,1015.7,8.3e-05,I don't know. There is no information about a dialogue transcript between S05-P and S07-H in the provided context passages or knowledge-graph facts.,,0,0,0,0,0,0.0,859,26,1040.8,0.000144,I don't know. The provided text context and image do not mention a dialogue transcript between S05-P and S07-H.,,0,0,0,0,0,0.0,874,5,614.2,0.000134,I don't know.,
What is the relationship between erythema or dryness and lotion transfer index across different pads?,PMC4802086_00006_figure0.png,figure,llama4-maverick,0,1,1,0,0,0.0,474,92,2780.9,0.000126,"According to the text, the results showed no significant differences in erythema scores as the amount of lotion transferred increases. However, skin dryness sco",,0,1,1,0,0,0.0,497,123,2760.7,0.000148,"Based on the provided context, the results showed no significant differences in erythema scores as the amount of lotion transferred increases. However, skin dry",,0,0,1,0,0,0.0,627,173,4349.2,0.000198,"The text context does not mention the image provided, and the image does not seem to be related to the text. However, based on the text context, the relationshi",,0,0,1,0,0,0.0,654,163,5646.0,0.000196,"The text context does not mention the term ""lotion transfer index."" However, it does mention ""the amount of lotion transferred"" and its relation to erythema and",
"What are the overall survival rates for dental implants at 1, 5, and 10 years?",PMC5906482_00007_table0.png,figure,llama4-maverick,0,0,0,0,0,0.0,486,5,731.5,7.6e-05,I don't know.,,0,0,0,0,0,0.0,522,63,1658.5,0.000116,"I don't know. The provided context passages and knowledge-graph facts do not contain information about the overall survival rates for dental implants at 1, 5, a",,0,0,1,0,0,0.0,929,97,2260.3,0.000198,"I don't know. The provided text context and image do not contain information about the overall survival rates for dental implants at 1, 5, and 10 years. The tex",,0,0,1,0,0,0.0,969,72,2819.9,0.000189,"I don't know. The provided text context and knowledge-graph facts do not contain information about the overall survival rates for dental implants at 1, 5, and 1",
What are the mechanisms of action for lipid-lowering drugs in cholesterol metabolism?,PMC5874549_00003_figure0.png,figure,llama4-maverick,0,0,0,0,0,0.0,395,82,3089.4,0.000108,"The text doesn't directly state the mechanisms of action for lipid-lowering drugs in cholesterol metabolism, but it mentions that Figure 2 shows ""Cholesterol an",,0,1,1,0,0,0.0,436,271,7337.2,0.000228,"According to the provided context, specifically in [PMC5874549_00003.txt], it is mentioned that ""Chollestencl and tsighpoeridis snstebeliom, and saclecular mech",,0,0,0,1,1,0.333,838,85,2437.2,0.000177,"The text mentions that Figure 2 shows ""Cholesterol and triglycerides metabolism, and molecular mechanisms of lipid-lowering drugs."" However, the provided image ",,0,0,1,1,1,0.333,883,280,11839.5,0.0003,"The text discusses the effects of fibrates, a class of lipid-lowering drugs, on cholesterol metabolism. It mentions that fibrates decrease triglyceride levels a",
What are the expression levels of Sbno2 and Socs3 mRNA in astrocytes under different cytokine treatments?,PMC4676294_00007_figure0.png,figure,llama4-maverick,0,0,1,0,0,0.0,505,122,3552.0,0.000149,"According to the context, Socs3 gene expression in astrocytes was regulated by IL-1β and TNFα. Although the context doesn't directly state the expression levels",,0,0,1,0,0,0.0,521,230,13084.0,0.000216,"According to the context passage [PMC4676294_00007.txt], Socs3 gene expression in astrocytes was regulated by IL-6 and was also seen by TNFα. Additionally, the ",,0,0,1,0,0,0.0,948,172,4939.9,0.000245,"The text context mentions that ""Socs3 gene expression in astrocytes was regulated by IL-1β and TNFα."" It also mentions that ""Sbno2 mRNA was highly increased thr",,0,0,1,0,0,0.0,968,209,7038.8,0.000271,"The text context mentions that ""Socs3 gene expression in astrocytes was regulated by IL-6 and was also seen by TNFα."" It also mentions that the regulation of So",
What information is provided about the primers and probes for RT-PCR and qRT-PCR?,PMC5004774_00016_table0.png,figure,llama4-maverick,0,1,1,0,0,0.0,357,202,6003.2,0.000175,"According to the context, the following information is provided about primers and probes for RT-PCR and qRT-PCR:  1. In [PMC5004774_00016.txt], it is mentioned ",,0,0,1,0,0,0.0,421,70,1924.8,0.000105,"The primer sequences were used for RT-PCR and qRT-PCR. Additionally, probe sequences were used for qRT-PCR. The primers amplify the target sequence. Specific de",,1,0,1,0,0,0.0,800,276,11698.6,0.000286,"The table provides information about the primers and probes used for RT-PCR and qRT-PCR. Specifically, it lists the target, type of primer (RT primer or Sense p",,1,1,1,0,0,0.0,868,226,8719.6,0.000266,"The table provides detailed information about the primer and probe sequences used for RT-PCR and qRT-PCR. It lists the target, type of primer (RT primer or Sens",
What pathways are included for determining funding and support needs for patients deemed fit for discharge?,PMC4180984_00001_figure0.png,figure,llama4-maverick,0,0,0,0,0,0.0,434,93,3977.4,0.000121,"I don't know. The provided context doesn't directly discuss pathways for determining funding and support needs for patients deemed fit for discharge. However, i",,0,0,0,0,0,0.0,455,256,9535.2,0.000222,"To determine the pathways for funding and support needs for patients deemed fit for discharge, we need to look at the information provided in the context passag",,0,0,0,0,0,0.0,877,103,3069.5,0.000193,"The text does not directly discuss pathways for determining funding and support needs for patients deemed fit for discharge. However, [PMC4180984_00001.txt] men",,0,0,0,0,0,0.0,902,141,4393.5,0.00022,"The text context does not directly discuss pathways for determining funding and support needs for patients deemed fit for discharge. However, it mentions that q",
What is the role of Serine residue at position 411 in p70S6K activation?,PMC5928379_00005_figure0.png,figure,llama4-maverick,1,1,1,0,0,0.0,531,40,1427.2,0.000104,"The phosphorylation of the Serine residue at position 411 is of paramount importance for the activation of p70S6K, as in its absence, p70S6K cannot be activated",,1,1,1,0,0,0.0,569,42,1365.1,0.000111,"The phosphorylation of the Serine residue at position 411 is of paramount importance for the activation of p70S6K. In the absence of its phosphorylation, p70S6K",,1,1,1,0,0,0.0,974,40,1737.6,0.00017,"The phosphorylation of the Serine residue at position 411 is of paramount importance for the activation of p70S6K, as in its absence, p70S6K cannot be activated",,1,1,1,0,0,0.0,1016,40,1315.9,0.000176,"The phosphorylation of the Serine residue at position 411 is of paramount importance for the activation of p70S6K, as in its absence, p70S6K cannot be activated",
What effects does stress have on tactile and cold sensitivity over time post-injury in male and female subjects?,PMC5999418_00004_figure0.png,figure,llama4-maverick,0,0,0,0,0,0.0,464,31,1144.9,8.8e-05,I don't know. The provided context does not mention the effects of stress on tactile and cold sensitivity over time post-injury in male and female subjects.,,0,0,0,0,0,0.0,475,38,1458.9,9.4e-05,I don't know. The provided context passages and knowledge-graph facts do not contain information about the effects of stress on tactile and cold sensitivity ove,,1,0,1,1,1,1.0,1197,243,6724.2,0.000325,"The graphs show the effects of stress on tactile and cold sensitivity over time post-injury in male and female subjects.   For tactile sensitivity (Graph A), th",,1,0,1,1,1,1.0,1212,405,13742.3,0.000425,"The image shows two graphs, A and B, representing tactile (von Frey) and cold (Acetone) sensitivity, respectively. Both graphs display the effects of stress on ",
"What are the activity levels of fungal strains against HEPG2, CA, AS, and MRSA?",PMC4205895_00005_table0.png,figure,llama4-maverick,0,0,0,0,0,0.0,398,54,1655.6,9.2e-05,"I don't know. The provided context does not mention the activity levels of fungal strains against HEPG2, CA, AS, and MRSA. It discusses the activity of peptoids",,0,0,1,0,0,0.0,412,76,2223.7,0.000107,"I don't know. The provided context passages and knowledge-graph facts do not contain information about the activity levels of fungal strains against HEPG2, CA, ",,0,0,1,0,0,0.0,841,65,3168.2,0.000165,"I don't know. The provided text context and image do not contain information about the activity levels of fungal strains against HEPG2, CA, AS, and MRSA. The te",,0,0,0,0,0,0.0,859,76,2623.6,0.000174,"I don't know. The provided text context and knowledge-graph facts do not contain information about the activity levels of fungal strains against HEPG2, CA, AS, ",
What do the color-coded labels in the dendrogram represent in relation to the samples?,PMC4205895_00005_figure1.png,figure,llama4-maverick,0,1,1,0,0,0.0,444,50,1679.1,9.7e-05,"Phylogroup classification. The colors are used to indicate the phylogroup of the strains, with specific colors corresponding to specific phylogroups (e.g. Blue ",,0,1,1,0,0,0.0,462,59,2175.1,0.000105,"Phylogenetic grouping is indicated by the color coding, where different colors represent different phylogroups (e.g., Phylogroup A = Blue, Phylogroup B1 = Green",,0,0,1,0,0,0.0,887,157,3996.0,0.000227,"The image shows a diagram with color-coded labels. Although the diagram is not directly described in the provided text, the text from [PMC4366372_00020.txt] exp",,0,0,1,0,0,0.0,909,169,5726.8,0.000238,"The color-coded labels in the dendrogram represent phylogenetic grouping. According to the text context, the color coding follows: Phylogroup A = Blue; Phylogro",
